TrainCategory,TrainId,FromStation,DepartureFromStation,ToStation,ArrivalToStation,Demand,Distance_KM,Electrified
IC,165,RG/86,17:31:00,FJ/86,17:36:00,292,7.6,true
IC,165,FJ/86,17:36:00,SO/86,17:39:00,292,6.8,true
IC,165,SO/86,17:40:00,SG/86,17:48:00,292,14.6,true
IC,165,SG/86,17:50:00,FO/86,17:54:00,184,7.1,true
IC,165,FO/86,17:54:00,KØ/86,17:58:00,184,8.3,true
IC,165,KØ/86,17:59:00,SPR/86,18:05:00,168,11.9,true
IC,165,SPR/86,18:05:00,NG/86,18:10:00,168,11.4,true
IC,165,NG/86,18:12:00,JU/86,18:15:00,132,5.0,true
IC,165,JU/86,18:15:00,LV/86,18:20:00,132,10.0,true
IC,165,LV/86,18:21:00,MV/86,18:24:00,132,4.4,true
IC,165,MV/86,18:24:00,OD/86,18:28:00,132,9.3,true
IC,165,OD/86,18:31:00,HP/86,18:35:00,84,8.6,true
IC,165,HP/86,18:35:00,MD/86,18:53:00,84,41.5,true
IC,165,MD/86,18:54:00,SNO/86,18:58:00,76,5.9,true
IC,165,SNO/86,18:58:00,FA/86,19:02:00,76,4.3,true
IC,168,FA/86,20:56:00,SNO/86,20:59:00,47,4.3,true
IC,168,SNO/86,20:59:00,MD/86,21:03:00,47,5.9,true
IC,168,MD/86,21:05:00,KA/86,21:09:00,43,6.1,true
IC,168,KA/86,21:09:00,OD/86,21:27:00,43,44.0,true
IC,168,OD/86,21:29:00,MV/86,21:34:00,58,9.3,true
IC,168,MV/86,21:34:00,LV/86,21:37:00,58,4.4,true
IC,168,LV/86,21:38:00,UV/86,21:41:00,58,5.1,true
IC,168,UV/86,21:41:00,NG/86,21:45:00,58,9.9,true
IC,168,NG/86,21:47:00,SPR/86,21:53:00,51,11.4,true
IC,168,SPR/86,21:53:00,KØ/86,21:59:00,51,11.9,true
IC,168,KØ/86,22:00:00,FO/86,22:04:00,48,8.3,true
IC,168,FO/86,22:04:00,SG/86,22:08:00,48,7.1,true
IC,168,SG/86,22:10:00,SO/86,22:18:00,53,14.6,true
IC,168,SO/86,22:19:00,FJ/86,22:23:00,53,6.8,true
IC,168,FJ/86,22:23:00,RG/86,22:27:00,53,7.6,true
IC,168,RG/86,22:29:00,KY/86,22:34:00,52,7.3,true
IC,168,KY/86,22:34:00,RO/86,22:44:00,52,25.3,true
IC,168,RO/86,22:46:00,TRK/86,22:48:00,52,3.1,true
IC,168,TRK/86,22:48:00,HTÅ/86,22:53:00,52,8.7,true
IC,168,HTÅ/86,22:54:00,GL/86,22:59:00,40,8.3,true
IC,168,GL/86,22:59:00,VAL/86,23:03:00,40,7.3,true
IC,168,VAL/86,23:04:00,KH/86,23:10:00,40,3.9,true
IC,172,FA/86,21:56:00,SNO/86,21:59:00,42,4.3,true
IC,172,SNO/86,21:59:00,MD/86,22:03:00,42,5.9,true
IC,172,MD/86,22:05:00,KA/86,22:08:00,46,6.1,true
IC,172,KA/86,22:08:00,OD/86,22:27:00,46,44.0,true
IC,172,OD/86,22:29:00,MV/86,22:34:00,61,9.3,true
IC,172,MV/86,22:34:00,LV/86,22:37:00,61,4.4,true
IC,172,LV/86,22:38:00,UV/86,22:40:00,61,5.1,true
IC,172,UV/86,22:40:00,NG/86,22:45:00,61,9.9,true
IC,172,NG/86,22:47:00,SPR/86,22:53:00,54,11.4,true
IC,172,SPR/86,22:53:00,KØ/86,22:59:00,54,11.9,true
IC,172,KØ/86,23:00:00,FO/86,23:04:00,44,8.3,true
IC,172,FO/86,23:04:00,SG/86,23:08:00,44,7.1,true
IC,172,SG/86,23:10:00,SO/86,23:18:00,46,14.6,true
IC,172,SO/86,23:19:00,FJ/86,23:23:00,46,6.8,true
IC,172,FJ/86,23:23:00,RG/86,23:27:00,46,7.6,true
IC,172,RG/86,23:29:00,KY/86,23:34:00,41,7.3,true
IC,172,KY/86,23:34:00,RO/86,23:44:00,41,25.3,true
IC,172,RO/86,23:46:00,TRK/86,23:48:00,45,3.1,true
IC,172,TRK/86,23:48:00,HTÅ/86,23:53:00,45,8.7,true
IC,172,HTÅ/86,23:54:00,GL/86,23:59:00,38,8.3,true
IC,172,GL/86,23:59:00,VAL/86,00:03:00,38,7.3,true
IC,172,VAL/86,00:04:00,KH/86,00:10:00,38,3.9,true
IC,173,KK/86,18:41:00,KN/86,18:43:00,50,1.6,true
IC,173,KN/86,18:44:00,KH/86,18:47:00,50,1.5,true
IC,173,KH/86,18:50:00,VAL/86,18:53:00,130,3.9,true
IC,173,VAL/86,18:55:00,HIF/86,18:58:00,130,3.4,true
IC,173,HIF/86,18:58:00,HTÅ/86,19:04:00,130,12.2,true
IC,173,HTÅ/86,19:05:00,HH/86,19:08:00,129,4.7,true
IC,173,HH/86,19:08:00,RO/86,19:12:00,129,7.1,true
IC,173,RO/86,19:14:00,VY/86,19:19:00,100,11.2,true
IC,173,VY/86,19:19:00,RG/86,19:29:00,100,21.4,true
IC,173,RG/86,19:31:00,FJ/86,19:36:00,88,7.6,true
IC,173,FJ/86,19:36:00,SO/86,19:39:00,88,6.8,true
IC,173,SO/86,19:40:00,SG/86,19:48:00,88,14.6,true
IC,173,SG/86,19:50:00,FO/86,19:54:00,66,7.1,true
IC,173,FO/86,19:54:00,KØ/86,19:58:00,66,8.3,true
IC,173,KØ/86,19:59:00,SPR/86,20:05:00,59,11.9,true
IC,173,SPR/86,20:05:00,NG/86,20:10:00,59,11.4,true
IC,173,NG/86,20:12:00,JU/86,20:15:00,47,5.0,true
IC,173,JU/86,20:15:00,LV/86,20:20:00,47,10.0,true
IC,173,LV/86,20:21:00,MV/86,20:24:00,47,4.4,true
IC,173,MV/86,20:24:00,OD/86,20:28:00,47,9.3,true
IC,173,OD/86,20:31:00,HP/86,20:35:00,34,8.6,true
IC,173,HP/86,20:35:00,MD/86,20:53:00,34,41.5,true
IC,173,MD/86,20:54:00,SNO/86,20:58:00,48,5.9,true
IC,173,SNO/86,20:58:00,FA/86,21:02:00,48,4.3,true
IC,176,AR/86,21:50:00,KGV/86,21:52:00,82,3.0,false
IC,176,KGV/86,21:52:00,SD/86,22:02:00,82,19.8,false
IC,176,SD/86,22:03:00,HÅ/86,22:10:00,80,14.1,false
IC,176,HÅ/86,22:10:00,HS/86,22:17:00,80,14.5,false
IC,176,HS/86,22:19:00,HED/86,22:26:00,69,16.3,false
IC,176,HED/86,22:26:00,VJ/86,22:34:00,69,15.1,false
IC,176,VJ/86,22:36:00,BET/86,22:41:00,58,10.9,false
IC,176,BET/86,22:41:00,FA/86,22:51:00,58,14.8,false
IC,176,FA/86,22:56:00,SNO/86,22:59:00,58,4.3,true
IC,176,SNO/86,22:59:00,MD/86,23:03:00,58,5.9,true
IC,176,MD/86,23:05:00,KA/86,23:09:00,59,6.1,true
IC,176,KA/86,23:09:00,OD/86,23:27:00,59,44.0,true
IC,176,OD/86,23:29:00,MV/86,23:34:00,68,9.3,true
IC,176,MV/86,23:34:00,LV/86,23:37:00,68,4.4,true
IC,176,LV/86,23:38:00,UV/86,23:41:00,68,5.1,true
IC,176,UV/86,23:41:00,NG/86,23:45:00,68,9.9,true
IC,176,NG/86,23:47:00,SPR/86,23:53:00,68,11.4,true
IC,176,SPR/86,23:53:00,KØ/86,23:59:00,68,11.9,true
IC,176,KØ/86,00:00:00,FO/86,00:04:00,68,8.3,true
IC,176,FO/86,00:04:00,SG/86,00:08:00,68,7.1,true
IC,176,SG/86,00:10:00,SO/86,00:18:00,67,14.6,true
IC,176,SO/86,00:19:00,FJ/86,00:23:00,67,6.8,true
IC,176,FJ/86,00:23:00,RG/86,00:27:00,67,7.6,true
IC,176,RG/86,00:29:00,KY/86,00:34:00,68,7.3,true
IC,176,KY/86,00:34:00,RO/86,00:44:00,68,25.3,true
IC,176,RO/86,00:46:00,TRK/86,00:48:00,66,3.1,true
IC,176,TRK/86,00:48:00,HTÅ/86,00:53:00,66,8.7,true
IC,176,HTÅ/86,00:54:00,GL/86,00:59:00,62,8.3,true
IC,176,GL/86,00:59:00,VAL/86,01:03:00,62,7.3,true
IC,176,VAL/86,01:04:00,KH/86,01:10:00,62,3.9,true
IC,177,HGL/86,19:34:00,KK/86,19:38:00,0,2.1,true
IC,177,KK/86,19:41:00,KN/86,19:43:00,42,1.6,true
IC,177,KN/86,19:44:00,KH/86,19:47:00,42,1.5,true
IC,177,KH/86,19:50:00,VAL/86,19:53:00,120,3.9,true
IC,177,VAL/86,19:55:00,HIF/86,19:58:00,120,3.4,true
IC,177,HIF/86,19:58:00,HTÅ/86,20:04:00,120,12.2,true
IC,177,HTÅ/86,20:05:00,HH/86,20:08:00,125,4.7,true
IC,177,HH/86,20:08:00,RO/86,20:12:00,125,7.1,true
IC,177,RO/86,20:14:00,VY/86,20:19:00,109,11.2,true
IC,177,VY/86,20:19:00,RG/86,20:29:00,109,21.4,true
IC,177,RG/86,20:31:00,FJ/86,20:36:00,107,7.6,true
IC,177,FJ/86,20:36:00,SO/86,20:39:00,107,6.8,true
IC,177,SO/86,20:40:00,SG/86,20:48:00,107,14.6,true
IC,177,SG/86,20:50:00,FO/86,20:54:00,93,7.1,true
IC,177,FO/86,20:54:00,KØ/86,20:58:00,93,8.3,true
IC,177,KØ/86,20:59:00,SPR/86,21:05:00,66,11.9,true
IC,177,SPR/86,21:05:00,NG/86,21:10:00,66,11.4,true
IC,177,NG/86,21:12:00,JU/86,21:15:00,48,5.0,true
IC,177,JU/86,21:15:00,LV/86,21:20:00,48,10.0,true
IC,177,LV/86,21:21:00,MV/86,21:24:00,48,4.4,true
IC,177,MV/86,21:24:00,OD/86,21:28:00,48,9.3,true
IC,177,OD/86,21:31:00,HP/86,21:35:00,29,8.6,true
IC,177,HP/86,21:35:00,MD/86,21:53:00,29,41.5,true
IC,177,MD/86,21:54:00,SNO/86,21:58:00,25,5.9,true
IC,177,SNO/86,21:58:00,FA/86,22:02:00,25,4.3,true
IC,190,AR/86,00:40:00,KGV/86,00:43:00,23,3.0,false
IC,190,KGV/86,00:43:00,SD/86,00:54:00,23,19.8,false
IC,190,SD/86,00:56:00,HÅ/86,01:04:00,27,14.1,false
IC,190,HÅ/86,01:04:00,HS/86,01:12:00,27,14.5,false
IC,190,HS/86,01:14:00,HED/86,01:23:00,29,16.3,false
IC,190,HED/86,01:23:00,VJ/86,01:31:00,29,15.1,false
IC,190,VJ/86,01:33:00,BET/86,01:40:00,35,10.9,false
IC,190,BET/86,01:40:00,FA/86,01:51:00,35,14.8,false
IC,190,FA/86,01:56:00,SNO/86,01:59:00,37,4.3,true
IC,190,SNO/86,01:59:00,MD/86,02:04:00,37,5.9,true
IC,190,MD/86,02:06:00,KA/86,02:10:00,40,6.1,true
IC,190,KA/86,02:10:00,OD/86,02:31:00,40,44.0,true
IC,190,OD/86,02:34:00,MV/86,02:39:00,67,9.3,true
IC,190,MV/86,02:39:00,NG/86,02:49:00,67,19.4,true
IC,190,NG/86,02:51:00,SPR/86,02:57:00,69,11.4,true
IC,190,SPR/86,02:57:00,KØ/86,03:04:00,69,11.9,true
IC,190,KØ/86,03:05:00,FO/86,03:11:00,70,8.3,true
IC,190,FO/86,03:11:00,SG/86,03:15:00,70,7.1,true
IC,190,SG/86,03:17:00,SO/86,03:26:00,79,14.6,true
IC,190,SO/86,03:27:00,FJ/86,03:32:00,79,6.8,true
IC,190,FJ/86,03:32:00,RG/86,03:36:00,79,7.6,true
IC,190,RG/86,03:38:00,KY/86,03:44:00,85,7.3,true
IC,190,KY/86,03:44:00,RO/86,03:56:00,85,25.3,true
IC,190,RO/86,03:58:00,TRK/86,04:00:00,113,3.1,true
IC,190,TRK/86,04:00:00,HTÅ/86,04:06:00,113,8.7,true
IC,190,HTÅ/86,04:07:00,GL/86,04:12:00,151,8.3,true
IC,190,GL/86,04:12:00,VAL/86,04:17:00,151,7.3,true
IC,190,VAL/86,04:19:00,KH/86,04:25:00,151,3.9,true
IC,191,KH/86,22:50:00,VAL/86,22:53:00,340,3.9,true
IC,191,VAL/86,22:55:00,HIF/86,22:58:00,340,3.4,true
IC,191,HIF/86,22:58:00,HTÅ/86,23:04:00,340,12.2,true
IC,191,HTÅ/86,23:05:00,HH/86,23:08:00,337,4.7,true
IC,191,HH/86,23:08:00,RO/86,23:12:00,337,7.1,true
IC,191,RO/86,23:14:00,VY/86,23:19:00,303,11.2,true
IC,191,VY/86,23:19:00,RG/86,23:29:00,303,21.4,true
IC,191,RG/86,23:31:00,FJ/86,23:36:00,278,7.6,true
IC,191,FJ/86,23:36:00,SO/86,23:39:00,278,6.8,true
IC,191,SO/86,23:40:00,SG/86,23:48:00,278,14.6,true
IC,191,SG/86,23:50:00,FO/86,23:54:00,248,7.1,true
IC,191,FO/86,23:54:00,KØ/86,23:58:00,248,8.3,true
IC,191,KØ/86,23:59:00,SPR/86,00:05:00,244,11.9,true
IC,191,SPR/86,00:05:00,NG/86,00:10:00,244,11.4,true
IC,191,NG/86,00:12:00,JU/86,00:15:00,240,5.0,true
IC,191,JU/86,00:15:00,LV/86,00:20:00,240,10.0,true
IC,191,LV/86,00:21:00,MV/86,00:24:00,240,4.4,true
IC,191,MV/86,00:24:00,OD/86,00:28:00,240,9.3,true
IC,191,OD/86,00:31:00,HP/86,00:35:00,187,8.6,true
IC,191,HP/86,00:35:00,MD/86,00:53:00,187,41.5,true
IC,191,MD/86,00:54:00,SNO/86,00:58:00,181,5.9,true
IC,191,SNO/86,00:58:00,FA/86,01:02:00,181,4.3,true
IC,191,FA/86,01:08:00,BK/86,01:14:00,170,11.9,false
IC,191,BK/86,01:14:00,VJ/86,01:22:00,170,13.8,false
IC,191,VJ/86,01:24:00,HED/86,01:31:00,125,15.1,false
IC,191,HED/86,01:31:00,HS/86,01:38:00,125,16.3,false
IC,191,HS/86,01:40:00,HÅ/86,01:47:00,80,14.5,false
IC,191,HÅ/86,01:47:00,SD/86,01:54:00,80,14.1,false
IC,191,SD/86,01:55:00,HX/86,02:03:00,37,8.5,false
IC,191,HX/86,02:03:00,AR/86,02:18:00,37,14.3,false
IC,854,ES/86,16:32:00,JNE/86,16:34:00,52,2.4,true
IC,854,JNE/86,16:34:00,BM/86,16:41:00,52,14.0,true
IC,854,BM/86,16:43:00,GØ/86,16:46:00,71,6.0,true
IC,854,GØ/86,16:46:00,VN/86,16:56:00,71,21.7,true
IC,854,VN/86,16:57:00,LK/86,17:04:00,71,11.6,true
IC,854,LK/86,17:04:00,KD/86,17:11:00,71,12.9,true
IC,854,KD/86,17:13:00,TL/86,17:18:00,94,11.3,true
IC,854,TL/86,17:18:00,MD/86,17:26:00,94,12.3,true
IC,854,MD/86,17:28:00,KA/86,17:31:00,105,6.1,true
IC,854,KA/86,17:31:00,OD/86,17:52:00,105,44.0,true
IC,854,OD/86,18:00:00,MV/86,18:05:00,117,9.3,true
IC,854,MV/86,18:05:00,NG/86,18:12:00,117,19.4,true
IC,854,NG/86,18:14:00,SPR/86,18:19:00,119,11.4,true
IC,854,SPR/86,18:19:00,KØ/86,18:25:00,119,11.9,true
IC,854,KØ/86,18:27:00,FO/86,18:31:00,113,8.3,true
IC,854,FO/86,18:31:00,SG/86,18:34:00,113,7.1,true
IC,854,SG/86,18:36:00,SO/86,18:43:00,100,14.6,true
IC,854,SO/86,18:45:00,FJ/86,18:48:00,100,6.8,true
IC,854,FJ/86,18:48:00,RG/86,18:52:00,100,7.6,true
IC,854,RG/86,18:54:00,ADA/86,18:58:00,88,5.0,true
IC,854,ADA/86,18:58:00,KJN/86,19:06:00,88,21.4,true
IC,854,KJN/86,19:08:00,JSF/86,19:09:00,68,2.5,true
IC,854,JSF/86,19:09:00,NEL/86,19:21:00,68,28.2,true
IC,854,NEL/86,19:23:00,GB/86,19:24:00,68,1.4,true
IC,854,GB/86,19:24:00,KH/86,19:28:00,68,3.2,true
IC,854,KH/86,19:31:00,KN/86,19:33:00,27,1.5,true
IC,854,KN/86,19:34:00,KK/86,19:37:00,27,1.6,true
IC,854,KK/86,19:40:00,HGL/86,19:43:00,0,2.1,true
IC,1482,KH/86,02:43:00,BAN/86,02:46:00,38,2.4,true
IC,1482,BAN/86,02:46:00,ØRE/86,02:50:00,38,4.5,true
IC,1482,ØRE/86,02:51:00,TÅT/86,02:53:00,38,1.6,true
IC,1482,TÅT/86,02:54:00,CPH/86,02:57:00,38,3.3,true
IC,1485,CPH/86,21:26:00,TÅT/86,21:28:00,46,3.3,true
IC,1485,TÅT/86,21:28:00,KH/86,21:40:00,46,8.5,true
IC,5756,FLB/80,12:03:00,AHAL/80,12:10:00,0,5.6,true
IC,5756,AHAL/80,12:10:00,PA/86,12:13:00,0,6.3,true
IC,5756,PA/86,12:21:00,VK/86,12:25:00,8,6.8,true
IC,5756,VK/86,12:25:00,TE/86,12:30:00,8,7.6,true
IC,5756,TE/86,12:32:00,RQ/86,12:40:00,18,15.7,true
IC,5756,RQ/86,12:41:00,OJ/86,12:51:00,18,20.4,true
IC,5756,OJ/86,12:52:00,SST/86,12:57:00,18,7.4,true
IC,5756,SST/86,12:57:00,VM/86,13:02:00,18,13.0,true
IC,5756,VM/86,13:03:00,LK/86,13:08:00,18,6.0,true
IC,5756,LK/86,13:09:00,KD/86,13:16:00,18,12.9,true
IC,5756,KD/86,13:18:00,TL/86,13:24:00,38,11.3,true
IC,5756,TL/86,13:24:00,FA/86,13:30:00,38,8.6,true
IC,206,OD/86,06:09:00,MV/86,06:14:00,54,9.3,true
IC,206,MV/86,06:14:00,NG/86,06:22:00,54,19.4,true
IC,206,NG/86,06:24:00,SPR/86,06:29:00,73,11.4,true
IC,206,SPR/86,06:29:00,SG/86,06:42:00,73,27.3,true
IC,206,SG/86,06:44:00,SO/86,06:51:00,177,14.6,true
IC,206,SO/86,06:53:00,FJ/86,06:57:00,177,6.8,true
IC,206,FJ/86,06:57:00,RG/86,07:02:00,177,7.6,true
IC,206,RG/86,07:04:00,KY/86,07:08:00,236,7.3,true
IC,206,KY/86,07:08:00,RO/86,07:18:00,236,25.3,true
IC,206,RO/86,07:20:00,TRK/86,07:23:00,249,3.1,true
IC,206,TRK/86,07:24:00,HH/86,07:26:00,249,4.0,true
IC,206,HH/86,07:26:00,HTÅ/86,07:29:00,249,4.7,true
IC,206,HTÅ/86,07:31:00,GL/86,07:35:00,243,8.3,true
IC,206,GL/86,07:35:00,NEL/86,07:40:00,243,7.6,true
IC,206,NEL/86,07:42:00,KLV/86,07:44:00,243,3.2,true
IC,206,KLV/86,07:44:00,ØRE/86,07:46:00,243,2.1,true
IC,206,ØRE/86,07:47:00,TÅT/86,07:49:00,243,1.6,true
IC,206,TÅT/86,07:50:00,CPH/86,07:54:00,243,3.3,true
IC,214,OD/86,08:10:00,MV/86,08:14:00,60,9.3,true
IC,214,MV/86,08:14:00,NG/86,08:23:00,60,19.4,true
IC,214,NG/86,08:25:00,SPR/86,08:30:00,84,11.4,true
IC,214,SPR/86,08:30:00,SG/86,08:42:00,84,27.3,true
IC,214,SG/86,08:44:00,SO/86,08:51:00,124,14.6,true
IC,214,SO/86,08:53:00,FJ/86,08:57:00,124,6.8,true
IC,214,FJ/86,08:57:00,RG/86,09:02:00,124,7.6,true
IC,214,RG/86,09:04:00,KY/86,09:08:00,142,7.3,true
IC,214,KY/86,09:08:00,RO/86,09:18:00,142,25.3,true
IC,214,RO/86,09:20:00,TRK/86,09:23:00,132,3.1,true
IC,214,TRK/86,09:24:00,HH/86,09:26:00,132,4.0,true
IC,214,HH/86,09:26:00,HTÅ/86,09:29:00,132,4.7,true
IC,214,HTÅ/86,09:31:00,GL/86,09:35:00,143,8.3,true
IC,214,GL/86,09:35:00,NEL/86,09:40:00,143,7.6,true
IC,214,NEL/86,09:42:00,KLV/86,09:44:00,143,3.2,true
IC,214,KLV/86,09:44:00,ØRE/86,09:46:00,143,2.1,true
IC,214,ØRE/86,09:47:00,TÅT/86,09:49:00,143,1.6,true
IC,214,TÅT/86,09:50:00,CPH/86,09:54:00,143,3.3,true
IC,238,OD/86,14:09:00,MV/86,14:14:00,44,9.3,true
IC,238,MV/86,14:14:00,NG/86,14:22:00,44,19.4,true
IC,238,NG/86,14:24:00,SPR/86,14:29:00,56,11.4,true
IC,238,SPR/86,14:29:00,SG/86,14:42:00,56,27.3,true
IC,238,SG/86,14:44:00,SO/86,14:51:00,90,14.6,true
IC,238,SO/86,14:53:00,FJ/86,14:57:00,90,6.8,true
IC,238,FJ/86,14:57:00,RG/86,15:02:00,90,7.6,true
IC,238,RG/86,15:04:00,KY/86,15:08:00,110,7.3,true
IC,238,KY/86,15:08:00,RO/86,15:18:00,110,25.3,true
IC,238,RO/86,15:20:00,TRK/86,15:23:00,209,3.1,true
IC,238,TRK/86,15:24:00,HH/86,15:26:00,209,4.0,true
IC,238,HH/86,15:26:00,HTÅ/86,15:29:00,209,4.7,true
IC,238,HTÅ/86,15:31:00,GL/86,15:35:00,218,8.3,true
IC,238,GL/86,15:35:00,NEL/86,15:40:00,218,7.6,true
IC,238,NEL/86,15:42:00,KLV/86,15:44:00,218,3.2,true
IC,238,KLV/86,15:44:00,ØRE/86,15:46:00,218,2.1,true
IC,238,ØRE/86,15:47:00,TÅT/86,15:49:00,218,1.6,true
IC,238,TÅT/86,15:50:00,CPH/86,15:54:00,218,3.3,true
IC,242,OD/86,15:09:00,MV/86,15:14:00,62,9.3,true
IC,242,MV/86,15:14:00,NG/86,15:22:00,62,19.4,true
IC,242,NG/86,15:24:00,SPR/86,15:29:00,72,11.4,true
IC,242,SPR/86,15:29:00,SG/86,15:42:00,72,27.3,true
IC,242,SG/86,15:44:00,SO/86,15:51:00,104,14.6,true
IC,242,SO/86,15:53:00,FJ/86,15:57:00,104,6.8,true
IC,242,FJ/86,15:57:00,RG/86,16:02:00,104,7.6,true
IC,242,RG/86,16:04:00,KY/86,16:08:00,108,7.3,true
IC,242,KY/86,16:08:00,RO/86,16:18:00,108,25.3,true
IC,242,RO/86,16:20:00,TRK/86,16:23:00,157,3.1,true
IC,242,TRK/86,16:24:00,HH/86,16:26:00,157,4.0,true
IC,242,HH/86,16:26:00,HTÅ/86,16:29:00,157,4.7,true
IC,242,HTÅ/86,16:31:00,GL/86,16:35:00,179,8.3,true
IC,242,GL/86,16:35:00,NEL/86,16:40:00,179,7.6,true
IC,242,NEL/86,16:42:00,KLV/86,16:44:00,179,3.2,true
IC,242,KLV/86,16:44:00,ØRE/86,16:46:00,179,2.1,true
IC,242,ØRE/86,16:47:00,TÅT/86,16:49:00,179,1.6,true
IC,242,TÅT/86,16:50:00,CPH/86,16:54:00,179,3.3,true
IC,246,OD/86,16:09:00,MV/86,16:14:00,67,9.3,true
IC,246,MV/86,16:14:00,NG/86,16:22:00,67,19.4,true
IC,246,NG/86,16:24:00,SPR/86,16:29:00,75,11.4,true
IC,246,SPR/86,16:29:00,SG/86,16:42:00,75,27.3,true
IC,246,SG/86,16:44:00,SO/86,16:51:00,93,14.6,true
IC,246,SO/86,16:53:00,FJ/86,16:57:00,93,6.8,true
IC,246,FJ/86,16:57:00,RG/86,17:02:00,93,7.6,true
IC,246,RG/86,17:04:00,KY/86,17:08:00,92,7.3,true
IC,246,KY/86,17:08:00,RO/86,17:18:00,92,25.3,true
IC,246,RO/86,17:20:00,TRK/86,17:23:00,85,3.1,true
IC,246,TRK/86,17:24:00,HH/86,17:26:00,85,4.0,true
IC,246,HH/86,17:26:00,HTÅ/86,17:29:00,85,4.7,true
IC,246,HTÅ/86,17:31:00,GL/86,17:35:00,97,8.3,true
IC,246,GL/86,17:35:00,NEL/86,17:40:00,97,7.6,true
IC,246,NEL/86,17:42:00,KLV/86,17:44:00,97,3.2,true
IC,246,KLV/86,17:44:00,ØRE/86,17:46:00,97,2.1,true
IC,246,ØRE/86,17:47:00,TÅT/86,17:49:00,97,1.6,true
IC,246,TÅT/86,17:50:00,CPH/86,17:54:00,97,3.3,true
IC,250,OD/86,17:09:00,MV/86,17:14:00,47,9.3,true
IC,250,MV/86,17:14:00,NG/86,17:22:00,47,19.4,true
IC,250,NG/86,17:24:00,SPR/86,17:29:00,51,11.4,true
IC,250,SPR/86,17:29:00,SG/86,17:42:00,51,27.3,true
IC,250,SG/86,17:44:00,SO/86,17:51:00,64,14.6,true
IC,250,SO/86,17:53:00,FJ/86,17:57:00,64,6.8,true
IC,250,FJ/86,17:57:00,RG/86,18:02:00,64,7.6,true
IC,250,RG/86,18:04:00,KY/86,18:08:00,64,7.3,true
IC,250,KY/86,18:08:00,RO/86,18:18:00,64,25.3,true
IC,250,RO/86,18:20:00,TRK/86,18:23:00,64,3.1,true
IC,250,TRK/86,18:24:00,HH/86,18:26:00,64,4.0,true
IC,250,HH/86,18:26:00,HTÅ/86,18:29:00,64,4.7,true
IC,250,HTÅ/86,18:31:00,GL/86,18:35:00,70,8.3,true
IC,250,GL/86,18:35:00,NEL/86,18:40:00,70,7.6,true
IC,250,NEL/86,18:42:00,KLV/86,18:44:00,70,3.2,true
IC,250,KLV/86,18:44:00,ØRE/86,18:46:00,70,2.1,true
IC,250,ØRE/86,18:47:00,TÅT/86,18:49:00,70,1.6,true
IC,250,TÅT/86,18:50:00,CPH/86,18:54:00,70,3.3,true
IC,251,CPH/86,13:05:00,TÅT/86,13:07:00,54,3.3,true
IC,251,TÅT/86,13:08:00,ØRE/86,13:10:00,54,1.6,true
IC,251,ØRE/86,13:11:00,KLV/86,13:14:00,54,2.1,true
IC,251,KLV/86,13:14:00,NEL/86,13:16:00,54,3.2,true
IC,251,NEL/86,13:18:00,IG/86,13:20:00,54,1.6,true
IC,251,IG/86,13:20:00,HTÅ/86,13:28:00,54,14.3,true
IC,251,HTÅ/86,13:29:00,HH/86,13:32:00,76,4.7,true
IC,251,HH/86,13:32:00,TRK/86,13:35:00,76,4.0,true
IC,251,TRK/86,13:36:00,RO/86,13:39:00,76,3.1,true
IC,251,RO/86,13:41:00,VY/86,13:46:00,138,11.2,true
IC,251,VY/86,13:46:00,RG/86,13:56:00,138,21.4,true
IC,251,RG/86,13:58:00,FJ/86,14:03:00,135,7.6,true
IC,251,FJ/86,14:03:00,SO/86,14:06:00,135,6.8,true
IC,251,SO/86,14:07:00,SG/86,14:15:00,135,14.6,true
IC,251,SG/86,14:17:00,FO/86,14:21:00,123,7.1,true
IC,251,FO/86,14:21:00,NG/86,14:35:00,123,31.6,true
IC,251,NG/86,14:37:00,JU/86,14:40:00,113,5.0,true
IC,251,JU/86,14:40:00,OD/86,14:50:00,113,23.7,true
IC,255,CPH/86,14:05:00,TÅT/86,14:07:00,96,3.3,true
IC,255,TÅT/86,14:08:00,ØRE/86,14:10:00,96,1.6,true
IC,255,ØRE/86,14:11:00,KLV/86,14:14:00,96,2.1,true
IC,255,KLV/86,14:14:00,NEL/86,14:16:00,96,3.2,true
IC,255,NEL/86,14:18:00,IG/86,14:20:00,96,1.6,true
IC,255,IG/86,14:20:00,HTÅ/86,14:28:00,96,14.3,true
IC,255,HTÅ/86,14:29:00,HH/86,14:32:00,142,4.7,true
IC,255,HH/86,14:32:00,TRK/86,14:35:00,142,4.0,true
IC,255,TRK/86,14:36:00,RO/86,14:39:00,142,3.1,true
IC,255,RO/86,14:41:00,VY/86,14:46:00,217,11.2,true
IC,255,VY/86,14:46:00,RG/86,14:56:00,217,21.4,true
IC,255,RG/86,14:58:00,FJ/86,15:03:00,208,7.6,true
IC,255,FJ/86,15:03:00,SO/86,15:06:00,208,6.8,true
IC,255,SO/86,15:07:00,SG/86,15:15:00,208,14.6,true
IC,255,SG/86,15:17:00,FO/86,15:21:00,186,7.1,true
IC,255,FO/86,15:21:00,NG/86,15:35:00,186,31.6,true
IC,255,NG/86,15:37:00,JU/86,15:40:00,174,5.0,true
IC,255,JU/86,15:40:00,OD/86,15:50:00,174,23.7,true
