TrainCategory,TrainId,DayType,PassengerNum,FromStation,ToStation
EX,398,2,237,SG/86,RG/86
EX,398,2,243,RG/86,KJN/86
EX,398,2,243,KJN/86,KH/86
EX,398,3,234,HMB-D/86,PA/86
EX,398,3,235,PA/86,TE/86
EX,398,3,235,TE/86,LK/86
EX,398,3,235,LK/86,KD/86
EX,398,3,210,KD/86,TL/86
EX,398,3,210,TL/86,MD/86
EX,398,3,210,MD/86,OD/86
EX,398,3,237,OD/86,NG/86
EX,398,3,237,NG/86,KØ/86
EX,398,3,237,KØ/86,SG/86
EX,398,3,237,SG/86,RG/86
EX,398,3,243,RG/86,KJN/86
EX,398,3,243,KJN/86,KH/86
EX,399,2,201,KH/86,KJN/86
EX,399,2,201,KJN/86,RG/86
EX,399,2,133,RG/86,SG/86
EX,399,2,133,SG/86,KØ/86
EX,399,2,133,KØ/86,NG/86
EX,399,2,133,NG/86,OD/86
EX,399,2,76,OD/86,MD/86
EX,399,2,76,MD/86,TL/86
EX,399,2,76,TL/86,KD/86
EX,399,2,81,KD/86,LK/86
EX,399,2,81,LK/86,TE/86
EX,399,2,81,TE/86,PA/86
EX,399,2,81,PA/86,HMB-D/86
EX,399,3,201,KH/86,KJN/86
EX,399,3,201,KJN/86,RG/86
EX,399,3,133,RG/86,SG/86
EX,399,3,133,SG/86,KØ/86
EX,399,3,133,KØ/86,NG/86
EX,399,3,133,NG/86,OD/86
EX,399,3,76,OD/86,MD/86
EX,399,3,76,MD/86,TL/86
EX,399,3,76,TL/86,KD/86
EX,399,3,81,KD/86,LK/86
EX,399,3,81,LK/86,TE/86
EX,399,3,81,TE/86,PA/86
EX,399,3,81,PA/86,HMB-D/86
IC,412,2,87,AR/86,SD/86
IC,412,2,127,SD/86,HS/86
IC,412,2,162,HS/86,VJ/86
IC,412,2,158,VJ/86,FA/86
IC,412,3,87,AR/86,SD/86
IC,412,3,127,SD/86,HS/86
IC,412,3,162,HS/86,VJ/86
IC,412,3,158,VJ/86,FA/86
IC,413,2,70,FA/86,VJ/86
IC,413,2,118,VJ/86,HS/86
IC,413,2,161,HS/86,SD/86
IC,413,2,167,SD/86,AR/86
IC,413,3,70,FA/86,VJ/86
IC,413,3,118,VJ/86,HS/86
IC,413,3,161,HS/86,SD/86
IC,413,3,167,SD/86,AR/86
IC,416,2,221,AR/86,SD/86
IC,416,2,232,SD/86,HS/86
IC,416,2,239,HS/86,VJ/86
IC,416,2,204,VJ/86,FA/86
IC,416,3,221,AR/86,SD/86
IC,416,3,232,SD/86,HS/86
IC,416,3,239,HS/86,VJ/86
IC,416,3,204,VJ/86,FA/86
IC,417,2,184,FA/86,VJ/86
IC,417,2,203,VJ/86,HS/86
IC,417,2,213,HS/86,SD/86
IC,417,2,197,SD/86,AR/86
IC,417,3,184,FA/86,VJ/86
IC,417,3,203,VJ/86,HS/86
IC,417,3,213,HS/86,SD/86
IC,417,3,197,SD/86,AR/86
IC,421,2,138,FA/86,VJ/86
IC,421,2,128,VJ/86,HS/86
IC,421,2,126,HS/86,SD/86
IC,421,2,119,SD/86,AR/86
IC,421,3,138,FA/86,VJ/86
IC,421,3,128,VJ/86,HS/86
IC,421,3,126,HS/86,SD/86
IC,421,3,119,SD/86,AR/86
IC,424,2,151,AR/86,SD/86
IC,424,2,145,SD/86,HS/86
IC,424,2,128,HS/86,VJ/86
IC,424,2,114,VJ/86,FA/86
IC,424,3,151,AR/86,SD/86
IC,424,3,145,SD/86,HS/86
IC,424,3,128,HS/86,VJ/86
IC,424,3,114,VJ/86,FA/86
IC,428,2,69,AR/86,SD/86
IC,428,2,68,SD/86,HS/86
IC,428,2,65,HS/86,VJ/86
IC,428,2,58,VJ/86,FA/86
IC,428,3,69,AR/86,SD/86
IC,428,3,68,SD/86,HS/86
IC,428,3,65,HS/86,VJ/86
IC,428,3,58,VJ/86,FA/86
IC,429,2,72,FA/86,VJ/86
IC,429,2,85,VJ/86,HS/86
IC,429,2,92,HS/86,SD/86
IC,429,2,89,SD/86,AR/86
IC,429,3,72,FA/86,VJ/86
IC,429,3,85,VJ/86,HS/86
IC,429,3,92,HS/86,SD/86
IC,429,3,89,SD/86,AR/86
IC,432,2,92,AR/86,SD/86
IC,432,2,96,SD/86,HS/86
IC,432,2,95,HS/86,VJ/86
IC,432,2,93,VJ/86,FA/86
IC,432,3,92,AR/86,SD/86
IC,432,3,96,SD/86,HS/86
IC,432,3,95,HS/86,VJ/86
IC,432,3,93,VJ/86,FA/86
IC,433,2,98,FA/86,VJ/86
IC,433,2,111,VJ/86,HS/86
IC,433,2,119,HS/86,SD/86
IC,433,2,116,SD/86,AR/86
IC,433,3,98,FA/86,VJ/86
IC,433,3,111,VJ/86,HS/86
IC,433,3,119,HS/86,SD/86
IC,433,3,116,SD/86,AR/86
IC,437,2,120,FA/86,VJ/86
IC,437,2,133,VJ/86,HS/86
IC,437,2,135,HS/86,SD/86
IC,437,2,131,SD/86,AR/86
IC,437,3,120,FA/86,VJ/86
IC,437,3,133,VJ/86,HS/86
IC,437,3,135,HS/86,SD/86
IC,437,3,131,SD/86,AR/86
IC,440,2,111,AR/86,SD/86
IC,440,2,113,SD/86,HS/86
IC,440,2,112,HS/86,VJ/86
IC,440,2,109,VJ/86,FA/86
IC,440,3,111,AR/86,SD/86
IC,440,3,113,SD/86,HS/86
IC,440,3,112,HS/86,VJ/86
IC,440,3,109,VJ/86,FA/86
IC,444,2,182,AR/86,SD/86
IC,444,2,192,SD/86,HS/86
IC,444,2,213,HS/86,VJ/86
IC,444,2,230,VJ/86,FA/86
IC,444,3,182,AR/86,SD/86
IC,444,3,192,SD/86,HS/86
IC,444,3,213,HS/86,VJ/86
IC,444,3,230,VJ/86,FA/86
IC,445,2,134,FA/86,VJ/86
IC,445,2,192,VJ/86,HS/86
IC,445,2,206,HS/86,SD/86
IC,445,2,217,SD/86,AR/86
IC,445,3,134,FA/86,VJ/86
IC,445,3,192,VJ/86,HS/86
IC,445,3,206,HS/86,SD/86
IC,445,3,217,SD/86,AR/86
IC,448,2,125,AR/86,SD/86
IC,448,2,122,SD/86,HS/86
IC,448,2,116,HS/86,VJ/86
IC,448,2,127,VJ/86,FA/86
IC,448,3,125,AR/86,SD/86
IC,448,3,122,SD/86,HS/86
IC,448,3,116,HS/86,VJ/86
IC,448,3,127,VJ/86,FA/86
IC,449,2,174,FA/86,VJ/86
IC,449,2,265,VJ/86,HS/86
IC,449,2,273,HS/86,SD/86
IC,449,2,286,SD/86,AR/86
IC,449,3,174,FA/86,VJ/86
IC,449,3,265,VJ/86,HS/86
IC,449,3,273,HS/86,SD/86
IC,449,3,286,SD/86,AR/86
IC,453,2,199,FA/86,VJ/86
IC,453,2,231,VJ/86,HS/86
IC,453,2,219,HS/86,SD/86
IC,453,2,196,SD/86,AR/86
IC,453,3,199,FA/86,VJ/86
IC,453,3,231,VJ/86,HS/86
IC,453,3,219,HS/86,SD/86
IC,453,3,196,SD/86,AR/86
IC,456,2,151,AR/86,SD/86
IC,456,2,142,SD/86,HS/86
IC,456,2,124,HS/86,VJ/86
IC,456,2,118,VJ/86,FA/86
IC,456,3,151,AR/86,SD/86
IC,456,3,142,SD/86,HS/86
IC,456,3,124,HS/86,VJ/86
IC,456,3,118,VJ/86,FA/86
IC,460,2,87,AR/86,SD/86
IC,460,2,83,SD/86,HS/86
IC,460,2,80,HS/86,VJ/86
IC,460,2,66,VJ/86,FA/86
IC,460,3,87,AR/86,SD/86
IC,460,3,83,SD/86,HS/86
IC,460,3,80,HS/86,VJ/86
IC,460,3,66,VJ/86,FA/86
IC,461,2,128,FA/86,VJ/86
IC,461,2,124,VJ/86,HS/86
IC,461,2,121,HS/86,SD/86
IC,461,2,107,SD/86,AR/86
IC,461,3,128,FA/86,VJ/86
IC,461,3,124,VJ/86,HS/86
IC,461,3,121,HS/86,SD/86
IC,461,3,107,SD/86,AR/86
IC,464,2,100,AR/86,SD/86
IC,464,2,96,SD/86,HS/86
IC,464,2,91,HS/86,VJ/86
IC,464,2,88,VJ/86,FA/86
IC,464,3,100,AR/86,SD/86
IC,464,3,96,SD/86,HS/86
IC,464,3,91,HS/86,VJ/86
IC,464,3,88,VJ/86,FA/86
IC,465,2,102,FA/86,VJ/86
IC,465,2,106,VJ/86,HS/86
IC,465,2,93,HS/86,SD/86
IC,465,2,80,SD/86,AR/86
IC,465,3,102,FA/86,VJ/86
IC,465,3,106,VJ/86,HS/86
IC,465,3,93,HS/86,SD/86
IC,465,3,80,SD/86,AR/86
IC,468,2,39,AR/86,SD/86
IC,468,2,39,SD/86,HS/86
IC,468,2,51,HS/86,VJ/86
IC,468,2,52,VJ/86,FA/86
IC,468,3,39,AR/86,SD/86
IC,468,3,39,SD/86,HS/86
IC,468,3,51,HS/86,VJ/86
IC,468,3,52,VJ/86,FA/86
IC,469,2,77,FA/86,VJ/86
IC,469,2,88,VJ/86,HS/86
IC,469,2,89,HS/86,SD/86
IC,469,2,94,SD/86,AR/86
IC,469,3,77,FA/86,VJ/86
IC,469,3,88,VJ/86,HS/86
IC,469,3,89,HS/86,SD/86
IC,469,3,94,SD/86,AR/86
IC,471,2,49,FA/86,VJ/86
IC,471,2,46,VJ/86,HS/86
IC,471,2,41,HS/86,SD/86
IC,471,2,39,SD/86,AR/86
IC,471,3,49,FA/86,VJ/86
IC,471,3,46,VJ/86,HS/86
IC,471,3,41,HS/86,SD/86
IC,471,3,39,SD/86,AR/86
IC,474,2,95,AR/86,SD/86
IC,474,2,82,SD/86,HS/86
IC,474,2,63,HS/86,VJ/86
IC,474,2,53,VJ/86,FA/86
IC,474,3,95,AR/86,SD/86
IC,474,3,82,SD/86,HS/86
IC,474,3,63,HS/86,VJ/86
IC,474,3,53,VJ/86,FA/86
IC,477,2,48,FA/86,VJ/86
IC,477,2,44,VJ/86,HS/86
IC,477,2,35,HS/86,SD/86
IC,477,2,29,SD/86,AR/86
IC,477,3,48,FA/86,VJ/86
IC,477,3,44,VJ/86,HS/86
IC,477,3,35,HS/86,SD/86
IC,477,3,29,SD/86,AR/86
IC,484,2,27,AR/86,SD/86
IC,484,2,25,SD/86,HS/86
IC,484,2,16,HS/86,VJ/86
IC,484,2,9,VJ/86,FA/86
IC,484,2,1,FA/86,TL/86
IC,484,2,1,TL/86,KD/86
IC,484,3,27,AR/86,SD/86
IC,484,3,25,SD/86,HS/86
IC,484,3,16,HS/86,VJ/86
IC,484,3,9,VJ/86,FA/86
IC,484,3,1,FA/86,TL/86
IC,484,3,1,TL/86,KD/86
IC,485,2,3,FA/86,VJ/86
IC,485,2,7,VJ/86,HS/86
IC,485,2,5,HS/86,SD/86
IC,485,2,5,SD/86,AR/86
IC,485,3,3,FA/86,VJ/86
IC,485,3,7,VJ/86,HS/86
IC,485,3,5,HS/86,SD/86
IC,485,3,5,SD/86,AR/86
L,608,2,174,OD/86,NG/86
L,608,2,247,NG/86,KØ/86
L,608,2,247,KØ/86,SG/86
L,608,2,368,SG/86,RG/86
L,608,2,368,RG/86,KJN/86
L,608,2,368,KJN/86,KH/86
L,608,3,174,OD/86,NG/86
L,608,3,247,NG/86,KØ/86
L,608,3,247,KØ/86,SG/86
L,608,3,368,SG/86,RG/86
L,608,3,368,RG/86,KJN/86
L,608,3,368,KJN/86,KH/86
L,649,2,50,KH/86,KJN/86
L,649,2,50,KJN/86,RG/86
L,649,2,50,RG/86,SG/86
L,649,2,50,SG/86,KØ/86
L,649,2,50,KØ/86,NG/86
L,649,2,50,NG/86,OD/86
L,649,2,11,OD/86,MD/86
L,649,2,11,MD/86,FA/86
L,649,3,50,KH/86,KJN/86
L,649,3,50,KJN/86,RG/86
L,649,3,50,RG/86,SG/86
L,649,3,50,SG/86,KØ/86
L,649,3,50,KØ/86,NG/86
L,649,3,50,NG/86,OD/86
L,649,3,11,OD/86,MD/86
L,649,3,11,MD/86,FA/86
L,659,2,176,KH/86,KJN/86
L,659,2,176,KJN/86,RG/86
L,659,2,176,RG/86,SG/86
L,659,2,176,SG/86,KØ/86
L,659,2,176,KØ/86,NG/86
L,659,2,176,NG/86,OD/86
L,659,2,42,OD/86,MD/86
L,659,2,42,MD/86,FA/86
L,659,3,176,KH/86,KJN/86
L,659,3,176,KJN/86,RG/86
L,659,3,176,RG/86,SG/86
L,659,3,176,SG/86,KØ/86
L,659,3,176,KØ/86,NG/86
L,659,3,176,NG/86,OD/86
L,659,3,42,OD/86,MD/86
L,659,3,42,MD/86,FA/86
L,722,2,26,STR/86,HO/86
L,722,2,50,HO/86,HR/86
L,722,2,75,HR/86,VJ/86
L,722,2,71,VJ/86,FA/86
L,722,2,314,VJ/86,/86
L,722,3,26,STR/86,HO/86
L,722,3,50,HO/86,HR/86
L,722,3,75,HR/86,VJ/86
L,722,3,71,VJ/86,FA/86
L,722,3,314,VJ/86,/86
L,723,2,67,FA/86,VJ/86
L,723,2,67,VJ/86,HR/86
L,723,2,22,HR/86,HO/86
L,723,2,9,HO/86,STR/86
L,723,3,67,FA/86,VJ/86
L,723,3,67,VJ/86,HR/86
L,723,3,22,HR/86,HO/86
L,723,3,9,HO/86,STR/86
L,731,2,71,FA/86,VJ/86
L,731,2,72,VJ/86,HR/86
L,731,2,39,HR/86,HO/86
L,731,2,22,HO/86,STR/86
L,731,3,71,FA/86,VJ/86
L,731,3,72,VJ/86,HR/86
L,731,3,39,HR/86,HO/86
L,731,3,22,HO/86,STR/86
L,738,2,20,STR/86,HO/86
L,738,2,42,HO/86,HR/86
L,738,2,82,HR/86,VJ/86
L,738,2,73,VJ/86,FA/86
L,738,2,289,VJ/86,/86
L,738,3,20,STR/86,HO/86
L,738,3,42,HO/86,HR/86
L,738,3,82,HR/86,VJ/86
L,738,3,73,VJ/86,FA/86
L,738,3,289,VJ/86,/86
L,746,2,33,STR/86,HO/86
L,746,2,51,HO/86,HR/86
L,746,2,124,HR/86,VJ/86
L,746,2,91,VJ/86,FA/86
L,746,2,349,VJ/86,KK/86
L,746,3,33,STR/86,HO/86
L,746,3,51,HO/86,HR/86
L,746,3,124,HR/86,VJ/86
L,746,3,91,VJ/86,FA/86
L,746,3,349,VJ/86,KK/86
L,747,2,76,VJ/86,HR/86
L,747,2,42,HR/86,HO/86
L,747,2,15,HO/86,STR/86
L,747,3,76,VJ/86,HR/86
L,747,3,42,HR/86,HO/86
L,747,3,15,HO/86,STR/86
L,762,2,11,STR/86,HO/86
L,762,2,27,HO/86,HR/86
L,762,2,52,HR/86,VJ/86
L,762,2,50,VJ/86,FA/86
L,762,2,166,VJ/86,/86
L,762,3,11,STR/86,HO/86
L,762,3,27,HO/86,HR/86
L,762,3,52,HR/86,VJ/86
L,762,3,50,VJ/86,FA/86
L,762,3,166,VJ/86,/86
L,763,2,96,FA/86,VJ/86
L,763,2,97,VJ/86,HR/86
L,763,2,60,HR/86,HO/86
L,763,2,44,HO/86,STR/86
L,763,3,96,FA/86,VJ/86
L,763,3,97,VJ/86,HR/86
L,763,3,60,HR/86,HO/86
L,763,3,44,HO/86,STR/86
IC,802,2,25,OD/86,NG/86
IC,802,2,53,NG/86,KØ/86
IC,802,2,73,KØ/86,SG/86
IC,802,2,145,SG/86,RG/86
IC,802,2,246,RG/86,KJN/86
IC,802,2,244,KJN/86,KH/86
IC,802,2,87,KH/86,KK/86
IC,802,3,25,OD/86,NG/86
IC,802,3,53,NG/86,KØ/86
IC,802,3,73,KØ/86,SG/86
IC,802,3,145,SG/86,RG/86
IC,802,3,246,RG/86,KJN/86
IC,802,3,244,KJN/86,KH/86
IC,802,3,87,KH/86,KK/86
IC,806,2,11,ES/86,BM/86
IC,806,2,11,BM/86,LK/86
IC,806,2,11,LK/86,KD/86
IC,806,2,29,KD/86,TL/86
IC,806,2,29,TL/86,MD/86
IC,806,2,35,MD/86,OD/86
IC,806,2,62,OD/86,NG/86
IC,806,2,90,NG/86,KØ/86
IC,806,2,125,KØ/86,SG/86
IC,806,2,350,SG/86,RG/86
IC,806,2,515,RG/86,KJN/86
IC,806,2,529,KJN/86,KH/86
IC,806,2,214,KH/86,KK/86
IC,806,3,11,ES/86,BM/86
IC,806,3,11,BM/86,LK/86
IC,806,3,11,LK/86,KD/86
IC,806,3,29,KD/86,TL/86
IC,806,3,29,TL/86,MD/86
IC,806,3,35,MD/86,OD/86
IC,806,3,62,OD/86,NG/86
IC,806,3,90,NG/86,KØ/86
IC,806,3,125,KØ/86,SG/86
IC,806,3,350,SG/86,RG/86
IC,806,3,515,RG/86,KJN/86
IC,806,3,529,KJN/86,KH/86
IC,806,3,214,KH/86,KK/86
IC,810,2,33,ES/86,BM/86
IC,810,2,49,BM/86,LK/86
IC,810,2,49,LK/86,KD/86
IC,810,2,114,KD/86,TL/86
IC,810,2,114,TL/86,MD/86
IC,810,2,141,MD/86,OD/86
IC,810,2,210,OD/86,NG/86
IC,810,2,291,NG/86,KØ/86
IC,810,2,300,KØ/86,SG/86
IC,810,2,483,SG/86,RG/86
IC,810,2,558,RG/86,KJN/86
IC,810,2,543,KJN/86,KH/86
IC,810,2,239,KH/86,KK/86
IC,810,3,33,ES/86,BM/86
IC,810,3,49,BM/86,LK/86
IC,810,3,49,LK/86,KD/86
IC,810,3,114,KD/86,TL/86
IC,810,3,114,TL/86,MD/86
IC,810,3,141,MD/86,OD/86
IC,810,3,210,OD/86,NG/86
IC,810,3,291,NG/86,KØ/86
IC,810,3,300,KØ/86,SG/86
IC,810,3,483,SG/86,RG/86
IC,810,3,558,RG/86,KJN/86
IC,810,3,543,KJN/86,KH/86
IC,810,3,239,KH/86,KK/86
IC,814,2,55,ES/86,BM/86
IC,814,2,85,BM/86,LK/86
IC,814,2,85,LK/86,KD/86
IC,814,2,166,KD/86,TL/86
IC,814,2,166,TL/86,MD/86
IC,814,2,191,MD/86,OD/86
IC,814,2,173,OD/86,NG/86
IC,814,2,208,NG/86,KØ/86
IC,814,2,226,KØ/86,SG/86
IC,814,2,281,SG/86,RG/86
IC,814,2,305,RG/86,KJN/86
IC,814,2,298,KJN/86,KH/86
IC,814,2,135,KH/86,KK/86
IC,814,3,55,ES/86,BM/86
IC,814,3,85,BM/86,LK/86
IC,814,3,85,LK/86,KD/86
IC,814,3,166,KD/86,TL/86
IC,814,3,166,TL/86,MD/86
IC,814,3,191,MD/86,OD/86
IC,814,3,173,OD/86,NG/86
IC,814,3,208,NG/86,KØ/86
IC,814,3,226,KØ/86,SG/86
IC,814,3,281,SG/86,RG/86
IC,814,3,305,RG/86,KJN/86
IC,814,3,298,KJN/86,KH/86
IC,814,3,135,KH/86,KK/86
IC,815,2,77,OD/86,MD/86
IC,815,2,78,MD/86,TL/86
IC,815,2,78,TL/86,KD/86
IC,815,2,70,KD/86,LK/86
IC,815,2,88,LK/86,BM/86
IC,815,2,74,BM/86,ES/86
IC,815,3,77,OD/86,MD/86
IC,815,3,78,MD/86,TL/86
IC,815,3,78,TL/86,KD/86
IC,815,3,70,KD/86,LK/86
IC,815,3,88,LK/86,BM/86
IC,815,3,74,BM/86,ES/86
IC,818,2,46,ES/86,BM/86
IC,818,2,62,BM/86,LK/86
IC,818,2,62,LK/86,KD/86
IC,818,2,112,KD/86,TL/86
IC,818,2,112,TL/86,MD/86
IC,818,2,110,MD/86,OD/86
IC,818,2,104,OD/86,NG/86
IC,818,2,115,NG/86,KØ/86
IC,818,2,124,KØ/86,SG/86
IC,818,2,135,SG/86,RG/86
IC,818,2,143,RG/86,KJN/86
IC,818,2,124,KJN/86,KH/86
IC,818,2,53,KH/86,KK/86
IC,818,3,46,ES/86,BM/86
IC,818,3,62,BM/86,LK/86
IC,818,3,62,LK/86,KD/86
IC,818,3,112,KD/86,TL/86
IC,818,3,112,TL/86,MD/86
IC,818,3,110,MD/86,OD/86
IC,818,3,104,OD/86,NG/86
IC,818,3,115,NG/86,KØ/86
IC,818,3,124,KØ/86,SG/86
IC,818,3,135,SG/86,RG/86
IC,818,3,143,RG/86,KJN/86
IC,818,3,124,KJN/86,KH/86
IC,818,3,53,KH/86,KK/86
IC,819,2,20,KK/86,KH/86
IC,819,2,50,KH/86,KJN/86
IC,819,2,59,KJN/86,RG/86
IC,819,2,80,RG/86,SG/86
IC,819,2,83,SG/86,KØ/86
IC,819,2,86,KØ/86,NG/86
IC,819,2,109,NG/86,OD/86
IC,819,2,145,OD/86,MD/86
IC,819,2,135,MD/86,TL/86
IC,819,2,135,TL/86,KD/86
IC,819,2,52,KD/86,LK/86
IC,819,2,52,LK/86,BM/86
IC,819,2,42,BM/86,ES/86
IC,819,3,20,KK/86,KH/86
IC,819,3,50,KH/86,KJN/86
IC,819,3,59,KJN/86,RG/86
IC,819,3,80,RG/86,SG/86
IC,819,3,83,SG/86,KØ/86
IC,819,3,86,KØ/86,NG/86
IC,819,3,109,NG/86,OD/86
IC,819,3,145,OD/86,MD/86
IC,819,3,135,MD/86,TL/86
IC,819,3,135,TL/86,KD/86
IC,819,3,52,KD/86,LK/86
IC,819,3,52,LK/86,BM/86
IC,819,3,42,BM/86,ES/86
IC,822,2,31,ES/86,BM/86
IC,822,2,44,BM/86,LK/86
IC,822,2,44,LK/86,KD/86
IC,822,2,68,KD/86,TL/86
IC,822,2,68,TL/86,MD/86
IC,822,2,74,MD/86,OD/86
IC,822,2,109,OD/86,NG/86
IC,822,2,133,NG/86,KØ/86
IC,822,2,144,KØ/86,SG/86
IC,822,2,155,SG/86,RG/86
IC,822,2,158,RG/86,KJN/86
IC,822,2,140,KJN/86,KH/86
IC,822,2,57,KH/86,KK/86
IC,822,3,31,ES/86,BM/86
IC,822,3,44,BM/86,LK/86
IC,822,3,44,LK/86,KD/86
IC,822,3,68,KD/86,TL/86
IC,822,3,68,TL/86,MD/86
IC,822,3,74,MD/86,OD/86
IC,822,3,109,OD/86,NG/86
IC,822,3,133,NG/86,KØ/86
IC,822,3,144,KØ/86,SG/86
IC,822,3,155,SG/86,RG/86
IC,822,3,158,RG/86,KJN/86
IC,822,3,140,KJN/86,KH/86
IC,822,3,57,KH/86,KK/86
IC,823,2,38,KK/86,KH/86
IC,823,2,132,KH/86,KJN/86
IC,823,2,157,KJN/86,RG/86
IC,823,2,186,RG/86,SG/86
IC,823,2,168,SG/86,KØ/86
IC,823,2,164,KØ/86,NG/86
IC,823,2,183,NG/86,OD/86
IC,823,2,137,OD/86,MD/86
IC,823,2,110,MD/86,TL/86
IC,823,2,110,TL/86,KD/86
IC,823,2,61,KD/86,LK/86
IC,823,2,61,LK/86,BM/86
IC,823,2,49,BM/86,ES/86
IC,823,3,38,KK/86,KH/86
IC,823,3,132,KH/86,KJN/86
IC,823,3,157,KJN/86,RG/86
IC,823,3,186,RG/86,SG/86
IC,823,3,168,SG/86,KØ/86
IC,823,3,164,KØ/86,NG/86
IC,823,3,183,NG/86,OD/86
IC,823,3,137,OD/86,MD/86
IC,823,3,110,MD/86,TL/86
IC,823,3,110,TL/86,KD/86
IC,823,3,61,KD/86,LK/86
IC,823,3,61,LK/86,BM/86
IC,823,3,49,BM/86,ES/86
IC,826,2,28,ES/86,BM/86
IC,826,2,38,BM/86,LK/86
IC,826,2,38,LK/86,KD/86
IC,826,2,48,KD/86,TL/86
IC,826,2,48,TL/86,MD/86
IC,826,2,54,MD/86,OD/86
IC,826,2,90,OD/86,NG/86
IC,826,2,114,NG/86,KØ/86
IC,826,2,124,KØ/86,SG/86
IC,826,2,128,SG/86,RG/86
IC,826,2,140,RG/86,KJN/86
IC,826,2,118,KJN/86,KH/86
IC,826,2,41,KH/86,KK/86
IC,826,3,28,ES/86,BM/86
IC,826,3,38,BM/86,LK/86
IC,826,3,38,LK/86,KD/86
IC,826,3,48,KD/86,TL/86
IC,826,3,48,TL/86,MD/86
IC,826,3,54,MD/86,OD/86
IC,826,3,90,OD/86,NG/86
IC,826,3,114,NG/86,KØ/86
IC,826,3,124,KØ/86,SG/86
IC,826,3,128,SG/86,RG/86
IC,826,3,140,RG/86,KJN/86
IC,826,3,118,KJN/86,KH/86
IC,826,3,41,KH/86,KK/86
IC,827,2,55,KK/86,KH/86
IC,827,2,223,KH/86,KJN/86
IC,827,2,259,KJN/86,RG/86
IC,827,2,243,RG/86,SG/86
IC,827,2,214,SG/86,KØ/86
IC,827,2,202,KØ/86,NG/86
IC,827,2,183,NG/86,OD/86
IC,827,2,107,OD/86,MD/86
IC,827,2,75,MD/86,TL/86
IC,827,2,75,TL/86,KD/86
IC,827,2,35,KD/86,LK/86
IC,827,2,35,LK/86,BM/86
IC,827,2,25,BM/86,ES/86
IC,827,3,55,KK/86,KH/86
IC,827,3,223,KH/86,KJN/86
IC,827,3,259,KJN/86,RG/86
IC,827,3,243,RG/86,SG/86
IC,827,3,214,SG/86,KØ/86
IC,827,3,202,KØ/86,NG/86
IC,827,3,183,NG/86,OD/86
IC,827,3,107,OD/86,MD/86
IC,827,3,75,MD/86,TL/86
IC,827,3,75,TL/86,KD/86
IC,827,3,35,KD/86,LK/86
IC,827,3,35,LK/86,BM/86
IC,827,3,25,BM/86,ES/86
IC,830,2,41,ES/86,BM/86
IC,830,2,61,BM/86,LK/86
IC,830,2,61,LK/86,KD/86
IC,830,2,93,KD/86,TL/86
IC,830,2,93,TL/86,MD/86
IC,830,2,98,MD/86,OD/86
IC,830,2,121,OD/86,NG/86
IC,830,2,132,NG/86,KØ/86
IC,830,2,138,KØ/86,SG/86
IC,830,2,154,SG/86,RG/86
IC,830,2,155,RG/86,KJN/86
IC,830,2,126,KJN/86,KH/86
IC,830,2,42,KH/86,KK/86
IC,830,3,41,ES/86,BM/86
IC,830,3,61,BM/86,LK/86
IC,830,3,61,LK/86,KD/86
IC,830,3,93,KD/86,TL/86
IC,830,3,93,TL/86,MD/86
IC,830,3,98,MD/86,OD/86
IC,830,3,121,OD/86,NG/86
IC,830,3,132,NG/86,KØ/86
IC,830,3,138,KØ/86,SG/86
IC,830,3,154,SG/86,RG/86
IC,830,3,155,RG/86,KJN/86
IC,830,3,126,KJN/86,KH/86
IC,830,3,42,KH/86,KK/86
IC,831,2,53,KK/86,KH/86
IC,831,2,135,KH/86,KJN/86
IC,831,2,155,KJN/86,RG/86
IC,831,2,150,RG/86,SG/86
IC,831,2,145,SG/86,KØ/86
IC,831,2,140,KØ/86,NG/86
IC,831,2,114,NG/86,OD/86
IC,831,2,84,OD/86,MD/86
IC,831,2,71,MD/86,TL/86
IC,831,2,71,TL/86,KD/86
IC,831,2,48,KD/86,LK/86
IC,831,2,48,LK/86,BM/86
IC,831,2,33,BM/86,ES/86
IC,831,3,53,KK/86,KH/86
IC,831,3,135,KH/86,KJN/86
IC,831,3,155,KJN/86,RG/86
IC,831,3,150,RG/86,SG/86
IC,831,3,145,SG/86,KØ/86
IC,831,3,140,KØ/86,NG/86
IC,831,3,114,NG/86,OD/86
IC,831,3,84,OD/86,MD/86
IC,831,3,71,MD/86,TL/86
IC,831,3,71,TL/86,KD/86
IC,831,3,48,KD/86,LK/86
IC,831,3,48,LK/86,BM/86
IC,831,3,33,BM/86,ES/86
IC,834,2,44,ES/86,BM/86
IC,834,2,64,BM/86,LK/86
IC,834,2,64,LK/86,KD/86
IC,834,2,98,KD/86,TL/86
IC,834,2,98,TL/86,MD/86
IC,834,2,102,MD/86,OD/86
IC,834,2,164,OD/86,NG/86
IC,834,2,188,NG/86,KØ/86
IC,834,2,193,KØ/86,SG/86
IC,834,2,205,SG/86,RG/86
IC,834,2,199,RG/86,KJN/86
IC,834,2,155,KJN/86,KH/86
IC,834,2,41,KH/86,KK/86
IC,834,3,44,ES/86,BM/86
IC,834,3,64,BM/86,LK/86
IC,834,3,64,LK/86,KD/86
IC,834,3,98,KD/86,TL/86
IC,834,3,98,TL/86,MD/86
IC,834,3,102,MD/86,OD/86
IC,834,3,164,OD/86,NG/86
IC,834,3,188,NG/86,KØ/86
