TrainId,FromStation,ConnectionStation,ToStation,ArrivalAtConnection,DepartureFromConnection
39,OD/86,HP/86,FA/86,12:10:00,12:10:00
39,HP/86,FA/86,BK/86,12:34:00,12:38:00
39,FA/86,BK/86,VJ/86,12:44:00,12:44:00
39,BK/86,VJ/86,HED/86,12:51:00,12:53:00
39,VJ/86,HED/86,HS/86,13:01:00,13:01:00
39,HED/86,HS/86,HÅ/86,13:08:00,13:10:00
39,HS/86,HÅ/86,SD/86,13:17:00,13:17:00
39,HÅ/86,SD/86,HX/86,13:24:00,13:25:00
39,SD/86,HX/86,AR/86,13:30:00,13:30:00
3915,FA/86,BK/86,BET/86,06:47:00,06:48:00
3915,BK/86,BET/86,VJ/86,06:51:00,06:52:00
3915,BET/86,VJ/86,HED/86,06:59:00,07:00:00
3915,VJ/86,HED/86,HS/86,07:09:00,07:10:00
3915,HED/86,HS/86,HÅ/86,07:18:00,07:19:00
3915,HS/86,HÅ/86,SD/86,07:26:00,07:26:00
3915,HÅ/86,SD/86,HX/86,07:33:00,07:34:00
3915,SD/86,HX/86,VI/86,07:38:00,07:38:00
3915,HX/86,VI/86,KGV/86,07:43:00,07:44:00
3915,VI/86,KGV/86,AR/86,07:46:00,07:46:00
3918,AR/86,KGV/86,VI/86,07:06:00,07:06:00
3918,KGV/86,VI/86,HC/86,07:08:00,07:09:00
3918,VI/86,HC/86,SD/86,07:12:00,07:12:00
3918,HC/86,SD/86,HÅ/86,07:19:00,07:20:00
3918,SD/86,HÅ/86,HS/86,07:26:00,07:26:00
3918,HÅ/86,HS/86,HED/86,07:33:00,07:35:00
3918,HS/86,HED/86,VJ/86,07:43:00,07:44:00
3918,HED/86,VJ/86,BET/86,07:52:00,07:53:00
3918,VJ/86,BET/86,BK/86,08:00:00,08:01:00
3918,BET/86,BK/86,FA/86,08:03:00,08:04:00
3919,FA/86,BK/86,BET/86,07:47:00,07:48:00
3919,BK/86,BET/86,VJ/86,07:51:00,07:52:00
3919,BET/86,VJ/86,HED/86,07:59:00,08:00:00
3919,VJ/86,HED/86,HS/86,08:09:00,08:10:00
3919,HED/86,HS/86,HÅ/86,08:18:00,08:19:00
3919,HS/86,HÅ/86,SD/86,08:26:00,08:26:00
3919,HÅ/86,SD/86,HX/86,08:33:00,08:34:00
3919,SD/86,HX/86,VI/86,08:38:00,08:38:00
3919,HX/86,VI/86,KGV/86,08:43:00,08:44:00
3919,VI/86,KGV/86,AR/86,08:46:00,08:46:00
392,HMB/80,ADF/80,ASW/80,18:57:00,18:57:00
392,ADF/80,ASW/80,AFW/80,20:24:00,20:26:00
392,ASW/80,AFW/80,PA/86,20:40:00,20:40:00
392,AFW/80,PA/86,VK/86,20:53:00,21:03:00
392,PA/86,VK/86,KD/86,21:07:00,21:07:00
392,VK/86,KD/86,TL/86,21:44:00,21:46:00
392,KD/86,TL/86,OD/86,21:52:00,21:52:00
392,TL/86,OD/86,MV/86,22:24:00,22:27:00
392,OD/86,MV/86,RG/86,22:31:00,22:31:00
392,MV/86,RG/86,ADA/86,23:07:00,23:09:00
392,RG/86,ADA/86,KH/86,23:12:00,23:12:00
3922,AR/86,KGV/86,VI/86,08:11:00,08:11:00
3922,KGV/86,VI/86,HC/86,08:13:00,08:14:00
3922,VI/86,HC/86,SD/86,08:17:00,08:17:00
3922,HC/86,SD/86,HÅ/86,08:24:00,08:25:00
3922,SD/86,HÅ/86,HS/86,08:31:00,08:31:00
3922,HÅ/86,HS/86,HED/86,08:38:00,08:40:00
3922,HS/86,HED/86,VJ/86,08:48:00,08:49:00
3922,HED/86,VJ/86,BET/86,08:59:00,09:09:00
3922,VJ/86,BET/86,BK/86,09:15:00,09:16:00
3922,BET/86,BK/86,FA/86,09:18:00,09:19:00
393,KH/86,GB/86,RG/86,08:25:00,08:25:00
393,GB/86,RG/86,FJ/86,08:50:00,08:52:00
393,RG/86,FJ/86,OD/86,08:56:00,08:56:00
393,FJ/86,OD/86,HP/86,09:33:00,09:36:00
393,OD/86,HP/86,KD/86,09:41:00,09:41:00
393,HP/86,KD/86,LK/86,10:12:00,10:15:00
393,KD/86,LK/86,PA/86,10:22:00,10:22:00
393,LK/86,PA/86,PAGR/86,10:57:00,11:02:00
393,PA/86,PAGR/86,ASW/80,11:03:00,11:03:00
393,PAGR/86,ASW/80,AR/80,11:28:00,11:30:00
393,ASW/80,AR/80,HMB/80,12:00:00,12:00:00
394,HMB/80,ADF/80,ASW/80,14:56:00,14:56:00
394,ADF/80,ASW/80,AFW/80,16:26:00,16:28:00
394,ASW/80,AFW/80,PA/86,16:40:00,16:40:00
394,AFW/80,PA/86,VK/86,16:53:00,17:03:00
394,PA/86,VK/86,KD/86,17:07:00,17:07:00
394,VK/86,KD/86,TL/86,17:44:00,17:46:00
394,KD/86,TL/86,OD/86,17:52:00,17:52:00
394,TL/86,OD/86,MV/86,18:24:00,18:27:00
394,OD/86,MV/86,RG/86,18:31:00,18:31:00
394,MV/86,RG/86,ADA/86,19:07:00,19:09:00
394,RG/86,ADA/86,KH/86,19:12:00,19:12:00
3947,FA/86,BK/86,BET/86,14:47:00,14:48:00
3947,BK/86,BET/86,VJ/86,14:51:00,14:52:00
3947,BET/86,VJ/86,HED/86,14:59:00,15:00:00
3947,VJ/86,HED/86,HS/86,15:09:00,15:10:00
3947,HED/86,HS/86,HÅ/86,15:18:00,15:19:00
3947,HS/86,HÅ/86,SD/86,15:26:00,15:26:00
3947,HÅ/86,SD/86,HX/86,15:33:00,15:34:00
3947,SD/86,HX/86,VI/86,15:38:00,15:38:00
3947,HX/86,VI/86,KGV/86,15:43:00,15:44:00
3947,VI/86,KGV/86,AR/86,15:46:00,15:46:00
395,KH/86,GB/86,RG/86,12:25:00,12:25:00
395,GB/86,RG/86,FJ/86,12:50:00,12:52:00
395,RG/86,FJ/86,OD/86,12:56:00,12:56:00
395,FJ/86,OD/86,HP/86,13:33:00,13:36:00
395,OD/86,HP/86,KD/86,13:41:00,13:41:00
395,HP/86,KD/86,LK/86,14:12:00,14:15:00
395,KD/86,LK/86,PA/86,14:22:00,14:22:00
395,LK/86,PA/86,PAGR/86,14:57:00,15:02:00
395,PA/86,PAGR/86,ASW/80,15:03:00,15:03:00
395,PAGR/86,ASW/80,AR/80,15:28:00,15:30:00
395,ASW/80,AR/80,HMB/80,16:00:00,16:00:00
3950,AR/86,KGV/86,VI/86,15:11:00,15:11:00
3950,KGV/86,VI/86,HC/86,15:13:00,15:14:00
3950,VI/86,HC/86,SD/86,15:17:00,15:17:00
3950,HC/86,SD/86,HÅ/86,15:24:00,15:25:00
3950,SD/86,HÅ/86,HS/86,15:31:00,15:31:00
3950,HÅ/86,HS/86,HED/86,15:38:00,15:40:00
3950,HS/86,HED/86,VJ/86,15:48:00,15:49:00
3950,HED/86,VJ/86,BET/86,15:57:00,15:58:00
3950,VJ/86,BET/86,BK/86,16:05:00,16:06:00
3950,BET/86,BK/86,FA/86,16:08:00,16:09:00
3951,FA/86,BK/86,BET/86,15:47:00,15:48:00
3951,BK/86,BET/86,VJ/86,15:51:00,15:52:00
3951,BET/86,VJ/86,HED/86,15:59:00,16:00:00
3951,VJ/86,HED/86,HS/86,16:09:00,16:10:00
3951,HED/86,HS/86,HÅ/86,16:18:00,16:19:00
3951,HS/86,HÅ/86,SD/86,16:26:00,16:26:00
3951,HÅ/86,SD/86,HX/86,16:33:00,16:34:00
3951,SD/86,HX/86,VI/86,16:38:00,16:38:00
3951,HX/86,VI/86,KGV/86,16:43:00,16:44:00
3951,VI/86,KGV/86,AR/86,16:46:00,16:46:00
3954,AR/86,KGV/86,VI/86,16:11:00,16:11:00
3954,KGV/86,VI/86,HC/86,16:13:00,16:14:00
3954,VI/86,HC/86,SD/86,16:17:00,16:17:00
3954,HC/86,SD/86,HÅ/86,16:24:00,16:25:00
3954,SD/86,HÅ/86,HS/86,16:31:00,16:31:00
3954,HÅ/86,HS/86,HED/86,16:38:00,16:40:00
3954,HS/86,HED/86,VJ/86,16:48:00,16:49:00
3954,HED/86,VJ/86,BET/86,16:57:00,16:58:00
3954,VJ/86,BET/86,BK/86,17:05:00,17:06:00
3954,BET/86,BK/86,FA/86,17:08:00,17:09:00
3958,AR/86,KGV/86,VI/86,17:11:00,17:11:00
3958,KGV/86,VI/86,HC/86,17:13:00,17:14:00
3958,VI/86,HC/86,SD/86,17:17:00,17:17:00
3958,HC/86,SD/86,HÅ/86,17:24:00,17:25:00
3958,SD/86,HÅ/86,HS/86,17:31:00,17:31:00
3958,HÅ/86,HS/86,HED/86,17:38:00,17:40:00
3958,HS/86,HED/86,VJ/86,17:48:00,17:49:00
3958,HED/86,VJ/86,BET/86,17:57:00,17:58:00
3958,VJ/86,BET/86,BK/86,18:05:00,18:06:00
3958,BET/86,BK/86,FA/86,18:08:00,18:09:00
396,HMB/80,ADF/80,ASW/80,10:56:00,10:56:00
396,ADF/80,ASW/80,AFW/80,12:26:00,12:28:00
396,ASW/80,AFW/80,PA/86,12:40:00,12:40:00
396,AFW/80,PA/86,VK/86,12:53:00,13:03:00
396,PA/86,VK/86,KD/86,13:07:00,13:07:00
396,VK/86,KD/86,TL/86,13:44:00,13:46:00
396,KD/86,TL/86,OD/86,13:52:00,13:52:00
396,TL/86,OD/86,MV/86,14:24:00,14:27:00
396,OD/86,MV/86,RG/86,14:31:00,14:31:00
396,MV/86,RG/86,ADA/86,15:07:00,15:09:00
396,RG/86,ADA/86,KH/86,15:12:00,15:12:00
397,KH/86,GB/86,RG/86,14:25:00,14:25:00
397,GB/86,RG/86,FJ/86,14:50:00,14:52:00
397,RG/86,FJ/86,OD/86,14:56:00,14:56:00
397,FJ/86,OD/86,HP/86,15:33:00,15:36:00
397,OD/86,HP/86,KD/86,15:41:00,15:41:00
397,HP/86,KD/86,LK/86,16:12:00,16:15:00
397,KD/86,LK/86,PA/86,16:22:00,16:22:00
397,LK/86,PA/86,PAGR/86,16:57:00,17:02:00
397,PA/86,PAGR/86,ASW/80,17:03:00,17:03:00
397,PAGR/86,ASW/80,AR/80,17:29:00,17:31:00
397,ASW/80,AR/80,HMB/80,18:00:00,18:00:00
398,HMB/80,ADF/80,ASW/80,08:56:00,08:56:00
398,ADF/80,ASW/80,AFW/80,10:23:00,10:25:00
398,ASW/80,AFW/80,PA/86,10:40:00,10:40:00
398,AFW/80,PA/86,VK/86,10:53:00,11:03:00
398,PA/86,VK/86,KD/86,11:07:00,11:07:00
398,VK/86,KD/86,TL/86,11:44:00,11:46:00
398,KD/86,TL/86,OD/86,11:52:00,11:52:00
398,TL/86,OD/86,MV/86,12:24:00,12:27:00
398,OD/86,MV/86,RG/86,12:31:00,12:31:00
398,MV/86,RG/86,ADA/86,13:07:00,13:09:00
398,RG/86,ADA/86,KH/86,13:12:00,13:12:00
399,KH/86,GB/86,RG/86,16:25:00,16:25:00
399,GB/86,RG/86,FJ/86,16:50:00,16:52:00
399,RG/86,FJ/86,OD/86,16:56:00,16:56:00
399,FJ/86,OD/86,HP/86,17:33:00,17:36:00
399,OD/86,HP/86,KD/86,17:41:00,17:41:00
399,HP/86,KD/86,LK/86,18:12:00,18:15:00
399,KD/86,LK/86,PA/86,18:22:00,18:22:00
399,LK/86,PA/86,PAGR/86,18:57:00,19:02:00
399,PA/86,PAGR/86,ASW/80,19:03:00,19:03:00
399,PAGR/86,ASW/80,AR/80,19:29:00,19:31:00
399,ASW/80,AR/80,HMB/80,20:00:00,20:00:00
4003,AB/86,ABV/86,LIH/86,06:00:00,06:01:00
4003,ABV/86,LIH/86,ABL/86,06:03:00,06:04:00
4007,AR/86,BR/86,RD/86,05:50:00,05:50:00
4007,BR/86,RD/86,FP/86,06:13:00,06:15:00
4007,RD/86,FP/86,HB/86,06:22:00,06:22:00
4007,FP/86,HB/86,AD/86,06:29:00,06:30:00
4007,HB/86,AD/86,AB/86,06:38:00,06:38:00
4007,AD/86,AB/86,ABV/86,06:53:00,06:58:00
4007,AB/86,ABV/86,LIH/86,07:00:00,07:01:00
4007,ABV/86,LIH/86,ABL/86,07:03:00,07:04:00
4011,AR/86,BR/86,RD/86,06:50:00,06:50:00
4011,BR/86,RD/86,FP/86,07:13:00,07:15:00
4011,RD/86,FP/86,HB/86,07:22:00,07:22:00
4011,FP/86,HB/86,AD/86,07:29:00,07:30:00
4011,HB/86,AD/86,AB/86,07:38:00,07:38:00
4011,AD/86,AB/86,ABV/86,07:53:00,07:58:00
4011,AB/86,ABV/86,LIH/86,08:00:00,08:01:00
4011,ABV/86,LIH/86,ABL/86,08:03:00,08:04:00
4014,AB/86,OG/86,HB/86,05:05:00,05:05:00
4014,OG/86,HB/86,FP/86,05:25:00,05:26:00
4014,HB/86,FP/86,RD/86,05:34:00,05:34:00
4014,FP/86,RD/86,LG/86,05:40:00,05:42:00
4014,RD/86,LG/86,AR/86,05:49:00,05:49:00
4015,AR/86,BR/86,RD/86,07:50:00,07:50:00
4015,BR/86,RD/86,FP/86,08:13:00,08:15:00
4015,RD/86,FP/86,HB/86,08:22:00,08:22:00
4015,FP/86,HB/86,AD/86,08:29:00,08:30:00
4015,HB/86,AD/86,AB/86,08:38:00,08:38:00
4015,AD/86,AB/86,ABV/86,08:53:00,08:58:00
4015,AB/86,ABV/86,LIH/86,09:00:00,09:01:00
4015,ABV/86,LIH/86,ABL/86,09:03:00,09:04:00
4018,AB/86,OG/86,HB/86,06:05:00,06:05:00
4018,OG/86,HB/86,FP/86,06:25:00,06:26:00
4018,HB/86,FP/86,RD/86,06:34:00,06:34:00
4018,FP/86,RD/86,LG/86,06:41:00,06:43:00
4018,RD/86,LG/86,AR/86,06:50:00,06:50:00
4019,AR/86,BR/86,RD/86,08:50:00,08:50:00
4019,BR/86,RD/86,FP/86,09:13:00,09:15:00
4019,RD/86,FP/86,HB/86,09:22:00,09:22:00
4019,FP/86,HB/86,AD/86,09:29:00,09:30:00
4019,HB/86,AD/86,AB/86,09:38:00,09:38:00
4019,AD/86,AB/86,ABV/86,09:53:00,09:58:00
4019,AB/86,ABV/86,LIH/86,10:00:00,10:01:00
4019,ABV/86,LIH/86,ABL/86,10:03:00,10:04:00
4022,ABL/86,LIH/86,ABV/86,06:49:00,06:50:00
4022,LIH/86,ABV/86,AB/86,06:53:00,06:54:00
4022,ABV/86,AB/86,OG/86,06:58:00,07:03:00
4022,AB/86,OG/86,HB/86,07:05:00,07:05:00
4022,OG/86,HB/86,FP/86,07:25:00,07:26:00
4022,HB/86,FP/86,RD/86,07:34:00,07:34:00
4022,FP/86,RD/86,LG/86,07:41:00,07:43:00
4022,RD/86,LG/86,AR/86,07:50:00,07:50:00
4023,AR/86,BR/86,RD/86,09:50:00,09:50:00
4023,BR/86,RD/86,FP/86,10:13:00,10:15:00
4023,RD/86,FP/86,HB/86,10:22:00,10:22:00
4023,FP/86,HB/86,AD/86,10:29:00,10:30:00
4023,HB/86,AD/86,AB/86,10:38:00,10:38:00
4023,AD/86,AB/86,ABV/86,10:53:00,10:58:00
4023,AB/86,ABV/86,LIH/86,11:00:00,11:01:00
4023,ABV/86,LIH/86,ABL/86,11:03:00,11:04:00
4026,ABL/86,LIH/86,ABV/86,07:49:00,07:50:00
4026,LIH/86,ABV/86,AB/86,07:53:00,07:54:00
4026,ABV/86,AB/86,OG/86,07:58:00,08:03:00
4026,AB/86,OG/86,HB/86,08:05:00,08:05:00
4026,OG/86,HB/86,FP/86,08:25:00,08:26:00
4026,HB/86,FP/86,RD/86,08:34:00,08:34:00
4026,FP/86,RD/86,LG/86,08:41:00,08:43:00
4026,RD/86,LG/86,AR/86,08:50:00,08:50:00
4027,AR/86,BR/86,RD/86,10:50:00,10:50:00
4027,BR/86,RD/86,FP/86,11:13:00,11:15:00
4027,RD/86,FP/86,HB/86,11:22:00,11:22:00
4027,FP/86,HB/86,AD/86,11:29:00,11:30:00
4027,HB/86,AD/86,AB/86,11:38:00,11:38:00
4027,AD/86,AB/86,ABV/86,11:53:00,11:58:00
4027,AB/86,ABV/86,LIH/86,12:00:00,12:01:00
4027,ABV/86,LIH/86,ABL/86,12:03:00,12:04:00
4030,ABL/86,LIH/86,ABV/86,08:49:00,08:50:00
4030,LIH/86,ABV/86,AB/86,08:53:00,08:54:00
4030,ABV/86,AB/86,OG/86,08:58:00,09:03:00
4030,AB/86,OG/86,HB/86,09:05:00,09:05:00
4030,OG/86,HB/86,FP/86,09:25:00,09:26:00
4030,HB/86,FP/86,RD/86,09:34:00,09:34:00
4030,FP/86,RD/86,LG/86,09:41:00,09:43:00
4030,RD/86,LG/86,AR/86,09:50:00,09:50:00
4031,AR/86,BR/86,RD/86,11:50:00,11:50:00
4031,BR/86,RD/86,FP/86,12:13:00,12:15:00
4031,RD/86,FP/86,HB/86,12:22:00,12:22:00
4031,FP/86,HB/86,AD/86,12:29:00,12:30:00
4031,HB/86,AD/86,AB/86,12:38:00,12:38:00
4031,AD/86,AB/86,ABV/86,12:53:00,12:58:00
4031,AB/86,ABV/86,LIH/86,13:00:00,13:01:00
4031,ABV/86,LIH/86,ABL/86,13:03:00,13:04:00
4034,ABL/86,LIH/86,ABV/86,09:49:00,09:50:00
4034,LIH/86,ABV/86,AB/86,09:53:00,09:54:00
4034,ABV/86,AB/86,OG/86,09:58:00,10:03:00
4034,AB/86,OG/86,HB/86,10:05:00,10:05:00
4034,OG/86,HB/86,FP/86,10:25:00,10:26:00
4034,HB/86,FP/86,RD/86,10:34:00,10:34:00
4034,FP/86,RD/86,LG/86,10:41:00,10:43:00
4034,RD/86,LG/86,AR/86,10:50:00,10:50:00
4035,AR/86,BR/86,RD/86,12:50:00,12:50:00
4035,BR/86,RD/86,FP/86,13:13:00,13:15:00
4035,RD/86,FP/86,HB/86,13:22:00,13:22:00
4035,FP/86,HB/86,AD/86,13:29:00,13:30:00
4035,HB/86,AD/86,AB/86,13:38:00,13:38:00
4035,AD/86,AB/86,ABV/86,13:53:00,13:58:00
4035,AB/86,ABV/86,LIH/86,14:00:00,14:01:00
4035,ABV/86,LIH/86,ABL/86,14:03:00,14:04:00
4038,ABL/86,LIH/86,ABV/86,10:49:00,10:50:00
4038,LIH/86,ABV/86,AB/86,10:53:00,10:54:00
4038,ABV/86,AB/86,OG/86,10:58:00,11:03:00
4038,AB/86,OG/86,HB/86,11:05:00,11:05:00
4038,OG/86,HB/86,FP/86,11:25:00,11:26:00
4038,HB/86,FP/86,RD/86,11:34:00,11:34:00
4038,FP/86,RD/86,LG/86,11:41:00,11:43:00
4038,RD/86,LG/86,AR/86,11:50:00,11:50:00
4039,AR/86,BR/86,RD/86,13:50:00,13:50:00
4039,BR/86,RD/86,FP/86,14:13:00,14:15:00
4039,RD/86,FP/86,HB/86,14:22:00,14:22:00
4039,FP/86,HB/86,AD/86,14:29:00,14:30:00
4039,HB/86,AD/86,AB/86,14:38:00,14:38:00
4039,AD/86,AB/86,ABV/86,14:53:00,14:58:00
4039,AB/86,ABV/86,LIH/86,15:00:00,15:01:00
4039,ABV/86,LIH/86,ABL/86,15:03:00,15:04:00
4042,ABL/86,LIH/86,ABV/86,11:49:00,11:50:00
4042,LIH/86,ABV/86,AB/86,11:53:00,11:54:00
4042,ABV/86,AB/86,OG/86,11:58:00,12:03:00
4042,AB/86,OG/86,HB/86,12:05:00,12:05:00
4042,OG/86,HB/86,FP/86,12:25:00,12:26:00
4042,HB/86,FP/86,RD/86,12:34:00,12:34:00
4042,FP/86,RD/86,LG/86,12:41:00,12:43:00
4042,RD/86,LG/86,AR/86,12:50:00,12:50:00
4043,AR/86,BR/86,RD/86,14:50:00,14:50:00
4043,BR/86,RD/86,FP/86,15:13:00,15:15:00
4043,RD/86,FP/86,HB/86,15:22:00,15:22:00
4043,FP/86,HB/86,AD/86,15:29:00,15:30:00
4043,HB/86,AD/86,AB/86,15:38:00,15:38:00
4043,AD/86,AB/86,ABV/86,15:53:00,15:58:00
4043,AB/86,ABV/86,LIH/86,16:00:00,16:01:00
4043,ABV/86,LIH/86,ABL/86,16:03:00,16:04:00
4046,ABL/86,LIH/86,ABV/86,12:49:00,12:50:00
4046,LIH/86,ABV/86,AB/86,12:53:00,12:54:00
4046,ABV/86,AB/86,OG/86,12:58:00,13:03:00
4046,AB/86,OG/86,HB/86,13:05:00,13:05:00
4046,OG/86,HB/86,FP/86,13:25:00,13:26:00
4046,HB/86,FP/86,RD/86,13:34:00,13:34:00
4046,FP/86,RD/86,LG/86,13:41:00,13:43:00
4046,RD/86,LG/86,AR/86,13:50:00,13:50:00
4047,AR/86,BR/86,RD/86,15:50:00,15:50:00
4047,BR/86,RD/86,FP/86,16:13:00,16:15:00
4047,RD/86,FP/86,HB/86,16:22:00,16:22:00
4047,FP/86,HB/86,AD/86,16:29:00,16:30:00
4047,HB/86,AD/86,AB/86,16:38:00,16:38:00
4047,AD/86,AB/86,ABV/86,16:53:00,16:58:00
4047,AB/86,ABV/86,LIH/86,17:00:00,17:01:00
4047,ABV/86,LIH/86,ABL/86,17:03:00,17:04:00
4050,ABL/86,LIH/86,ABV/86,13:49:00,13:50:00
4050,LIH/86,ABV/86,AB/86,13:53:00,13:54:00
4050,ABV/86,AB/86,OG/86,13:58:00,14:03:00
4050,AB/86,OG/86,HB/86,14:05:00,14:05:00
4050,OG/86,HB/86,FP/86,14:25:00,14:26:00
4050,HB/86,FP/86,RD/86,14:34:00,14:34:00
4050,FP/86,RD/86,LG/86,14:41:00,14:43:00
4050,RD/86,LG/86,AR/86,14:50:00,14:50:00
4051,AR/86,BR/86,RD/86,16:50:00,16:50:00
4051,BR/86,RD/86,FP/86,17:13:00,17:15:00
4051,RD/86,FP/86,HB/86,17:22:00,17:22:00
4051,FP/86,HB/86,AD/86,17:29:00,17:30:00
4051,HB/86,AD/86,AB/86,17:38:00,17:38:00
4051,AD/86,AB/86,ABV/86,17:53:00,17:58:00
4051,AB/86,ABV/86,LIH/86,18:00:00,18:01:00
4051,ABV/86,LIH/86,ABL/86,18:03:00,18:04:00
4054,ABL/86,LIH/86,ABV/86,14:49:00,14:50:00
4054,LIH/86,ABV/86,AB/86,14:53:00,14:54:00
4054,ABV/86,AB/86,OG/86,14:58:00,15:03:00
4054,AB/86,OG/86,HB/86,15:05:00,15:05:00
4054,OG/86,HB/86,FP/86,15:25:00,15:26:00
4054,HB/86,FP/86,RD/86,15:34:00,15:34:00
4054,FP/86,RD/86,LG/86,15:41:00,15:43:00
4054,RD/86,LG/86,AR/86,15:50:00,15:50:00
4055,AR/86,BR/86,RD/86,17:50:00,17:50:00
4055,BR/86,RD/86,FP/86,18:13:00,18:15:00
4055,RD/86,FP/86,HB/86,18:22:00,18:22:00
4055,FP/86,HB/86,AD/86,18:29:00,18:30:00
4055,HB/86,AD/86,AB/86,18:38:00,18:38:00
4058,ABL/86,LIH/86,ABV/86,15:49:00,15:50:00
4058,LIH/86,ABV/86,AB/86,15:53:00,15:54:00
4058,ABV/86,AB/86,OG/86,15:58:00,16:03:00
4058,AB/86,OG/86,HB/86,16:05:00,16:05:00
4058,OG/86,HB/86,FP/86,16:25:00,16:26:00
4058,HB/86,FP/86,RD/86,16:34:00,16:34:00
4058,FP/86,RD/86,LG/86,16:41:00,16:43:00
4058,RD/86,LG/86,AR/86,16:50:00,16:50:00
4059,AR/86,BR/86,RD/86,18:50:00,18:50:00
4059,BR/86,RD/86,FP/86,19:13:00,19:15:00
4059,RD/86,FP/86,HB/86,19:22:00,19:22:00
4059,FP/86,HB/86,AD/86,19:29:00,19:30:00
4059,HB/86,AD/86,AB/86,19:38:00,19:38:00
4062,ABL/86,LIH/86,ABV/86,16:49:00,16:50:00
4062,LIH/86,ABV/86,AB/86,16:53:00,16:54:00
4062,ABV/86,AB/86,OG/86,16:58:00,17:03:00
4062,AB/86,OG/86,HB/86,17:05:00,17:05:00
4062,OG/86,HB/86,FP/86,17:25:00,17:26:00
4062,HB/86,FP/86,RD/86,17:34:00,17:34:00
4062,FP/86,RD/86,LG/86,17:41:00,17:43:00
4062,RD/86,LG/86,AR/86,17:50:00,17:50:00
4063,AR/86,BR/86,RD/86,19:50:00,19:50:00
4063,BR/86,RD/86,FP/86,20:13:00,20:15:00
4063,RD/86,FP/86,HB/86,20:22:00,20:22:00
4063,FP/86,HB/86,AD/86,20:29:00,20:30:00
4063,HB/86,AD/86,AB/86,20:38:00,20:38:00
4066,ABL/86,LIH/86,ABV/86,17:49:00,17:50:00
4066,LIH/86,ABV/86,AB/86,17:53:00,17:54:00
4066,ABV/86,AB/86,OG/86,17:58:00,18:03:00
4066,AB/86,OG/86,HB/86,18:05:00,18:05:00
4066,OG/86,HB/86,FP/86,18:25:00,18:26:00
4066,HB/86,FP/86,RD/86,18:34:00,18:34:00
4066,FP/86,RD/86,LG/86,18:41:00,18:43:00
4066,RD/86,LG/86,AR/86,18:50:00,18:50:00
4067,AR/86,BR/86,RD/86,20:50:00,20:50:00
4067,BR/86,RD/86,FP/86,21:13:00,21:15:00
4067,RD/86,FP/86,HB/86,21:22:00,21:22:00
4067,FP/86,HB/86,AD/86,21:29:00,21:30:00
4067,HB/86,AD/86,AB/86,21:38:00,21:38:00
4070,ABL/86,LIH/86,ABV/86,18:49:00,18:50:00
4070,LIH/86,ABV/86,AB/86,18:53:00,18:54:00
4070,ABV/86,AB/86,OG/86,18:58:00,19:03:00
4070,AB/86,OG/86,HB/86,19:05:00,19:05:00
4070,OG/86,HB/86,FP/86,19:25:00,19:26:00
4070,HB/86,FP/86,RD/86,19:34:00,19:34:00
4070,FP/86,RD/86,LG/86,19:41:00,19:43:00
4070,RD/86,LG/86,AR/86,19:50:00,19:50:00
4074,AB/86,OG/86,HB/86,20:05:00,20:05:00
4074,OG/86,HB/86,FP/86,20:25:00,20:26:00
4074,HB/86,FP/86,RD/86,20:34:00,20:34:00
4074,FP/86,RD/86,LG/86,20:41:00,20:43:00
4074,RD/86,LG/86,AR/86,20:50:00,20:50:00
4101,AR/86,BR/86,HA/86,04:19:00,04:19:00
4101,BR/86,HA/86,LG/86,04:31:00,04:32:00
4101,HA/86,LG/86,RD/86,04:39:00,04:40:00
4101,LG/86,RD/86,FP/86,04:47:00,04:49:00
4101,RD/86,FP/86,HB/86,04:57:00,04:57:00
4101,FP/86,HB/86,AD/86,05:04:00,05:05:00
4101,HB/86,AD/86,SØ/86,05:13:00,05:13:00
4101,AD/86,SØ/86,SR/86,05:16:00,05:17:00
4101,SØ/86,SR/86,AB/86,05:21:00,05:21:00
4101,SR/86,AB/86,ABV/86,05:31:00,05:34:00
4101,AB/86,ABV/86,LIH/86,05:36:00,05:37:00
4101,ABV/86,LIH/86,ABL/86,05:39:00,05:40:00
4105,AR/86,BR/86,HA/86,05:16:00,05:16:00
4105,BR/86,HA/86,LG/86,05:28:00,05:29:00
4105,HA/86,LG/86,RD/86,05:36:00,05:37:00
4105,LG/86,RD/86,FP/86,05:44:00,05:46:00
4105,RD/86,FP/86,HB/86,05:53:00,05:53:00
4105,FP/86,HB/86,AD/86,06:01:00,06:02:00
4105,HB/86,AD/86,SØ/86,06:10:00,06:11:00
4105,AD/86,SØ/86,SR/86,06:16:00,06:17:00
4105,SØ/86,SR/86,AB/86,06:21:00,06:21:00
4105,SR/86,AB/86,ABV/86,06:31:00,06:34:00
4105,AB/86,ABV/86,LIH/86,06:36:00,06:37:00
4105,ABV/86,LIH/86,ABL/86,06:39:00,06:40:00
4107,AR/86,BR/86,HA/86,06:16:00,06:16:00
4107,BR/86,HA/86,LG/86,06:28:00,06:29:00
4107,HA/86,LG/86,RD/86,06:36:00,06:37:00
4107,LG/86,RD/86,FP/86,06:44:00,06:46:00
4107,RD/86,FP/86,HB/86,06:53:00,06:53:00
4107,FP/86,HB/86,AD/86,07:01:00,07:02:00
4107,HB/86,AD/86,SØ/86,07:10:00,07:11:00
