TripId,TrainCategory,TrainId,FromStation,ToStation,Departure,Arrival,Demand,Distance,UnitSpecificId,UnitType
907,IC,1401,CPH/86,KH/86,12,25,74,11.8,EB15Talgo_1,EB15Talgo
2194,RØ,4274,KH/86,HG/86,37,92,32,46.2,EB15Talgo_1,EB15Talgo
2125,RØ,4227,HG/86,NÆ/86,388,512,473,136.9,EB15Talgo_1,EB15Talgo
1321,RØ,2416,NÆ/86,KK/86,516,592,123,82.3,EB15Talgo_1,EB15Talgo
646,IC,839,KK/86,OD/86,623,720,157,161.2,EB15Talgo_1,EB15Talgo
647,IC,839,OD/86,ES/86,729,806,104,142.3,EB15Talgo_1,EB15Talgo
650,IC,842,ES/86,OD/86,812,892,152,142.3,EB15Talgo_1,EB15Talgo
651,IC,842,OD/86,HGL/86,900,1003,242,163.3,EB15Talgo_1,EB15Talgo
702,IC,867,HGL/86,OD/86,1036,1140,372,163.3,EB15Talgo_1,EB15Talgo
703,IC,867,OD/86,ES/86,1149,1226,114,142.3,EB15Talgo_1,EB15Talgo
1300,IC,2377,ES/86,FA/86,1263,1327,48,88.5,EB15Talgo_1,EB15Talgo
1585,RR,2776,FA/86,OD/86,1347,1401,15,60.3,EB15Talgo_1,EB15Talgo
1591,RV,2785,OD/86,FA/86,1416,1470,14,60.3,EB15Talgo_1,EB15Talgo
2668,M,9300,CPH/86,KH/86,192,205,0,11.8,EB15Talgo_2,EB15Talgo
198,IC,113,KH/86,FA/86,230,362,49,220.6,EB15Talgo_2,EB15Talgo
195,IC,112,FA/86,HGL/86,416,565,391,225.8,EB15Talgo_2,EB15Talgo
2620,M,6431,HGL/86,CPH/86,669,695,0,17.0,EB15Talgo_2,EB15Talgo
380,RØ,247,CPH/86,SG/86,725,795,42,99.5,EB15Talgo_2,EB15Talgo
359,RØ,234,SG/86,CPH/86,824,894,134,99.5,EB15Talgo_2,EB15Talgo
398,IC,259,CPH/86,OD/86,905,1010,347,166.9,EB15Talgo_2,EB15Talgo
383,IC,250,OD/86,CPH/86,1029,1134,70,166.9,EB15Talgo_2,EB15Talgo
422,RØ,275,CPH/86,SG/86,1145,1215,44,99.5,EB15Talgo_2,EB15Talgo
401,RØ,262,SG/86,CPH/86,1244,1314,27,99.5,EB15Talgo_2,EB15Talgo
431,RØ,287,CPH/86,RO/86,1325,1359,24,37.9,EB15Talgo_2,EB15Talgo
413,RØ,270,RO/86,CPH/86,1400,1434,10,37.9,EB15Talgo_2,EB15Talgo
916,IC,1417,CPH/86,KH/86,266,279,263,11.8,EB15Talgo_3,EB15Talgo
1084,RØ,2217,KH/86,NÆ/86,296,362,36,90.7,EB15Talgo_3,EB15Talgo
2215,RØ,4406,NÆ/86,KH/86,366,433,253,79.2,EB15Talgo_3,EB15Talgo
1336,RØ,2427,KH/86,NÆ/86,437,502,85,79.2,EB15Talgo_3,EB15Talgo
2107,RØ,4214,NÆ/86,HG/86,508,632,265,136.9,EB15Talgo_3,EB15Talgo
1129,RØ,2245,HG/86,NÆ/86,658,782,110,136.9,EB15Talgo_3,EB15Talgo
2248,RØ,4434,NÆ/86,KH/86,786,853,58,79.2,EB15Talgo_3,EB15Talgo
455,EX,397,KH/86,HMB/80,862,1144,149,506.1,EB15Talgo_3,EB15Talgo
2770,M,940387,AA/80,HMB/80,285,294,0,6.9,EB15Talgo_4,EB15Talgo
788,EX,1198,HMB/80,PA/86,410,534,0,184.5,EB15Talgo_4,EB15Talgo
789,EX,1198,PA/86,KH/86,543,698,68,321.6,EB15Talgo_4,EB15Talgo
2734,M,12198,KH/86,HGL/86,703,715,0,5.2,EB15Talgo_4,EB15Talgo
2749,M,12395,HGL/86,KH/86,725,737,0,5.2,EB15Talgo_4,EB15Talgo
449,EX,395,KH/86,HMB/80,742,1024,282,506.1,EB15Talgo_4,EB15Talgo
2773,M,940397,HMB/80,AA/80,1164,1177,0,6.9,EB15Talgo_4,EB15Talgo
188,IC,104,FA/86,KK/86,296,439,319,223.7,EB15Talgo_5,EB15Talgo
224,IC,129,KK/86,FA/86,461,602,252,223.7,EB15Talgo_5,EB15Talgo
221,IC,128,FA/86,KK/86,656,799,125,223.7,EB15Talgo_5,EB15Talgo
2275,RØ,4453,KK/86,NÆ/86,818,892,93,82.3,EB15Talgo_5,EB15Talgo
1120,RØ,2240,NÆ/86,HG/86,898,1022,415,136.9,EB15Talgo_5,EB15Talgo
1795,RØ,3471,HG/86,KH/86,1044,1094,62,46.2,EB15Talgo_5,EB15Talgo
792,EX,1199,KH/86,PA/86,1102,1257,158,321.6,EB15Talgo_5,EB15Talgo
793,EX,1199,PA/86,HMB/80,1262,1384,0,184.5,EB15Talgo_5,EB15Talgo
458,EX,398,HMB/80,KH/86,535,818,243,506.1,EB15Talgo_6,EB15Talgo
2707,M,9730,KH/86,HGL/86,820,830,0,5.2,EB15Talgo_6,EB15Talgo
678,IC,855,HGL/86,OD/86,856,960,314,163.3,EB15Talgo_6,EB15Talgo
679,IC,855,OD/86,ES/86,969,1046,171,142.3,EB15Talgo_6,EB15Talgo
682,IC,858,ES/86,OD/86,1052,1132,70,142.3,EB15Talgo_6,EB15Talgo
683,IC,858,OD/86,HGL/86,1140,1243,99,163.3,EB15Talgo_6,EB15Talgo
2719,M,9785,HGL/86,CPH/86,1297,1326,0,17.0,EB15Talgo_6,EB15Talgo
452,EX,396,HMB/80,KH/86,653,938,274,506.1,EB15Talgo_7,EB15Talgo
461,EX,399,KH/86,HMB/80,982,1264,201,506.1,EB15Talgo_7,EB15Talgo
784,EX,1196,HMB/80,PA/86,712,833,0,184.5,EB15Talgo_8,EB15Talgo
785,EX,1196,PA/86,KH/86,843,998,149,321.6,EB15Talgo_8,EB15Talgo
2287,RØ,4465,KH/86,NÆ/86,1007,1072,237,79.2,EB15Talgo_8,EB15Talgo
1138,RØ,2252,NÆ/86,HG/86,1078,1202,89,136.9,EB15Talgo_8,EB15Talgo
1531,RØ,2583,HG/86,RO/86,1213,1298,86,77.5,EB15Talgo_8,EB15Talgo
407,RØ,266,RO/86,CPH/86,1340,1374,12,37.9,EB15Talgo_8,EB15Talgo
1171,RØ,2272,KH/86,HG/86,7,62,29,46.2,EB4DD_1,EB4DD
2113,RØ,4219,HG/86,KH/86,268,323,60,46.2,EB4DD_1,EB4DD
211,IC,121,KH/86,FA/86,350,482,212,220.6,EB4DD_1,EB4DD
2563,IC,5755,FA/86,FLB/80,510,593,65,121.6,EB4DD_1,EB4DD
2560,IC,5754,FLB/80,FA/86,605,690,16,121.6,EB4DD_1,EB4DD
2422,RV,4732,FA/86,OD/86,690,736,8,60.3,EB4DD_1,EB4DD
1561,RV,2741,OD/86,FA/86,758,811,19,60.3,EB4DD_1,EB4DD
240,IC,140,FA/86,KK/86,836,979,236,223.7,EB4DD_1,EB4DD
282,IC,165,KK/86,FA/86,1001,1142,395,223.7,EB4DD_1,EB4DD
279,IC,164,FA/86,KH/86,1196,1330,92,220.6,EB4DD_1,EB4DD
1423,RØ,2491,KH/86,NÆ/86,1397,1462,49,79.2,EB4DD_1,EB4DD
1072,RØ,2204,NÆ/86,HG/86,358,482,229,136.9,EB4DD_10,EB4DD
1471,RØ,2535,HG/86,HK/86,493,607,259,113.3,EB4DD_10,EB4DD
2311,RØ,4520,HK/86,HG/86,623,737,126,113.3,EB4DD_10,EB4DD
2362,RØ,4553,HG/86,HK/86,763,877,182,113.3,EB4DD_10,EB4DD
1474,RØ,2538,HK/86,HG/86,893,1007,354,113.3,EB4DD_10,EB4DD
1792,RØ,3469,HG/86,KH/86,1014,1064,78,46.2,EB4DD_10,EB4DD
2290,RØ,4469,KH/86,NÆ/86,1067,1132,93,79.2,EB4DD_10,EB4DD
1144,RØ,2256,NÆ/86,HG/86,1138,1262,104,136.9,EB4DD_10,EB4DD
1183,RØ,2287,HG/86,NÆ/86,1273,1396,184,136.9,EB4DD_10,EB4DD
1192,RØ,2299,KH/86,NÆ/86,70,134,28,90.7,EB4DD_2,EB4DD
2095,RØ,4202,NÆ/86,HG/86,265,392,106,136.9,EB4DD_2,EB4DD
1105,RØ,2229,HG/86,NÆ/86,418,542,398,136.9,EB4DD_2,EB4DD
2224,RØ,4418,NÆ/86,KK/86,546,622,85,82.3,EB4DD_2,EB4DD
2257,RØ,4441,KK/86,NÆ/86,638,712,35,82.3,EB4DD_2,EB4DD
1102,RØ,2228,NÆ/86,HG/86,718,842,113,136.9,EB4DD_2,EB4DD
1507,RØ,2559,HG/86,HK/86,853,967,354,113.3,EB4DD_2,EB4DD
2347,RØ,4544,HK/86,HG/86,983,1097,194,113.3,EB4DD_2,EB4DD
1801,RØ,3475,HG/86,KH/86,1104,1154,41,46.2,EB4DD_2,EB4DD
1408,RØ,2475,KH/86,NÆ/86,1157,1222,71,79.2,EB4DD_2,EB4DD
1156,RØ,2264,NÆ/86,HG/86,1258,1382,125,136.9,EB4DD_2,EB4DD
1189,RØ,2297,HG/86,KH/86,1438,1493,2,46.2,EB4DD_2,EB4DD
2671,M,9301,KH/86,CPH/86,75,88,0,11.8,EB4DD_3,EB4DD
910,IC,1407,CPH/86,KH/86,132,145,15,11.8,EB4DD_3,EB4DD
925,IC,1482,KH/86,CPH/86,163,177,38,11.8,EB4DD_3,EB4DD
2674,M,9302,CPH/86,KH/86,222,235,0,11.8,EB4DD_3,EB4DD
2638,M,9000,KH/86,HG/86,300,332,0,46.2,EB4DD_3,EB4DD
2320,RØ,4525,HG/86,HK/86,343,457,108,113.3,EB4DD_3,EB4DD
1438,RØ,2510,HK/86,HG/86,473,587,424,113.3,EB4DD_3,EB4DD
1123,RØ,2241,HG/86,NÆ/86,598,722,106,136.9,EB4DD_3,EB4DD
2242,RØ,4430,NÆ/86,KK/86,726,802,44,82.3,EB4DD_3,EB4DD
263,IC,153,KK/86,FA/86,821,962,241,223.7,EB4DD_3,EB4DD
2587,IC,5763,FA/86,FLB/80,990,1073,74,121.6,EB4DD_3,EB4DD
2584,IC,5762,FLB/80,FA/86,1085,1170,15,121.6,EB4DD_3,EB4DD
285,IC,168,FA/86,KH/86,1256,1390,58,220.6,EB4DD_3,EB4DD
1309,RØ,2400,NÆ/86,KH/86,276,343,55,79.2,EB4DD_4,EB4DD
1093,RØ,2221,KH/86,NÆ/86,356,422,55,90.7,EB4DD_4,EB4DD
2218,RØ,4410,NÆ/86,KH/86,426,493,307,79.2,EB4DD_4,EB4DD
443,EX,393,KH/86,HMB/80,502,786,229,506.1,EB4DD_4,EB4DD
446,EX,394,HMB/80,KH/86,893,1178,232,506.1,EB4DD_4,EB4DD
2746,M,12394,KH/86,HGL/86,1183,1193,0,5.2,EB4DD_4,EB4DD
2713,M,9783,HGL/86,KH/86,1267,1277,0,5.2,EB4DD_4,EB4DD
1186,RØ,2291,KH/86,NÆ/86,1390,1454,102,90.7,EB4DD_4,EB4DD
2650,M,9111,NÆ/86,VO/86,281,295,0,27.4,EB4DD_5,EB4DD
2098,RØ,4204,VO/86,HG/86,310,452,222,164.3,EB4DD_5,EB4DD
1747,RØ,3433,HG/86,KH/86,474,524,332,46.2,EB4DD_5,EB4DD
2245,RØ,4433,KH/86,NÆ/86,527,592,39,79.2,EB4DD_5,EB4DD
1090,RØ,2220,NÆ/86,HG/86,598,722,82,136.9,EB4DD_5,EB4DD
1495,RØ,2551,HG/86,HK/86,733,847,144,113.3,EB4DD_5,EB4DD
2335,RØ,4536,HK/86,HG/86,863,977,267,113.3,EB4DD_5,EB4DD
2185,RØ,4267,HG/86,NÆ/86,988,1112,349,136.9,EB4DD_5,EB4DD
1381,RØ,2456,NÆ/86,KK/86,1116,1192,33,82.3,EB4DD_5,EB4DD
1417,RØ,2483,KK/86,NÆ/86,1268,1342,71,82.3,EB4DD_5,EB4DD
2212,RØ,4402,NÆ/86,KH/86,306,373,81,79.2,EB4DD_6,EB4DD
1726,RØ,3402,KH/86,HG/86,376,426,38,46.2,EB4DD_6,EB4DD
2131,RØ,4231,HG/86,NÆ/86,448,572,413,136.9,EB4DD_6,EB4DD
1327,RØ,2420,NÆ/86,KK/86,576,652,64,82.3,EB4DD_6,EB4DD
2608,M,6322,KK/86,HGL/86,670,672,0,2.1,EB4DD_6,EB4DD
654,IC,843,HGL/86,OD/86,676,780,157,163.3,EB4DD_6,EB4DD
655,IC,843,OD/86,ES/86,789,866,116,142.3,EB4DD_6,EB4DD
658,IC,846,ES/86,OD/86,872,952,177,142.3,EB4DD_6,EB4DD
659,IC,846,OD/86,HGL/86,960,1063,232,163.3,EB4DD_6,EB4DD
2737,M,12199,HGL/86,KH/86,1085,1097,0,5.2,EB4DD_6,EB4DD
1402,RØ,2471,KH/86,NÆ/86,1097,1162,88,79.2,EB4DD_6,EB4DD
1150,RØ,2260,NÆ/86,HG/86,1198,1322,88,136.9,EB4DD_6,EB4DD
2209,RØ,4291,HG/86,KH/86,1348,1403,36,46.2,EB4DD_6,EB4DD
1447,RØ,2519,KH/86,HK/86,312,367,18,67.1,EB4DD_7,EB4DD
2299,RØ,4504,HK/86,HG/86,383,497,314,113.3,EB4DD_7,EB4DD
2137,RØ,4235,HG/86,NÆ/86,508,632,296,136.9,EB4DD_7,EB4DD
2122,RØ,4226,NÆ/86,HG/86,688,812,154,136.9,EB4DD_7,EB4DD
1147,RØ,2257,HG/86,NÆ/86,838,962,305,136.9,EB4DD_7,EB4DD
2266,RØ,4446,NÆ/86,KH/86,966,1033,79,79.2,EB4DD_7,EB4DD
1774,RØ,3446,KH/86,HG/86,1036,1086,153,46.2,EB4DD_7,EB4DD
1525,RØ,2575,HG/86,HK/86,1093,1207,106,113.3,EB4DD_7,EB4DD
2371,RØ,4560,HK/86,HG/86,1223,1337,95,113.3,EB4DD_7,EB4DD
1063,RØ,2093,HG/86,KH/86,1378,1433,20,46.2,EB4DD_7,EB4DD
1324,RØ,2419,KH/86,NÆ/86,317,382,19,79.2,EB4DD_8,EB4DD
1315,RØ,2408,NÆ/86,KH/86,396,463,300,79.2,EB4DD_8,EB4DD
2239,RØ,4429,KH/86,NÆ/86,467,532,66,79.2,EB4DD_8,EB4DD
1081,RØ,2216,NÆ/86,HG/86,538,662,199,136.9,EB4DD_8,EB4DD
2155,RØ,4247,HG/86,NÆ/86,688,812,150,136.9,EB4DD_8,EB4DD
1351,RØ,2436,NÆ/86,KH/86,816,883,84,79.2,EB4DD_8,EB4DD
1756,RØ,3436,KH/86,HG/86,886,936,159,46.2,EB4DD_8,EB4DD
2377,RØ,4565,HG/86,HK/86,943,1057,352,113.3,EB4DD_8,EB4DD
1492,RØ,2550,HK/86,HG/86,1073,1187,107,113.3,EB4DD_8,EB4DD
1180,RØ,2281,HG/86,NÆ/86,1198,1322,87,136.9,EB4DD_8,EB4DD
1312,RØ,2404,NÆ/86,KH/86,336,403,122,79.2,EB4DD_9,EB4DD
1729,RØ,3404,KH/86,HG/86,406,456,50,46.2,EB4DD_9,EB4DD
1111,RØ,2233,HG/86,NÆ/86,478,602,377,136.9,EB4DD_9,EB4DD
2230,RØ,4422,NÆ/86,KK/86,606,682,61,82.3,EB4DD_9,EB4DD
250,IC,145,KK/86,FA/86,701,842,123,223.7,EB4DD_9,EB4DD
247,IC,144,FA/86,HGL/86,896,1049,262,225.8,EB4DD_9,EB4DD
2767,IC,80169,HGL/86,FA/86,1055,1202,194,225.8,EB4DD_9,EB4DD
288,IC,172,FA/86,KH/86,1316,1450,61,220.6,EB4DD_9,EB4DD
919,IC,1472,KH/86,CPH/86,19,32,3,11.8,EB5DD_1,EB5DD
2716,M,9784,CPH/86,HGL/86,170,192,0,17.0,EB5DD_1,EB5DD
1453,RØ,2523,HGL/86,HK/86,356,427,55,72.3,EB5DD_1,EB5DD
2302,RØ,4508,HK/86,HG/86,443,557,507,113.3,EB5DD_1,EB5DD
2143,RØ,4239,HG/86,NÆ/86,568,692,139,136.9,EB5DD_1,EB5DD
1339,RØ,2428,NÆ/86,KK/86,696,772,64,82.3,EB5DD_1,EB5DD
1372,RØ,2451,KK/86,NÆ/86,788,862,78,82.3,EB5DD_1,EB5DD
2146,RØ,4242,NÆ/86,HG/86,928,1052,411,136.9,EB5DD_1,EB5DD
1174,RØ,2273,HG/86,NÆ/86,1078,1202,98,136.9,EB5DD_1,EB5DD
2104,RØ,4210,NÆ/86,HG/86,448,572,520,136.9,EB5DD_10,EB5DD
2344,RØ,4541,HG/86,HK/86,583,697,119,113.3,EB5DD_10,EB5DD
1456,RØ,2526,HK/86,HG/86,713,827,163,113.3,EB5DD_10,EB5DD
2173,RØ,4259,HG/86,NÆ/86,868,992,435,136.9,EB5DD_10,EB5DD
1369,RØ,2448,NÆ/86,KH/86,996,1063,56,79.2,EB5DD_10,EB5DD
1777,RØ,3448,KH/86,HG/86,1066,1116,100,46.2,EB5DD_10,EB5DD
1177,RØ,2277,HG/86,NÆ/86,1138,1262,95,136.9,EB5DD_10,EB5DD
1537,RØ,2599,HG/86,KH/86,28,83,16,46.2,EB5DD_2,EB5DD
1066,RØ,2200,KH/86,HG/86,307,362,29,46.2,EB5DD_2,EB5DD
1459,RØ,2527,HG/86,HK/86,373,487,360,113.3,EB5DD_2,EB5DD
2305,RØ,4512,HK/86,HG/86,503,617,259,113.3,EB5DD_2,EB5DD
2149,RØ,4243,HG/86,NÆ/86,628,752,165,136.9,EB5DD_2,EB5DD
1108,RØ,2232,NÆ/86,HG/86,778,902,143,136.9,EB5DD_2,EB5DD
1513,RØ,2563,HG/86,HK/86,913,1027,431,113.3,EB5DD_2,EB5DD
2353,RØ,4548,HK/86,HG/86,1043,1157,121,113.3,EB5DD_2,EB5DD
2200,RØ,4279,HG/86,RO/86,1168,1253,163,77.5,EB5DD_2,EB5DD
2176,RØ,4262,RO/86,HG/86,1267,1352,92,77.5,EB5DD_2,EB5DD
2692,M,9676,KH/86,KK/86,64,70,0,3.1,EB5DD_3,EB5DD
2314,RØ,4521,KK/86,HK/86,332,397,50,70.2,EB5DD_3,EB5DD
1435,RØ,2506,HK/86,HG/86,413,527,523,113.3,EB5DD_3,EB5DD
1117,RØ,2237,HG/86,NÆ/86,538,662,99,136.9,EB5DD_3,EB5DD
2236,RØ,4426,NÆ/86,KK/86,666,742,54,82.3,EB5DD_3,EB5DD
2269,RØ,4449,KK/86,NÆ/86,758,832,59,82.3,EB5DD_3,EB5DD
1114,RØ,2236,NÆ/86,HG/86,838,962,323,136.9,EB5DD_3,EB5DD
1519,RØ,2567,HG/86,HK/86,973,1087,354,113.3,EB5DD_3,EB5DD
2359,RØ,4552,HK/86,HG/86,1103,1217,100,113.3,EB5DD_3,EB5DD
1057,RØ,2085,HG/86,KH/86,1258,1313,48,46.2,EB5DD_3,EB5DD
922,IC,1476,KH/86,CPH/86,79,92,22,11.8,EB5DD_4,EB5DD
2701,M,9702,CPH/86,HGL/86,369,397,0,17.0,EB5DD_4,EB5DD
622,IC,827,HGL/86,OD/86,436,540,259,163.3,EB5DD_4,EB5DD
623,IC,827,OD/86,ES/86,549,626,107,142.3,EB5DD_4,EB5DD
626,IC,830,ES/86,OD/86,632,712,98,142.3,EB5DD_4,EB5DD
627,IC,830,OD/86,HGL/86,720,823,155,163.3,EB5DD_4,EB5DD
276,IC,161,HGL/86,FA/86,934,1082,519,225.8,EB5DD_4,EB5DD
273,IC,160,FA/86,KH/86,1136,1270,80,220.6,EB5DD_4,EB5DD
1087,RØ,2219,HG/86,KH/86,298,353,57,46.2,EB5DD_5,EB5DD
2296,RØ,4500,KH/86,HG/86,382,437,26,46.2,EB5DD_5,EB5DD
2332,RØ,4533,HG/86,HK/86,463,577,475,113.3,EB5DD_5,EB5DD
1444,RØ,2518,HK/86,HG/86,593,707,131,113.3,EB5DD_5,EB5DD
1135,RØ,2249,HG/86,NÆ/86,718,842,109,136.9,EB5DD_5,EB5DD
2140,RØ,4238,NÆ/86,HG/86,868,992,352,136.9,EB5DD_5,EB5DD
2380,RØ,4569,HG/86,HK/86,1003,1117,287,113.3,EB5DD_5,EB5DD
1504,RØ,2558,HK/86,HG/86,1193,1307,135,113.3,EB5DD_5,EB5DD
1060,RØ,2089,HG/86,KH/86,1318,1373,36,46.2,EB5DD_5,EB5DD
2656,M,9115,NÆ/86,VO/86,341,355,0,27.4,EB5DD_6,EB5DD
2101,RØ,4206,VO/86,HG/86,370,512,463,164.3,EB5DD_6,EB5DD
1759,RØ,3437,HG/86,KH/86,534,584,212,46.2,EB5DD_6,EB5DD
2251,RØ,4437,KH/86,NÆ/86,587,652,32,79.2,EB5DD_6,EB5DD
1096,RØ,2224,NÆ/86,HG/86,658,782,106,136.9,EB5DD_6,EB5DD
1501,RØ,2555,HG/86,HK/86,793,907,233,113.3,EB5DD_6,EB5DD
2341,RØ,4540,HK/86,HG/86,923,1037,316,113.3,EB5DD_6,EB5DD
2191,RØ,4271,HG/86,RO/86,1048,1133,135,77.5,EB5DD_6,EB5DD
2164,RØ,4254,RO/86,HG/86,1147,1232,83,77.5,EB5DD_6,EB5DD
2206,RØ,4287,HG/86,KH/86,1288,1343,26,46.2,EB5DD_6,EB5DD
1723,RØ,3400,KH/86,HG/86,346,396,24,46.2,EB5DD_7,EB5DD
2326,RØ,4529,HG/86,HK/86,403,517,324,113.3,EB5DD_7,EB5DD
1441,RØ,2514,HK/86,HG/86,533,647,279,113.3,EB5DD_7,EB5DD
1489,RØ,2547,HG/86,HK/86,673,787,122,113.3,EB5DD_7,EB5DD
2329,RØ,4532,HK/86,HG/86,803,917,169,113.3,EB5DD_7,EB5DD
2179,RØ,4263,HG/86,NÆ/86,928,1052,484,136.9,EB5DD_7,EB5DD
1375,RØ,2452,NÆ/86,KH/86,1056,1123,44,79.2,EB5DD_7,EB5DD
2293,RØ,4473,KH/86,NÆ/86,1127,1192,59,79.2,EB5DD_7,EB5DD
1162,RØ,2268,NÆ/86,HG/86,1318,1442,94,136.9,EB5DD_7,EB5DD
1429,RØ,2500,KH/86,HG/86,352,407,13,46.2,EB5DD_8,EB5DD
1465,RØ,2531,HG/86,HK/86,433,547,421,113.3,EB5DD_8,EB5DD
2308,RØ,4516,HK/86,HG/86,563,677,144,113.3,EB5DD_8,EB5DD
2356,RØ,4549,HG/86,HK/86,703,817,138,113.3,EB5DD_8,EB5DD
1468,RØ,2534,HK/86,HG/86,833,947,211,113.3,EB5DD_8,EB5DD
1159,RØ,2265,HG/86,NÆ/86,958,1082,340,136.9,EB5DD_8,EB5DD
2278,RØ,4454,NÆ/86,KK/86,1086,1162,34,82.3,EB5DD_8,EB5DD
1414,RØ,2479,KK/86,NÆ/86,1208,1282,75,82.3,EB5DD_8,EB5DD
1075,RØ,2208,NÆ/86,HG/86,418,542,481,136.9,EB5DD_9,EB5DD
1477,RØ,2539,HG/86,HK/86,553,667,198,113.3,EB5DD_9,EB5DD
2317,RØ,4524,HK/86,HG/86,683,797,135,113.3,EB5DD_9,EB5DD
2167,RØ,4255,HG/86,NÆ/86,808,932,306,136.9,EB5DD_9,EB5DD
1126,RØ,2244,NÆ/86,HG/86,958,1082,319,136.9,EB5DD_9,EB5DD
2197,RØ,4275,HG/86,RO/86,1108,1193,84,77.5,EB5DD_9,EB5DD
2170,RØ,4258,RO/86,HG/86,1207,1292,133,77.5,EB5DD_9,EB5DD
2395,RØ,4589,HG/86,KH/86,1303,1358,65,46.2,EB5DD_9,EB5DD
2725,M,9797,HGL/86,CPH/86,39,64,0,17.0,ERF_1,ERF
2710,M,9782,CPH/86,HGL/86,152,179,0,17.0,ERF_1,ERF
2641,M,9017,HGL/86,RO/86,264,299,0,36.5,ERF_1,ERF
323,RØ,200,RO/86,CPH/86,320,354,60,37.9,ERF_1,ERF
344,IC,223,CPH/86,OD/86,365,468,188,166.9,ERF_1,ERF
335,IC,214,OD/86,CPH/86,490,594,143,166.9,ERF_1,ERF
2602,M,6314,CPH/86,KH/86,695,709,0,11.8,ERF_1,ERF
2623,M,6432,KH/86,CPH/86,815,828,0,11.8,ERF_1,ERF
132,L,59,CPH/86,FA/86,926,1054,653,230.2,ERF_1,ERF
266,IC,156,FA/86,KK/86,1076,1219,85,223.7,ERF_1,ERF
1204,IC,2313,ES/86,FA/86,303,367,49,88.5,ERF_10,ERF
1198,IC,2308,FA/86,ES/86,367,430,44,88.5,ERF_10,ERF
602,IC,818,ES/86,OD/86,451,532,112,142.3,ERF_10,ERF
603,IC,818,OD/86,HGL/86,540,643,143,163.3,ERF_10,ERF
269,IC,157,HGL/86,FA/86,874,1022,465,225.8,ERF_10,ERF
2440,RV,4756,FA/86,OD/86,1050,1096,31,60.3,ERF_10,ERF
1579,RV,2765,OD/86,FA/86,1116,1170,19,60.3,ERF_10,ERF
2599,IC,5767,FA/86,FLB/80,1230,1313,46,121.6,ERF_10,ERF
2596,IC,5766,FLB/80,FA/86,1325,1410,5,121.6,ERF_10,ERF
1195,IC,2304,FA/86,ES/86,307,370,19,88.5,ERF_11,ERF
595,IC,814,ES/86,OD/86,392,472,191,142.3,ERF_11,ERF
596,IC,814,OD/86,HGL/86,480,583,305,163.3,ERF_11,ERF
2626,M,6459,HGL/86,KK/86,754,757,0,2.1,ERF_11,ERF
1378,RØ,2455,KK/86,NÆ/86,848,922,132,82.3,ERF_11,ERF
1363,RØ,2444,NÆ/86,KH/86,936,1003,107,79.2,ERF_11,ERF
2731,M,12196,KH/86,HGL/86,1003,1015,0,5.2,ERF_11,ERF
706,IC,871,HGL/86,OD/86,1096,1200,158,163.3,ERF_11,ERF
707,IC,871,OD/86,ES/86,1209,1286,75,142.3,ERF_11,ERF
1303,IC,2383,ES/86,FA/86,1361,1425,26,88.5,ERF_11,ERF
326,IC,202,OD/86,CPH/86,307,414,162,166.9,ERF_12,ERF
350,IC,227,CPH/86,OD/86,425,530,208,166.9,ERF_12,ERF
2419,RV,4729,OD/86,FA/86,580,626,10,60.3,ERF_12,ERF
2569,IC,5757,FA/86,FLB/80,630,713,17,121.6,ERF_12,ERF
2566,IC,5756,FLB/80,FA/86,723,810,38,121.6,ERF_12,ERF
1243,IC,2340,FA/86,ES/86,831,894,108,88.5,ERF_12,ERF
1264,IC,2353,ES/86,FA/86,903,967,147,88.5,ERF_12,ERF
109,L,50,FA/86,CPH/86,987,1112,494,230.2,ERF_12,ERF
428,RØ,283,CPH/86,RO/86,1265,1299,73,37.9,ERF_12,ERF
2182,RØ,4266,RO/86,HG/86,1327,1412,137,77.5,ERF_12,ERF
606,IC,819,HGL/86,OD/86,316,420,109,163.3,ERF_13,ERF
332,IC,208,OD/86,CPH/86,429,534,238,166.9,ERF_13,ERF
374,RØ,243,CPH/86,SG/86,665,735,42,99.5,ERF_13,ERF
353,RØ,230,SG/86,CPH/86,764,834,74,99.5,ERF_13,ERF
410,RØ,267,CPH/86,SG/86,1025,1095,87,99.5,ERF_13,ERF
389,RØ,254,SG/86,CPH/86,1124,1194,44,99.5,ERF_13,ERF
928,IC,1485,CPH/86,KH/86,1286,1300,46,11.8,ERF_13,ERF
2188,RØ,4270,KH/86,HG/86,1417,1472,137,46.2,ERF_13,ERF
606,IC,819,HGL/86,OD/86,316,420,109,163.3,ERF_14,ERF
332,IC,208,OD/86,CPH/86,429,534,238,166.9,ERF_14,ERF
2602,M,6314,CPH/86,KH/86,695,709,0,11.8,ERF_14,ERF
1750,RØ,3434,KH/86,HG/86,856,906,194,46.2,ERF_14,ERF
1783,RØ,3463,HG/86,KH/86,924,974,191,46.2,ERF_14,ERF
1390,RØ,2463,KH/86,NÆ/86,977,1042,386,79.2,ERF_14,ERF
1393,RØ,2464,NÆ/86,KH/86,1236,1303,46,79.2,ERF_14,ERF
2188,RØ,4270,KH/86,HG/86,1417,1472,137,46.2,ERF_14,ERF
780,EX,1191,KH/86,PA/86,322,477,58,321.6,ERF_15,ERF
781,EX,1191,PA/86,HMB/80,482,604,0,184.5,ERF_15,ERF
