TrainId,FromStation,ConnectionStation,ToStation,ArrivalAtConnection,DepartureFromConnection
4074,AB/86,AR/86,End,1273,1273
4101,Start,AR/86,ABL/86,255,255
4101,AR/86,ABL/86,End,344,344
4105,Start,AR/86,ABL/86,312,312
4105,AR/86,ABL/86,End,404,404
4107,Start,AR/86,ABL/86,372,372
4107,AR/86,ABL/86,End,464,464
4113,Start,AR/86,ABL/86,435,435
4113,AR/86,ABL/86,End,524,524
4116,Start,AB/86,AR/86,325,325
4116,AB/86,AR/86,End,403,403
4117,Start,AR/86,ABL/86,495,495
4117,AR/86,ABL/86,End,584,584
4120,Start,ABL/86,AR/86,368,368
4120,ABL/86,AR/86,End,463,463
4121,Start,AR/86,ABL/86,555,555
4121,AR/86,ABL/86,End,644,644
4124,Start,ABL/86,AR/86,428,428
4124,ABL/86,AR/86,End,523,523
4125,Start,AR/86,ABL/86,615,615
4125,AR/86,ABL/86,End,704,704
4128,Start,ABL/86,AR/86,488,488
4128,ABL/86,AR/86,End,583,583
4129,Start,AR/86,ABL/86,675,675
4129,AR/86,ABL/86,End,764,764
4132,Start,ABL/86,AR/86,548,548
4132,ABL/86,AR/86,End,643,643
4133,Start,AR/86,ABL/86,735,735
4133,AR/86,ABL/86,End,824,824
4136,Start,ABL/86,AR/86,608,608
4136,ABL/86,AR/86,End,703,703
4137,Start,AR/86,ABL/86,795,795
4137,AR/86,ABL/86,End,884,884
4140,Start,ABL/86,AR/86,668,668
4140,ABL/86,AR/86,End,763,763
4141,Start,AR/86,ABL/86,855,855
4141,AR/86,ABL/86,End,944,944
4144,Start,ABL/86,AR/86,728,728
4144,ABL/86,AR/86,End,823,823
4145,Start,AR/86,ABL/86,915,915
4145,AR/86,ABL/86,End,1004,1004
4148,Start,ABL/86,AR/86,788,788
4148,ABL/86,AR/86,End,883,883
4149,Start,AR/86,ABL/86,975,975
4149,AR/86,ABL/86,End,1064,1064
4152,Start,ABL/86,AR/86,848,848
4152,ABL/86,AR/86,End,943,943
4153,Start,AR/86,ABL/86,1035,1035
4153,AR/86,ABL/86,End,1124,1124
4156,Start,ABL/86,AR/86,908,908
4156,ABL/86,AR/86,End,1003,1003
4157,Start,AR/86,ABL/86,1095,1095
4157,AR/86,ABL/86,End,1184,1184
4160,Start,ABL/86,AR/86,968,968
4160,ABL/86,AR/86,End,1063,1063
4161,Start,AR/86,ABL/86,1155,1155
4161,AR/86,ABL/86,End,1244,1244
4164,Start,ABL/86,AR/86,1028,1028
4164,ABL/86,AR/86,End,1123,1123
4165,Start,AR/86,ABL/86,1215,1215
4165,AR/86,ABL/86,End,1304,1304
4168,Start,ABL/86,AR/86,1088,1088
4168,ABL/86,AR/86,End,1183,1183
4169,Start,AB/86,ABL/86,1354,1354
4169,AB/86,ABL/86,End,1364,1364
4171,Start,AR/86,AB/86,1305,1305
4171,AR/86,AB/86,End,1379,1379
4172,Start,ABL/86,AR/86,1148,1148
4172,ABL/86,AR/86,End,1243,1243
4175,Start,AR/86,AB/86,1365,1365
4175,AR/86,AB/86,End,1439,1439
4176,Start,ABL/86,AR/86,1208,1208
4176,ABL/86,AR/86,End,1303,1303
4178,Start,ABL/86,AB/86,1268,1268
4178,ABL/86,AB/86,End,1280,1280
4179,Start,AR/86,AB/86,1425,1425
4179,AR/86,AB/86,End,1499,1499
4180,Start,AB/86,AR/86,1285,1285
4180,AB/86,AR/86,End,1363,1363
4184,Start,ABL/86,AR/86,1328,1328
4184,ABL/86,AR/86,End,1423,1423
4190,Start,ABL/86,AR/86,1378,1378
4190,ABL/86,AR/86,End,1473,1473
4192,Start,AB/86,AR/86,25,25
4192,AB/86,AR/86,End,103,103
4202,Start,NÆ/86,HG/86,265,265
4202,NÆ/86,HG/86,End,392,392
4204,Start,VO/86,HG/86,310,310
4204,VO/86,HG/86,End,452,452
4206,Start,VO/86,HG/86,370,370
4206,VO/86,HG/86,End,512,512
4210,Start,NÆ/86,HG/86,448,448
4210,NÆ/86,HG/86,End,572,572
4214,Start,NÆ/86,HG/86,508,508
4214,NÆ/86,HG/86,End,632,632
4218,Start,NÆ/86,HG/86,568,568
4218,NÆ/86,HG/86,End,692,692
4219,Start,HG/86,KH/86,268,268
4219,HG/86,KH/86,End,323,323
4222,Start,NÆ/86,HG/86,628,628
4222,NÆ/86,HG/86,End,752,752
4223,Start,HG/86,NÆ/86,328,328
4223,HG/86,NÆ/86,End,452,452
4226,Start,NÆ/86,HG/86,688,688
4226,NÆ/86,HG/86,End,812,812
4227,Start,HG/86,NÆ/86,388,388
4227,HG/86,NÆ/86,End,512,512
4230,Start,NÆ/86,HG/86,748,748
4230,NÆ/86,HG/86,End,872,872
4231,Start,HG/86,NÆ/86,448,448
4231,HG/86,NÆ/86,End,572,572
4234,Start,NÆ/86,HG/86,808,808
4234,NÆ/86,HG/86,End,932,932
4235,Start,HG/86,NÆ/86,508,508
4235,HG/86,NÆ/86,End,632,632
4238,Start,NÆ/86,HG/86,868,868
4238,NÆ/86,HG/86,End,992,992
4239,Start,HG/86,NÆ/86,568,568
4239,HG/86,NÆ/86,End,692,692
4242,Start,NÆ/86,HG/86,928,928
4242,NÆ/86,HG/86,End,1052,1052
4243,Start,HG/86,NÆ/86,628,628
4243,HG/86,NÆ/86,End,752,752
4246,Start,NÆ/86,HG/86,988,988
4246,NÆ/86,HG/86,End,1112,1112
4247,Start,HG/86,NÆ/86,688,688
4247,HG/86,NÆ/86,End,812,812
4250,Start,NÆ/86,HG/86,1048,1048
4250,NÆ/86,HG/86,End,1172,1172
4251,Start,HG/86,NÆ/86,748,748
4251,HG/86,NÆ/86,End,872,872
4254,Start,RO/86,HG/86,1147,1147
4254,RO/86,HG/86,End,1232,1232
4255,Start,HG/86,NÆ/86,808,808
4255,HG/86,NÆ/86,End,932,932
4258,Start,RO/86,HG/86,1207,1207
4258,RO/86,HG/86,End,1292,1292
4259,Start,HG/86,NÆ/86,868,868
4259,HG/86,NÆ/86,End,992,992
4262,Start,RO/86,HG/86,1267,1267
4262,RO/86,HG/86,End,1352,1352
4263,Start,HG/86,NÆ/86,928,928
4263,HG/86,NÆ/86,End,1052,1052
4266,Start,RO/86,HG/86,1327,1327
4266,RO/86,HG/86,End,1412,1412
4267,Start,HG/86,NÆ/86,988,988
4267,HG/86,NÆ/86,End,1112,1112
4270,Start,KH/86,HG/86,1417,1417
4270,KH/86,HG/86,End,1472,1472
4271,Start,HG/86,RO/86,1048,1048
4271,HG/86,RO/86,End,1133,1133
4274,Start,KH/86,HG/86,37,37
4274,KH/86,HG/86,End,92,92
4275,Start,HG/86,RO/86,1108,1108
4275,HG/86,RO/86,End,1193,1193
4279,Start,HG/86,RO/86,1168,1168
4279,HG/86,RO/86,End,1253,1253
4283,Start,HG/86,KH/86,1228,1228
4283,HG/86,KH/86,End,1283,1283
4287,Start,HG/86,KH/86,1288,1288
4287,HG/86,KH/86,End,1343,1343
4291,Start,HG/86,KH/86,1348,1348
4291,HG/86,KH/86,End,1403,1403
4402,Start,NÆ/86,KH/86,306,306
4402,NÆ/86,KH/86,End,373,373
4406,Start,NÆ/86,KH/86,366,366
4406,NÆ/86,KH/86,End,433,433
4410,Start,NÆ/86,KH/86,426,426
4410,NÆ/86,KH/86,End,493,493
4414,Start,NÆ/86,KK/86,486,486
4414,NÆ/86,KK/86,End,562,562
4418,Start,NÆ/86,KK/86,546,546
4418,NÆ/86,KK/86,End,622,622
4421,Start,KH/86,NÆ/86,347,347
4421,KH/86,NÆ/86,End,412,412
4422,Start,NÆ/86,KK/86,606,606
4422,NÆ/86,KK/86,End,682,682
4425,Start,KK/86,NÆ/86,398,398
4425,KK/86,NÆ/86,End,472,472
4426,Start,NÆ/86,KK/86,666,666
4426,NÆ/86,KK/86,End,742,742
4429,Start,KH/86,NÆ/86,467,467
4429,KH/86,NÆ/86,End,532,532
4430,Start,NÆ/86,KK/86,726,726
4430,NÆ/86,KK/86,End,802,802
4433,Start,KH/86,NÆ/86,527,527
4433,KH/86,NÆ/86,End,592,592
4434,Start,NÆ/86,KH/86,786,786
4434,NÆ/86,KH/86,End,853,853
4437,Start,KH/86,NÆ/86,587,587
4437,KH/86,NÆ/86,End,652,652
4438,Start,NÆ/86,KH/86,846,846
4438,NÆ/86,KH/86,End,913,913
4441,Start,KK/86,NÆ/86,638,638
4441,KK/86,NÆ/86,End,712,712
4442,Start,NÆ/86,KH/86,906,906
4442,NÆ/86,KH/86,End,973,973
4445,Start,KK/86,NÆ/86,698,698
4445,KK/86,NÆ/86,End,772,772
4446,Start,NÆ/86,KH/86,966,966
4446,NÆ/86,KH/86,End,1033,1033
4449,Start,KK/86,NÆ/86,758,758
4449,KK/86,NÆ/86,End,832,832
4450,Start,NÆ/86,KH/86,1026,1026
4450,NÆ/86,KH/86,End,1093,1093
4453,Start,KK/86,NÆ/86,818,818
4453,KK/86,NÆ/86,End,892,892
4454,Start,NÆ/86,KK/86,1086,1086
4454,NÆ/86,KK/86,End,1162,1162
4457,Start,KK/86,NÆ/86,878,878
4457,KK/86,NÆ/86,End,952,952
4461,Start,KH/86,NÆ/86,947,947
4461,KH/86,NÆ/86,End,1012,1012
4465,Start,KH/86,NÆ/86,1007,1007
4465,KH/86,NÆ/86,End,1072,1072
4469,Start,KH/86,NÆ/86,1067,1067
4469,KH/86,NÆ/86,End,1132,1132
4473,Start,KH/86,NÆ/86,1127,1127
4473,KH/86,NÆ/86,End,1192,1192
4500,Start,KH/86,HG/86,382,382
4500,KH/86,HG/86,End,437,437
4504,Start,HK/86,HG/86,383,383
4504,HK/86,HG/86,End,497,497
4508,Start,HK/86,HG/86,443,443
4508,HK/86,HG/86,End,557,557
4512,Start,HK/86,HG/86,503,503
4512,HK/86,HG/86,End,617,617
4516,Start,HK/86,HG/86,563,563
4516,HK/86,HG/86,End,677,677
4520,Start,HK/86,HG/86,623,623
4520,HK/86,HG/86,End,737,737
4521,Start,KK/86,HK/86,332,332
4521,KK/86,HK/86,End,397,397
4524,Start,HK/86,HG/86,683,683
4524,HK/86,HG/86,End,797,797
4525,Start,HG/86,HK/86,343,343
4525,HG/86,HK/86,End,457,457
4528,Start,HK/86,HG/86,743,743
4528,HK/86,HG/86,End,857,857
4529,Start,HG/86,HK/86,403,403
4529,HG/86,HK/86,End,517,517
4532,Start,HK/86,HG/86,803,803
4532,HK/86,HG/86,End,917,917
4533,Start,HG/86,HK/86,463,463
4533,HG/86,HK/86,End,577,577
4536,Start,HK/86,HG/86,863,863
4536,HK/86,HG/86,End,977,977
4537,Start,HG/86,HK/86,523,523
4537,HG/86,HK/86,End,637,637
4540,Start,HK/86,HG/86,923,923
4540,HK/86,HG/86,End,1037,1037
4541,Start,HG/86,HK/86,583,583
4541,HG/86,HK/86,End,697,697
4544,Start,HK/86,HG/86,983,983
4544,HK/86,HG/86,End,1097,1097
4545,Start,HG/86,HK/86,643,643
4545,HG/86,HK/86,End,757,757
4548,Start,HK/86,HG/86,1043,1043
4548,HK/86,HG/86,End,1157,1157
4549,Start,HG/86,HK/86,703,703
4549,HG/86,HK/86,End,817,817
4552,Start,HK/86,HG/86,1103,1103
4552,HK/86,HG/86,End,1217,1217
4553,Start,HG/86,HK/86,763,763
4553,HG/86,HK/86,End,877,877
4556,Start,HK/86,HG/86,1163,1163
4556,HK/86,HG/86,End,1277,1277
4557,Start,HG/86,HK/86,823,823
4557,HG/86,HK/86,End,937,937
4560,Start,HK/86,HG/86,1223,1223
4560,HK/86,HG/86,End,1337,1337
4561,Start,HG/86,HK/86,883,883
4561,HG/86,HK/86,End,997,997
4565,Start,HG/86,HK/86,943,943
4565,HG/86,HK/86,End,1057,1057
4569,Start,HG/86,HK/86,1003,1003
4569,HG/86,HK/86,End,1117,1117
4573,Start,HG/86,HK/86,1063,1063
4573,HG/86,HK/86,End,1177,1177
4577,Start,HG/86,HK/86,1123,1123
4577,HG/86,HK/86,End,1237,1237
4581,Start,HG/86,HK/86,1183,1183
4581,HG/86,HK/86,End,1297,1297
4585,Start,HG/86,KH/86,1243,1243
4585,HG/86,KH/86,End,1298,1298
4589,Start,HG/86,KH/86,1303,1303
4589,HG/86,KH/86,End,1358,1358
4708,Start,FA/86,OD/86,334,334
4708,FA/86,OD/86,End,376,376
4713,Start,OD/86,FA/86,340,340
4713,OD/86,FA/86,End,386,386
4714,Start,FA/86,OD/86,422,422
4714,FA/86,OD/86,End,468,468
4716,Start,FA/86,OD/86,450,450
4716,FA/86,OD/86,End,496,496
4719,Start,OD/86,FA/86,432,432
4719,OD/86,FA/86,End,477,477
4721,Start,OD/86,FA/86,460,460
4721,OD/86,FA/86,End,506,506
4724,Start,FA/86,OD/86,570,570
4724,FA/86,OD/86,End,616,616
4729,Start,OD/86,FA/86,580,580
4729,OD/86,FA/86,End,626,626
4732,Start,FA/86,OD/86,690,690
4732,FA/86,OD/86,End,736,736
4737,Start,OD/86,FA/86,704,704
4737,OD/86,FA/86,End,750,750
4740,Start,FA/86,OD/86,810,810
4740,FA/86,OD/86,End,856,856
4745,Start,OD/86,FA/86,820,820
4745,OD/86,FA/86,End,866,866
4748,Start,FA/86,OD/86,930,930
4748,FA/86,OD/86,End,976,976
4753,Start,OD/86,FA/86,943,943
4753,OD/86,FA/86,End,989,989
4756,Start,FA/86,OD/86,1050,1050
4756,FA/86,OD/86,End,1096,1096
4761,Start,OD/86,FA/86,1063,1063
4761,OD/86,FA/86,End,1109,1109
4764,Start,FA/86,OD/86,1170,1170
4764,FA/86,OD/86,End,1216,1216
4769,Start,OD/86,FA/86,1180,1180
4769,OD/86,FA/86,End,1226,1226
4772,Start,FA/86,OD/86,1290,1290
4772,FA/86,OD/86,End,1336,1336
4804,Start,NF/86,NÆ/86,307,307
4804,NF/86,NÆ/86,End,346,346
4808,Start,NF/86,NÆ/86,366,366
4808,NF/86,NÆ/86,End,405,405
4812,Start,NF/86,NÆ/86,427,427
4812,NF/86,NÆ/86,End,466,466
4816,Start,NF/86,NÆ/86,487,487
4816,NF/86,NÆ/86,End,526,526
4817,Start,NÆ/86,NF/86,373,373
4817,NÆ/86,NF/86,End,412,412
4820,Start,NF/86,NÆ/86,547,547
4820,NF/86,NÆ/86,End,586,586
4821,Start,NÆ/86,NF/86,433,433
4821,NÆ/86,NF/86,End,472,472
4824,Start,NF/86,NÆ/86,607,607
4824,NF/86,NÆ/86,End,646,646
4825,Start,NÆ/86,NF/86,493,493
4825,NÆ/86,NF/86,End,532,532
4828,Start,NF/86,NÆ/86,667,667
4828,NF/86,NÆ/86,End,706,706
4829,Start,NÆ/86,NF/86,553,553
4829,NÆ/86,NF/86,End,592,592
4832,Start,NF/86,NÆ/86,727,727
4832,NF/86,NÆ/86,End,766,766
4833,Start,NÆ/86,NF/86,613,613
4833,NÆ/86,NF/86,End,652,652
4836,Start,NF/86,NÆ/86,787,787
4836,NF/86,NÆ/86,End,826,826
4837,Start,NÆ/86,NF/86,673,673
4837,NÆ/86,NF/86,End,712,712
4840,Start,NF/86,NÆ/86,847,847
4840,NF/86,NÆ/86,End,886,886
4841,Start,NÆ/86,NF/86,733,733
4841,NÆ/86,NF/86,End,772,772
4844,Start,NF/86,NÆ/86,907,907
4844,NF/86,NÆ/86,End,946,946
4845,Start,NÆ/86,NF/86,793,793
4845,NÆ/86,NF/86,End,832,832
4848,Start,NF/86,NÆ/86,967,967
4848,NF/86,NÆ/86,End,1006,1006
4849,Start,NÆ/86,NF/86,853,853
4849,NÆ/86,NF/86,End,892,892
4852,Start,NF/86,NÆ/86,1027,1027
4852,NF/86,NÆ/86,End,1066,1066
4853,Start,NÆ/86,NF/86,913,913
4853,NÆ/86,NF/86,End,952,952
4856,Start,NF/86,NÆ/86,1087,1087
4856,NF/86,NÆ/86,End,1126,1126
4857,Start,NÆ/86,NF/86,973,973
4857,NÆ/86,NF/86,End,1012,1012
4860,Start,NF/86,NÆ/86,1147,1147
4860,NF/86,NÆ/86,End,1186,1186
4861,Start,NÆ/86,NF/86,1033,1033
4861,NÆ/86,NF/86,End,1072,1072
4865,Start,NÆ/86,NF/86,1093,1093
4865,NÆ/86,NF/86,End,1132,1132
4869,Start,NÆ/86,NF/86,1153,1153
4869,NÆ/86,NF/86,End,1192,1192
4873,Start,NÆ/86,NF/86,1213,1213
4873,NÆ/86,NF/86,End,1252,1252
4895,Start,KH/86,NF/86,10,10
4895,KH/86,NF/86,End,114,114
5750,Start,FLB/80,FA/86,365,365
5750,FLB/80,FA/86,End,450,450
5751,Start,FA/86,FLB/80,270,270
5751,FA/86,FLB/80,End,353,353
5752,Start,FLB/80,FA/86,485,485
5752,FLB/80,FA/86,End,570,570
5753,Start,FA/86,FLB/80,390,390
5753,FA/86,FLB/80,End,473,473
5754,Start,FLB/80,FA/86,605,605
5754,FLB/80,FA/86,End,690,690
5755,Start,FA/86,FLB/80,510,510
5755,FA/86,FLB/80,End,593,593
5756,Start,FLB/80,FA/86,723,723
5756,FLB/80,FA/86,End,810,810
5757,Start,FA/86,FLB/80,630,630
5757,FA/86,FLB/80,End,713,713
5758,Start,FLB/80,FA/86,845,845
5758,FLB/80,FA/86,End,930,930
5759,Start,FA/86,FLB/80,750,750
5759,FA/86,FLB/80,End,833,833
5760,Start,FLB/80,FA/86,965,965
5760,FLB/80,FA/86,End,1050,1050
5761,Start,FA/86,FLB/80,870,870
5761,FA/86,FLB/80,End,953,953
5762,Start,FLB/80,FA/86,1085,1085
5762,FLB/80,FA/86,End,1170,1170
5763,Start,FA/86,FLB/80,990,990
5763,FA/86,FLB/80,End,1073,1073
5764,Start,FLB/80,FA/86,1205,1205
5764,FLB/80,FA/86,End,1290,1290
5765,Start,FA/86,FLB/80,1110,1110
5765,FA/86,FLB/80,End,1193,1193
5766,Start,FLB/80,FA/86,1325,1325
5766,FLB/80,FA/86,End,1410,1410
5767,Start,FA/86,FLB/80,1230,1230
5767,FA/86,FLB/80,End,1313,1313
6314,Start,CPH/86,KH/86,695,695
6314,CPH/86,KH/86,End,709,709
6320,Start,CPH/86,HGL/86,768,768
6320,CPH/86,HGL/86,End,799,799
6322,Start,KK/86,HGL/86,670,670
6322,KK/86,HGL/86,End,672,672
6343,Start,KH/86,CPH/86,730,730
6343,KH/86,CPH/86,End,744,744
6348,Start,KH/86,HGL/86,580,580
6348,KH/86,HGL/86,End,590,590
6370,Start,KK/86,KH/86,1311,1311
6370,KK/86,KH/86,End,1317,1317
6431,Start,HGL/86,CPH/86,669,669
6431,HGL/86,CPH/86,End,695,695
6432,Start,KH/86,CPH/86,815,815
6432,KH/86,CPH/86,End,828,828
6459,Start,HGL/86,KK/86,754,754
6459,HGL/86,KK/86,End,757,757
7085,Start,FA/86,AR/86,1315,1315
7085,FA/86,AR/86,End,1395,1395
7087,Start,KD/86,FA/86,83,83
7087,KD/86,FA/86,End,102,102
7098,Start,AR/86,FA/86,145,145
7098,AR/86,FA/86,End,225,225
9000,Start,KH/86,HG/86,300,300
9000,KH/86,HG/86,End,332,332
9017,Start,HGL/86,RO/86,264,264
9017,HGL/86,RO/86,End,299,299
9024,Start,KH/86,HG/86,748,748
9024,KH/86,HG/86,End,801,801
9043,Start,HG/86,KK/86,633,633
9043,HG/86,KK/86,End,684,684
9111,Start,NÆ/86,VO/86,281,281
9111,NÆ/86,VO/86,End,295,295
9113,Start,VO/86,NF/86,314,314
9113,VO/86,NF/86,End,329,329
9115,Start,NÆ/86,VO/86,341,341
9115,NÆ/86,VO/86,End,355,355
9163,Start,RO/86,NÆ/86,1008,1008
9163,RO/86,NÆ/86,End,1040,1040
9176,Start,RO/86,KK/86,60,60
9176,RO/86,KK/86,End,92,92
9179,Start,SG/86,OD/86,1279,1279
9179,SG/86,OD/86,End,1312,1312
9300,Start,CPH/86,KH/86,192,192
9300,CPH/86,KH/86,End,205,205
9301,Start,KH/86,CPH/86,75,75
9301,KH/86,CPH/86,End,88,88
9302,Start,CPH/86,KH/86,222,222
9302,CPH/86,KH/86,End,235,235
9303,Start,KH/86,CPH/86,85,85
9303,KH/86,CPH/86,End,97,97
9323,Start,KH/86,CPH/86,382,382
9323,KH/86,CPH/86,End,396,396
9360,Start,CPH/86,KH/86,1243,1243
9360,CPH/86,KH/86,End,1256,1256
9362,Start,CPH/86,KH/86,1239,1239
9362,CPH/86,KH/86,End,1252,1252
9387,Start,KH/86,CPH/86,1321,1321
9387,KH/86,CPH/86,End,1334,1334
9676,Start,KH/86,KK/86,64,64
9676,KH/86,KK/86,End,70,70
9700,Start,KH/86,HGL/86,373,373
9700,KH/86,HGL/86,End,382,382
9701,Start,HGL/86,CPH/86,76,76
9701,HGL/86,CPH/86,End,101,101
9702,Start,CPH/86,HGL/86,369,369
9702,CPH/86,HGL/86,End,397,397
9720,Start,KK/86,HGL/86,692,692
9720,KK/86,HGL/86,End,696,696
9730,Start,KH/86,HGL/86,820,820
9730,KH/86,HGL/86,End,830,830
9782,Start,CPH/86,HGL/86,152,152
9782,CPH/86,HGL/86,End,179,179
9783,Start,HGL/86,KH/86,1267,1267
9783,HGL/86,KH/86,End,1277,1277
9784,Start,CPH/86,HGL/86,170,170
9784,CPH/86,HGL/86,End,192,192
9785,Start,HGL/86,CPH/86,1297,1297
9785,HGL/86,CPH/86,End,1326,1326
9795,Start,HGL/86,KH/86,9,9
9795,HGL/86,KH/86,End,20,20
9797,Start,HGL/86,CPH/86,39,39
9797,HGL/86,CPH/86,End,64,64
12191,Start,HGL/86,KH/86,296,296
12191,HGL/86,KH/86,End,308,308
12196,Start,KH/86,HGL/86,1003,1003
12196,KH/86,HGL/86,End,1015,1015
12198,Start,KH/86,HGL/86,703,703
12198,KH/86,HGL/86,End,715,715
12199,Start,HGL/86,KH/86,1085,1085
12199,HGL/86,KH/86,End,1097,1097
12392,Start,KH/86,HGL/86,1421,1421
12392,KH/86,HGL/86,End,1431,1431
12393,Start,HGL/86,KH/86,471,471
12393,HGL/86,KH/86,End,485,485
12394,Start,KH/86,HGL/86,1183,1183
12394,KH/86,HGL/86,End,1193,1193
12395,Start,HGL/86,KH/86,725,725
12395,HGL/86,KH/86,End,737,737
12396,Start,KH/86,HGL/86,943,943
12396,KH/86,HGL/86,End,953,953
12397,Start,HGL/86,KH/86,844,844
12397,HGL/86,KH/86,End,857,857
12398,Start,KH/86,HGL/86,823,823
12398,KH/86,HGL/86,End,835,835
12399,Start,HGL/86,KH/86,949,949
12399,HGL/86,KH/86,End,962,962
80108,Start,FA/86,HGL/86,356,356
80108,FA/86,HGL/86,End,505,505
80169,Start,HGL/86,FA/86,1055,1055
80169,HGL/86,FA/86,End,1202,1202
940387,Start,AA/80,HMB/80,285,285
940387,AA/80,HMB/80,End,294,294
940397,Start,HMB/80,AA/80,1164,1164
940397,HMB/80,AA/80,End,1177,1177
