TrainCategory,TrainId,FromStation,DepartureFromStation,ToStation,ArrivalToStation,Demand,Distance_KM,Electrified,OriginTrainId
RØ,4541,HG/86,583,HK/86,697,119,113.3,true,4541
RØ,4544,HK/86,983,HG/86,1097,194,113.3,true,4544
RØ,4545,HG/86,643,HK/86,757,137,113.3,true,4545
RØ,4548,HK/86,1043,HG/86,1157,121,113.3,true,4548
RØ,4549,HG/86,703,HK/86,817,138,113.3,true,4549
RØ,4552,HK/86,1103,HG/86,1217,100,113.3,true,4552
RØ,4553,HG/86,763,HK/86,877,182,113.3,true,4553
RØ,4556,HK/86,1163,HG/86,1277,118,113.3,true,4556
RØ,4557,HG/86,823,HK/86,937,216,113.3,true,4557
RØ,4560,HK/86,1223,HG/86,1337,95,113.3,true,4560
RØ,4561,HG/86,883,HK/86,997,340,113.3,true,4561
RØ,4565,HG/86,943,HK/86,1057,352,113.3,true,4565
RØ,4569,HG/86,1003,HK/86,1117,287,113.3,true,4569
RØ,4573,HG/86,1063,HK/86,1177,156,113.3,true,4573
RØ,4577,HG/86,1123,HK/86,1237,122,113.3,true,4577
RØ,4581,HG/86,1183,HK/86,1297,184,113.3,true,4581
RØ,4585,HG/86,1243,KH/86,1298,87,46.2,true,4585
RØ,4589,HG/86,1303,KH/86,1358,65,46.2,true,4589
RR,4708,FA/86,334,OD/86,376,57,60.3,true,4708
RV,4713_3915,OD/86,340,FA/86,386,17,60.3,true,4713
RR,4714,FA/86,422,OD/86,468,70,60.3,true,4714
RV,4716,FA/86,450,OD/86,496,45,60.3,true,4716
RV,4719_2921,OD/86,432,FA/86,477,29,60.3,true,4719
RV,4721,OD/86,460,FA/86,506,30,60.3,true,4721
RV,3922_4724,FA/86,570,OD/86,616,16,60.3,true,4724
RV,4729,OD/86,580,FA/86,626,10,60.3,true,4729
RV,4732,FA/86,690,OD/86,736,8,60.3,true,4732
RV,4737,OD/86,704,FA/86,750,15,60.3,true,4737
RV,4740,FA/86,810,OD/86,856,37,60.3,true,4740
RV,4745_3947,OD/86,820,FA/86,866,28,60.3,true,4745
RV,4748,FA/86,930,OD/86,976,31,60.3,true,4748
RV,4753,OD/86,943,FA/86,989,72,60.3,true,4753
RV,3954_4756,FA/86,1050,OD/86,1096,31,60.3,true,4756
RV,4761,OD/86,1063,FA/86,1109,24,60.3,true,4761
RV,4764,FA/86,1170,OD/86,1216,14,60.3,true,4764
RV,4769,OD/86,1180,FA/86,1226,40,60.3,true,4769
RV,4772,FA/86,1290,OD/86,1336,9,60.3,true,4772
RØ,4804,NF/86,307,NÆ/86,346,18,56.2,false,4804
RØ,4808_2208,NF/86,366,NÆ/86,405,16,56.2,false,4808
RØ,4812,NF/86,427,NÆ/86,466,29,56.2,false,4812
RØ,4816,NF/86,487,NÆ/86,526,25,56.2,false,4816
RØ,2217_4817,NÆ/86,373,NF/86,412,41,56.2,false,4817
RØ,4820,NF/86,547,NÆ/86,586,19,56.2,false,4820
RØ,2221_4821,NÆ/86,433,NF/86,472,32,56.2,false,4821
RØ,4824,NF/86,607,NÆ/86,646,15,56.2,false,4824
RØ,2225_4825,NÆ/86,493,NF/86,532,36,56.2,false,4825
RØ,4828,NF/86,667,NÆ/86,706,14,56.2,false,4828
RØ,2229_4829,NÆ/86,553,NF/86,592,33,56.2,false,4829
RØ,4832,NF/86,727,NÆ/86,766,23,56.2,false,4832
RØ,2233_4833,NÆ/86,613,NF/86,652,15,56.2,false,4833
RØ,4836,NF/86,787,NÆ/86,826,29,56.2,false,4836
RØ,2237_4837,NÆ/86,673,NF/86,712,15,56.2,false,4837
RØ,4840,NF/86,847,NÆ/86,886,42,56.2,false,4840
RØ,2241_4841,NÆ/86,733,NF/86,772,18,56.2,false,4841
RØ,4844,NF/86,907,NÆ/86,946,53,56.2,false,4844
RØ,2245_4845,NÆ/86,793,NF/86,832,22,56.2,false,4845
RØ,4848,NF/86,967,NÆ/86,1006,34,56.2,false,4848
RØ,2249_4849,NÆ/86,853,NF/86,892,38,56.2,false,4849
RØ,4852,NF/86,1027,NÆ/86,1066,21,56.2,false,4852
RØ,2253_4853,NÆ/86,913,NF/86,952,53,56.2,false,4853
RØ,4856_2256,NF/86,1087,NÆ/86,1126,13,56.2,false,4856
RØ,2257_4857,NÆ/86,973,NF/86,1012,48,56.2,false,4857
RØ,4860_2260,NF/86,1147,NÆ/86,1186,9,56.2,false,4860
RØ,2261_4861,NÆ/86,1033,NF/86,1072,25,56.2,false,4861
RØ,2265_4865,NÆ/86,1093,NF/86,1132,20,56.2,false,4865
RØ,2269_4869,NÆ/86,1153,NF/86,1192,24,56.2,false,4869
RØ,2273_4873,NÆ/86,1213,NF/86,1252,29,56.2,false,4873
RØ,4895,KH/86,10,NF/86,114,52,146.9,false,4895
IC,5750,FLB/80,365,FA/86,450,31,121.6,true,5750
IC,5751,FA/86,270,FLB/80,353,9,121.6,true,5751
IC,5752,FLB/80,485,FA/86,570,30,121.6,true,5752
IC,5753,FA/86,390,FLB/80,473,17,121.6,true,5753
IC,5754,FLB/80,605,FA/86,690,16,121.6,true,5754
IC,5755,FA/86,510,FLB/80,593,65,121.6,true,5755
IC,5756,FLB/80,723,FA/86,810,38,121.6,true,5756
IC,5757,FA/86,630,FLB/80,713,17,121.6,true,5757
IC,5758,FLB/80,845,FA/86,930,37,121.6,true,5758
IC,5759,FA/86,750,FLB/80,833,30,121.6,true,5759
IC,5760,FLB/80,965,FA/86,1050,21,121.6,true,5760
IC,5761,FA/86,870,FLB/80,953,49,121.6,true,5761
IC,5762,FLB/80,1085,FA/86,1170,15,121.6,true,5762
IC,5763,FA/86,990,FLB/80,1073,74,121.6,true,5763
IC,5764,FLB/80,1205,FA/86,1290,34,121.6,true,5764
IC,5765,FA/86,1110,FLB/80,1193,38,121.6,true,5765
IC,5766,FLB/80,1325,FA/86,1410,5,121.6,true,5766
IC,5767,FA/86,1230,FLB/80,1313,46,121.6,true,5767
M,6314,CPH/86,695,KH/86,709,0,11.8,true,6314
M,6320,CPH/86,768,HGL/86,799,0,17.0,true,6320
M,6322,KK/86,670,HGL/86,672,0,2.1,true,6322
M,6343,KH/86,730,CPH/86,744,0,11.8,true,6343
M,6348,KH/86,580,HGL/86,590,0,5.2,true,6348
M,6370,KK/86,1311,KH/86,1317,0,3.1,true,6370
M,6431,HGL/86,669,CPH/86,695,0,17.0,true,6431
M,6432,KH/86,815,CPH/86,828,0,11.8,true,6432
M,6459,HGL/86,754,KK/86,757,0,2.1,true,6459
M,7085,FA/86,1315,AR/86,1395,0,108.5,false,7085
M,7087,KD/86,83,FA/86,102,0,19.9,true,7087
M,7098,AR/86,145,FA/86,225,0,108.5,false,7098
M,9000,KH/86,300,HG/86,332,0,46.2,true,9000
M,9017,HGL/86,264,RO/86,299,0,36.5,true,9017
M,9024,KH/86,748,HG/86,801,0,46.2,true,9024
M,9043,HG/86,633,KK/86,684,0,43.1,true,9043
M,9111,NÆ/86,281,VO/86,295,0,27.4,true,9111
M,9113,VO/86,314,NF/86,329,0,28.8,false,9113
M,9115,NÆ/86,341,VO/86,355,0,27.4,true,9115
M,9163,RO/86,1008,NÆ/86,1040,0,59.4,true,9163
M,9176,RO/86,60,KK/86,92,0,34.4,true,9176
M,9179,SG/86,1279,OD/86,1312,0,67.4,true,9179
M,9300,CPH/86,192,KH/86,205,0,11.8,true,9300
M,9301,KH/86,75,CPH/86,88,0,11.8,true,9301
M,9302,CPH/86,222,KH/86,235,0,11.8,true,9302
M,9303,KH/86,85,CPH/86,97,0,11.8,true,9303
M,9323,KH/86,382,CPH/86,396,0,11.8,true,9323
M,9360,CPH/86,1243,KH/86,1256,0,11.8,true,9360
M,9362,CPH/86,1239,KH/86,1252,0,11.8,true,9362
M,9387,KH/86,1321,CPH/86,1334,0,11.8,true,9387
M,9676,KH/86,64,KK/86,70,0,3.1,true,9676
M,9700,KH/86,373,HGL/86,382,0,5.2,true,9700
M,9701,HGL/86,76,CPH/86,101,0,17.0,true,9701
M,9702,CPH/86,369,HGL/86,397,0,17.0,true,9702
M,9720,KK/86,692,HGL/86,696,0,2.1,true,9720
M,9730,KH/86,820,HGL/86,830,0,5.2,true,9730
M,9782,CPH/86,152,HGL/86,179,0,17.0,true,9782
M,9783,HGL/86,1267,KH/86,1277,0,5.2,true,9783
M,9784,CPH/86,170,HGL/86,192,0,17.0,true,9784
M,9785,HGL/86,1297,CPH/86,1326,0,17.0,true,9785
M,9795,HGL/86,9,KH/86,20,0,5.2,true,9795
M,9797,HGL/86,39,CPH/86,64,0,17.0,true,9797
M,12191,HGL/86,296,KH/86,308,0,5.2,true,12191
M,12196,KH/86,1003,HGL/86,1015,0,5.2,true,12196
M,12198,KH/86,703,HGL/86,715,0,5.2,true,12198
M,12199,HGL/86,1085,KH/86,1097,0,5.2,true,12199
M,12392,KH/86,1421,HGL/86,1431,0,5.2,true,12392
M,12393,HGL/86,471,KH/86,485,0,5.2,true,12393
M,12394,KH/86,1183,HGL/86,1193,0,5.2,true,12394
M,12395,HGL/86,725,KH/86,737,0,5.2,true,12395
M,12396,KH/86,943,HGL/86,953,0,5.2,true,12396
M,12397,HGL/86,844,KH/86,857,0,5.2,true,12397
M,12398,KH/86,823,HGL/86,835,0,5.2,true,12398
M,12399,HGL/86,949,KH/86,962,0,5.2,true,12399
IC,80108,FA/86,356,HGL/86,505,445,225.8,true,80108
IC,80169_469,HGL/86,1055,FA/86,1202,194,225.8,true,80169
M,940387,AA/80,285,HMB/80,294,0,6.9,true,940387
M,940397,HMB/80,1164,AA/80,1177,0,6.9,true,940397
