TrainCategory,TrainId,Station,Arrival,Departure,Type
RØ,4210,HTÅ,08:18:00,08:19:00,stop
RØ,4210,GL,08:23:00,08:23:00,stop
RØ,4210,HIF,08:25:00,08:25:00,pass
RØ,4210,VAL,08:27:00,08:28:00,stop
RØ,4210,KH,08:34:00,08:37:00,stop
RØ,4210,KN,08:39:00,08:40:00,stop
RØ,4210,KK,08:43:00,08:44:00,stop
RØ,4210,HGL,08:46:00,08:46:00,stop
RØ,4210,HL,08:49:00,08:50:00,stop
RØ,4210,KL,08:54:00,08:55:00,stop
RØ,4210,SÅ,08:59:00,09:00:00,stop
RØ,4210,VB,09:03:00,09:04:00,stop
RØ,4210,RU,09:07:00,09:08:00,stop
RØ,4210,OK,09:11:00,09:12:00,stop
RØ,4210,NI,09:15:00,09:16:00,stop
RØ,4210,HUM,09:19:00,09:20:00,stop
RØ,4210,GÆ,09:23:00,09:24:00,stop
RØ,4210,SQ,09:27:00,09:28:00,stop
RØ,4210,HG,09:32:00,00:00:00,stop
RØ,4262,RO,00:00:00,21:07:00,stop
RØ,4262,TRK,21:09:00,21:10:00,stop
RØ,4262,HH,21:13:00,21:14:00,stop
RØ,4262,HTÅ,21:18:00,21:19:00,stop
RØ,4262,GL,21:23:00,21:23:00,stop
RØ,4262,HIF,21:25:00,21:25:00,pass
RØ,4262,VAL,21:27:00,21:28:00,stop
RØ,4262,KH,21:34:00,21:37:00,stop
RØ,4262,KN,21:39:00,21:40:00,stop
RØ,4262,KK,21:43:00,21:44:00,stop
RØ,4262,HGL,21:46:00,21:46:00,stop
RØ,4262,HL,21:49:00,21:50:00,stop
RØ,4262,KL,21:54:00,21:55:00,stop
RØ,4262,SÅ,21:59:00,22:00:00,stop
RØ,4262,VB,22:03:00,22:04:00,stop
RØ,4262,RU,22:07:00,22:08:00,stop
RØ,4262,OK,22:11:00,22:12:00,stop
RØ,4262,NI,22:15:00,22:16:00,stop
RØ,4262,HUM,22:19:00,22:20:00,stop
RØ,4262,GÆ,22:23:00,22:24:00,stop
RØ,4262,SQ,22:27:00,22:28:00,stop
RØ,4262,HG,22:32:00,00:00:00,stop
RØ,4266,RO,00:00:00,22:07:00,stop
RØ,4266,TRK,22:09:00,22:10:00,stop
RØ,4266,HH,22:13:00,22:14:00,stop
RØ,4266,HTÅ,22:18:00,22:19:00,stop
RØ,4266,GL,22:23:00,22:23:00,stop
RØ,4266,HIF,22:25:00,22:25:00,pass
RØ,4266,VAL,22:27:00,22:28:00,stop
RØ,4266,KH,22:34:00,22:37:00,stop
RØ,4266,KN,22:39:00,22:40:00,stop
RØ,4266,KK,22:43:00,22:44:00,stop
RØ,4266,HGL,22:46:00,22:46:00,stop
RØ,4266,HL,22:49:00,22:50:00,stop
RØ,4266,KL,22:54:00,22:55:00,stop
RØ,4266,SÅ,22:59:00,23:00:00,stop
RØ,4266,VB,23:03:00,23:04:00,stop
RØ,4266,RU,23:07:00,23:08:00,stop
RØ,4266,OK,23:11:00,23:12:00,stop
RØ,4266,NI,23:15:00,23:16:00,stop
RØ,4266,HUM,23:19:00,23:20:00,stop
RØ,4266,GÆ,23:23:00,23:24:00,stop
RØ,4266,SQ,23:27:00,23:28:00,stop
RØ,4266,HG,23:32:00,00:00:00,stop
RØ,4414,NÆ,00:00:00,08:06:00,stop
RØ,4414,NÆN,08:09:00,08:10:00,stop
RØ,4414,OL,08:14:00,08:15:00,stop
RØ,4414,HZ,08:21:00,08:22:00,stop
RØ,4414,TH,08:27:00,08:30:00,stop
RØ,4414,HF,08:34:00,08:35:00,stop
RØ,4414,KJ,08:39:00,08:45:00,stop
RØ,4414,ØLB,08:47:00,08:48:00,stop
RØ,4414,KJN,08:51:00,08:52:00,stop
RØ,4414,JSF,08:53:00,08:53:00,stop
RØ,4414,KIB,08:58:00,08:58:00,pass
RØ,4414,AVH,09:03:00,09:03:00,pass
RØ,4414,IG,09:06:00,09:06:00,pass
RØ,4414,NEL,09:06:20,09:07:20,stop
RØ,4414,GB,09:09:00,09:09:00,stop
RØ,4414,KH,09:13:00,09:16:00,stop
RØ,4414,KN,09:18:00,09:19:00,stop
RØ,4414,KK,09:22:00,00:00:00,stop
RØ,4418,NÆ,00:00:00,09:06:00,stop
RØ,4418,NÆN,09:09:00,09:10:00,stop
RØ,4418,OL,09:14:00,09:15:00,stop
RØ,4418,HZ,09:21:00,09:22:00,stop
RØ,4418,TH,09:27:00,09:30:00,stop
RØ,4418,HF,09:34:00,09:35:00,stop
RØ,4418,KJ,09:39:00,09:45:00,stop
RØ,4418,ØLB,09:47:00,09:48:00,stop
RØ,4418,KJN,09:51:00,09:52:00,stop
RØ,4418,JSF,09:53:00,09:53:00,stop
RØ,4418,KIB,09:58:00,09:58:00,pass
RØ,4418,AVH,10:03:00,10:03:00,pass
RØ,4418,IG,10:06:00,10:06:00,pass
RØ,4418,NEL,10:06:20,10:07:20,stop
RØ,4418,GB,10:09:00,10:09:00,stop
RØ,4418,KH,10:13:00,10:16:00,stop
RØ,4418,KN,10:18:00,10:19:00,stop
RØ,4418,KK,10:22:00,00:00:00,stop
RØ,4421,KH,00:00:00,05:47:00,stop
RØ,4421,GB,05:50:00,05:50:00,stop
RØ,4421,NEL,05:51:00,05:52:00,stop
RØ,4421,IG,05:53:00,05:53:00,stop
RØ,4421,AVH,05:55:00,05:55:00,pass
RØ,4421,KIB,06:00:00,06:00:00,pass
RØ,4421,JSF,06:05:00,06:05:00,pass
RØ,4421,KJN,06:06:00,06:07:00,stop
RØ,4421,ØLB,06:10:00,06:11:00,stop
RØ,4421,KJ,06:13:00,06:19:00,stop
RØ,4421,HF,06:23:00,06:24:00,stop
RØ,4421,TH,06:29:00,06:30:00,stop
RØ,4421,HZ,06:35:00,06:36:00,stop
RØ,4421,OL,06:42:00,06:44:00,stop
RØ,4421,NÆN,06:47:00,06:48:00,stop
RØ,4421,NÆ,06:52:00,00:00:00,stop
RØ,4422,NÆ,00:00:00,10:06:00,stop
RØ,4422,NÆN,10:09:00,10:10:00,stop
RØ,4422,OL,10:14:00,10:15:00,stop
RØ,4422,HZ,10:21:00,10:22:00,stop
RØ,4422,TH,10:27:00,10:30:00,stop
RØ,4422,HF,10:34:00,10:35:00,stop
RØ,4422,KJ,10:39:00,10:45:00,stop
RØ,4422,ØLB,10:47:00,10:48:00,stop
RØ,4422,KJN,10:51:00,10:52:00,stop
RØ,4422,JSF,10:53:00,10:53:00,stop
RØ,4422,KIB,10:58:00,10:58:00,pass
RØ,4422,AVH,11:03:00,11:03:00,pass
RØ,4422,IG,11:06:00,11:06:00,pass
RØ,4422,NEL,11:06:20,11:07:20,stop
RØ,4422,GB,11:09:00,11:09:00,stop
RØ,4422,KH,11:13:00,11:16:00,stop
RØ,4422,KN,11:18:00,11:19:00,stop
RØ,4422,KK,11:22:00,00:00:00,stop
RØ,4457,KK,00:00:00,14:38:00,stop
RØ,4457,KN,14:40:00,14:41:00,stop
RØ,4457,KH,14:44:00,14:47:00,stop
RØ,4457,GB,14:50:00,14:50:00,stop
RØ,4457,NEL,14:51:00,14:52:00,stop
RØ,4457,IG,14:53:00,14:53:00,stop
RØ,4457,AVH,14:55:00,14:55:00,pass
RØ,4457,KIB,15:00:00,15:00:00,pass
RØ,4457,JSF,15:05:00,15:05:00,pass
RØ,4457,KJN,15:06:00,15:07:00,stop
RØ,4457,ØLB,15:10:00,15:11:00,stop
RØ,4457,KJ,15:13:00,15:19:00,stop
RØ,4457,HF,15:23:00,15:24:00,stop
RØ,4457,TH,15:29:00,15:30:00,stop
RØ,4457,HZ,15:35:00,15:36:00,stop
RØ,4457,OL,15:42:00,15:44:00,stop
RØ,4457,NÆN,15:47:00,15:48:00,stop
RØ,4457,NÆ,15:52:00,00:00:00,stop
RØ,4504,HK,00:00:00,06:23:00,stop
RØ,4504,PE,06:27:00,06:28:00,stop
RØ,4504,TØ,06:33:00,06:34:00,stop
RØ,4504,HV,06:38:00,06:39:00,stop
RØ,4504,LJ,06:43:00,06:44:00,stop
RØ,4504,RO,06:50:00,06:52:00,stop
RØ,4504,TRK,06:54:00,06:55:00,stop
RØ,4504,HH,06:58:00,06:59:00,stop
RØ,4504,HTÅ,07:03:00,07:04:00,stop
RØ,4504,GL,07:09:00,07:09:00,stop
RØ,4504,HIF,07:10:00,07:10:00,pass
RØ,4504,VAL,07:13:00,07:14:00,stop
RØ,4504,KH,07:19:00,07:22:00,stop
RØ,4504,KN,07:24:00,07:25:00,stop
RØ,4504,KK,07:28:00,07:29:00,stop
RØ,4504,HGL,07:31:00,07:31:00,stop
RØ,4504,HL,07:34:00,07:35:00,stop
RØ,4504,KL,07:39:00,07:40:00,stop
RØ,4504,SÅ,07:44:00,07:45:00,stop
RØ,4504,VB,07:48:00,07:49:00,stop
RØ,4504,RU,07:52:00,07:53:00,stop
RØ,4504,OK,07:56:00,07:57:00,stop
RØ,4504,NI,08:00:00,08:01:00,stop
RØ,4504,HUM,08:04:00,08:05:00,stop
RØ,4504,GÆ,08:08:00,08:09:00,stop
RØ,4504,SQ,08:12:00,08:13:00,stop
RØ,4504,HG,08:17:00,00:00:00,stop
RØ,4508,HK,00:00:00,07:23:00,stop
RØ,4508,PE,07:27:00,07:28:00,stop
RØ,4508,TØ,07:33:00,07:34:00,stop
RØ,4508,HV,07:38:00,07:39:00,stop
RØ,4508,LJ,07:43:00,07:44:00,stop
RØ,4508,RO,07:50:00,07:52:00,stop
RØ,4508,TRK,07:54:00,07:55:00,stop
RØ,4508,HH,07:58:00,07:59:00,stop
RØ,4508,HTÅ,08:03:00,08:04:00,stop
RØ,4508,GL,08:09:00,08:09:00,stop
RØ,4508,HIF,08:10:00,08:10:00,pass
RØ,4508,VAL,08:13:00,08:14:00,stop
RØ,4508,KH,08:19:00,08:22:00,stop
RØ,4508,KN,08:24:00,08:25:00,stop
RØ,4508,KK,08:28:00,08:29:00,stop
RØ,4508,HGL,08:31:00,08:31:00,stop
RØ,4508,HL,08:34:00,08:35:00,stop
RØ,4508,KL,08:39:00,08:40:00,stop
RØ,4508,SÅ,08:44:00,08:45:00,stop
RØ,4508,VB,08:48:00,08:49:00,stop
RØ,4508,RU,08:52:00,08:53:00,stop
RØ,4508,OK,08:56:00,08:57:00,stop
RØ,4508,NI,09:00:00,09:01:00,stop
RØ,4508,HUM,09:04:00,09:05:00,stop
RØ,4508,GÆ,09:08:00,09:09:00,stop
RØ,4508,SQ,09:12:00,09:13:00,stop
RØ,4508,HG,09:17:00,00:00:00,stop
RØ,4512,HK,00:00:00,08:23:00,stop
RØ,4512,PE,08:27:00,08:28:00,stop
RØ,4512,TØ,08:33:00,08:34:00,stop
RØ,4512,HV,08:38:00,08:39:00,stop
RØ,4512,LJ,08:43:00,08:44:00,stop
RØ,4512,RO,08:50:00,08:52:00,stop
RØ,4512,TRK,08:54:00,08:55:00,stop
RØ,4512,HH,08:58:00,08:59:00,stop
RØ,4512,HTÅ,09:03:00,09:04:00,stop
RØ,4512,GL,09:09:00,09:09:00,stop
RØ,4512,HIF,09:10:00,09:10:00,pass
RØ,4512,VAL,09:13:00,09:14:00,stop
RØ,4512,KH,09:19:00,09:22:00,stop
RØ,4512,KN,09:24:00,09:25:00,stop
RØ,4512,KK,09:28:00,09:29:00,stop
RØ,4512,HGL,09:31:00,09:31:00,stop
RØ,4512,HL,09:34:00,09:35:00,stop
RØ,4512,KL,09:39:00,09:40:00,stop
RØ,4512,SÅ,09:44:00,09:45:00,stop
RØ,4512,VB,09:48:00,09:49:00,stop
RØ,4512,RU,09:52:00,09:53:00,stop
RØ,4512,OK,09:56:00,09:57:00,stop
RØ,4512,NI,10:00:00,10:01:00,stop
RØ,4512,HUM,10:04:00,10:05:00,stop
RØ,4512,GÆ,10:08:00,10:09:00,stop
RØ,4512,SQ,10:12:00,10:13:00,stop
RØ,4512,HG,10:17:00,00:00:00,stop
RØ,4520,HK,00:00:00,10:23:00,stop
RØ,4520,PE,10:27:00,10:28:00,stop
RØ,4520,TØ,10:33:00,10:34:00,stop
RØ,4520,HV,10:38:00,10:39:00,stop
RØ,4520,LJ,10:43:00,10:44:00,stop
RØ,4520,RO,10:50:00,10:52:00,stop
RØ,4520,TRK,10:54:00,10:55:00,stop
RØ,4520,HH,10:58:00,10:59:00,stop
RØ,4520,HTÅ,11:03:00,11:04:00,stop
RØ,4520,GL,11:09:00,11:09:00,stop
RØ,4520,HIF,11:10:00,11:10:00,pass
RØ,4520,VAL,11:13:00,11:14:00,stop
RØ,4520,KH,11:19:00,11:22:00,stop
RØ,4520,KN,11:24:00,11:25:00,stop
RØ,4520,KK,11:28:00,11:29:00,stop
RØ,4520,HGL,11:31:00,11:31:00,stop
RØ,4520,HL,11:34:00,11:35:00,stop
RØ,4520,KL,11:39:00,11:40:00,stop
RØ,4520,SÅ,11:44:00,11:45:00,stop
RØ,4520,VB,11:48:00,11:49:00,stop
RØ,4520,RU,11:52:00,11:53:00,stop
RØ,4520,OK,11:56:00,11:57:00,stop
RØ,4520,NI,12:00:00,12:01:00,stop
RØ,4520,HUM,12:04:00,12:05:00,stop
RØ,4520,GÆ,12:08:00,12:09:00,stop
RØ,4520,SQ,12:12:00,12:13:00,stop
RØ,4520,HG,12:17:00,00:00:00,stop
RØ,4521,KK,00:00:00,05:32:00,stop
RØ,4521,KN,05:34:00,05:35:00,stop
RØ,4521,KH,05:38:00,05:42:00,stop
RØ,4521,VAL,05:45:00,05:46:00,stop
RØ,4521,HIF,05:49:00,05:49:00,stop
RØ,4521,GL,05:50:00,05:50:00,pass
RØ,4521,HTÅ,05:55:00,05:56:00,stop
RØ,4521,HH,06:00:00,06:01:00,stop
RØ,4521,TRK,06:04:00,06:05:00,stop
RØ,4521,RO,06:08:00,06:09:00,stop
RØ,4521,LJ,06:15:00,06:16:00,stop
RØ,4521,HV,06:21:00,06:22:00,stop
RØ,4521,TØ,06:26:00,06:27:00,stop
RØ,4521,PE,06:31:00,06:32:00,stop
RØ,4521,HK,06:37:00,00:00:00,stop
RØ,4524,HK,00:00:00,11:23:00,stop
RØ,4524,PE,11:27:00,11:28:00,stop
RØ,4524,TØ,11:33:00,11:34:00,stop
RØ,4524,HV,11:38:00,11:39:00,stop
RØ,4524,LJ,11:43:00,11:44:00,stop
RØ,4524,RO,11:50:00,11:52:00,stop
RØ,4524,TRK,11:54:00,11:55:00,stop
RØ,4524,HH,11:58:00,11:59:00,stop
RØ,4524,HTÅ,12:03:00,12:04:00,stop
RØ,4524,GL,12:09:00,12:09:00,stop
RØ,4524,HIF,12:10:00,12:10:00,pass
RØ,4524,VAL,12:13:00,12:14:00,stop
RØ,4524,KH,12:19:00,12:22:00,stop
RØ,4524,KN,12:24:00,12:25:00,stop
RØ,4524,KK,12:28:00,12:29:00,stop
RØ,4524,HGL,12:31:00,12:31:00,stop
RØ,4524,HL,12:34:00,12:35:00,stop
RØ,4524,KL,12:39:00,12:40:00,stop
RØ,4524,SÅ,12:44:00,12:45:00,stop
RØ,4524,VB,12:48:00,12:49:00,stop
RØ,4524,RU,12:52:00,12:53:00,stop
RØ,4524,OK,12:56:00,12:57:00,stop
RØ,4524,NI,13:00:00,13:01:00,stop
RØ,4524,HUM,13:04:00,13:05:00,stop
RØ,4524,GÆ,13:08:00,13:09:00,stop
RØ,4524,SQ,13:12:00,13:13:00,stop
RØ,4524,HG,13:17:00,00:00:00,stop
RØ,4525,HG,00:00:00,05:43:00,stop
RØ,4525,SQ,05:46:00,05:47:00,stop
RØ,4525,GÆ,05:49:00,05:50:00,stop
RØ,4525,HUM,05:53:00,05:54:00,stop
RØ,4525,NI,05:57:00,05:58:00,stop
RØ,4525,OK,06:02:00,06:03:00,stop
RØ,4525,RU,06:05:00,06:06:00,stop
RØ,4525,VB,06:09:00,06:10:00,stop
RØ,4525,SÅ,06:13:00,06:14:00,stop
RØ,4525,KL,06:18:00,06:19:00,stop
RØ,4525,HL,06:24:00,06:25:00,stop
RØ,4525,HGL,06:27:00,06:27:00,stop
RØ,4525,KK,06:30:00,06:32:00,stop
RØ,4525,KN,06:34:00,06:35:00,stop
RØ,4525,KH,06:38:00,06:42:00,stop
RØ,4525,VAL,06:45:00,06:46:00,stop
RØ,4525,HIF,06:49:00,06:49:00,stop
RØ,4525,GL,06:50:00,06:50:00,pass
RØ,4525,HTÅ,06:55:00,06:56:00,stop
RØ,4525,HH,07:00:00,07:01:00,stop
RØ,4525,TRK,07:04:00,07:05:00,stop
RØ,4525,RO,07:08:00,07:09:00,stop
RØ,4525,LJ,07:15:00,07:16:00,stop
RØ,4525,HV,07:21:00,07:22:00,stop
RØ,4525,TØ,07:26:00,07:27:00,stop
RØ,4525,PE,07:31:00,07:32:00,stop
RØ,4525,HK,07:37:00,00:00:00,stop
RØ,4528,HK,00:00:00,12:23:00,stop
RØ,4528,PE,12:27:00,12:28:00,stop
RØ,4528,TØ,12:33:00,12:34:00,stop
RØ,4528,HV,12:38:00,12:39:00,stop
RØ,4528,LJ,12:43:00,12:44:00,stop
RØ,4528,RO,12:50:00,12:52:00,stop
RØ,4528,TRK,12:54:00,12:55:00,stop
RØ,4528,HH,12:58:00,12:59:00,stop
RØ,4528,HTÅ,13:03:00,13:04:00,stop
RØ,4528,GL,13:09:00,13:09:00,stop
RØ,4528,HIF,13:10:00,13:10:00,pass
RØ,4528,VAL,13:13:00,13:14:00,stop
RØ,4528,KH,13:19:00,13:22:00,stop
RØ,4528,KN,13:24:00,13:25:00,stop
RØ,4528,KK,13:28:00,13:29:00,stop
RØ,4528,HGL,13:31:00,13:31:00,stop
RØ,4528,HL,13:34:00,13:35:00,stop
RØ,4528,KL,13:39:00,13:40:00,stop
RØ,4528,SÅ,13:44:00,13:45:00,stop
RØ,4528,VB,13:48:00,13:49:00,stop
RØ,4528,RU,13:52:00,13:53:00,stop
RØ,4528,OK,13:56:00,13:57:00,stop
RØ,4528,NI,14:00:00,14:01:00,stop
RØ,4528,HUM,14:04:00,14:05:00,stop
RØ,4528,GÆ,14:08:00,14:09:00,stop
RØ,4528,SQ,14:12:00,14:13:00,stop
RØ,4528,HG,14:17:00,00:00:00,stop
RØ,4532,HK,00:00:00,13:23:00,stop
RØ,4532,PE,13:27:00,13:28:00,stop
RØ,4532,TØ,13:33:00,13:34:00,stop
RØ,4532,HV,13:38:00,13:39:00,stop
RØ,4532,LJ,13:43:00,13:44:00,stop
RØ,4532,RO,13:50:00,13:52:00,stop
RØ,4532,TRK,13:54:00,13:55:00,stop
RØ,4532,HH,13:58:00,13:59:00,stop
RØ,4532,HTÅ,14:03:00,14:04:00,stop
RØ,4532,GL,14:09:00,14:09:00,stop
RØ,4532,HIF,14:10:00,14:10:00,pass
RØ,4532,VAL,14:13:00,14:14:00,stop
RØ,4532,KH,14:19:00,14:22:00,stop
RØ,4532,KN,14:24:00,14:25:00,stop
RØ,4532,KK,14:28:00,14:29:00,stop
RØ,4532,HGL,14:31:00,14:31:00,stop
RØ,4532,HL,14:34:00,14:35:00,stop
RØ,4532,KL,14:39:00,14:40:00,stop
RØ,4532,SÅ,14:44:00,14:45:00,stop
RØ,4532,VB,14:48:00,14:49:00,stop
RØ,4532,RU,14:52:00,14:53:00,stop
RØ,4532,OK,14:56:00,14:57:00,stop
RØ,4532,NI,15:00:00,15:01:00,stop
RØ,4532,HUM,15:04:00,15:05:00,stop
RØ,4532,GÆ,15:08:00,15:09:00,stop
RØ,4532,SQ,15:12:00,15:13:00,stop
RØ,4532,HG,15:17:00,00:00:00,stop
RØ,4557,HG,00:00:00,13:43:00,stop
RØ,4557,SQ,13:46:00,13:47:00,stop
RØ,4557,GÆ,13:49:00,13:50:00,stop
RØ,4557,HUM,13:53:00,13:54:00,stop
RØ,4557,NI,13:57:00,13:58:00,stop
RØ,4557,OK,14:02:00,14:03:00,stop
RØ,4557,RU,14:05:00,14:06:00,stop
RØ,4557,VB,14:09:00,14:10:00,stop
RØ,4557,SÅ,14:13:00,14:14:00,stop
RØ,4557,KL,14:18:00,14:19:00,stop
RØ,4557,HL,14:24:00,14:25:00,stop
RØ,4557,HGL,14:27:00,14:27:00,stop
RØ,4557,KK,14:30:00,14:32:00,stop
RØ,4557,KN,14:34:00,14:35:00,stop
RØ,4557,KH,14:38:00,14:42:00,stop
RØ,4557,VAL,14:45:00,14:46:00,stop
RØ,4557,HIF,14:49:00,14:49:00,stop
RØ,4557,GL,14:50:00,14:50:00,pass
RØ,4557,HTÅ,14:55:00,14:56:00,stop
RØ,4557,HH,15:00:00,15:01:00,stop
RØ,4557,TRK,15:04:00,15:05:00,stop
RØ,4557,RO,15:08:00,15:09:00,stop
RØ,4557,LJ,15:15:00,15:16:00,stop
RØ,4557,HV,15:21:00,15:22:00,stop
RØ,4557,TØ,15:26:00,15:27:00,stop
RØ,4557,PE,15:31:00,15:32:00,stop
RØ,4557,HK,15:37:00,00:00:00,stop
RØ,4561,HG,00:00:00,14:43:00,stop
RØ,4561,SQ,14:46:00,14:47:00,stop
RØ,4561,GÆ,14:49:00,14:50:00,stop
RØ,4561,HUM,14:53:00,14:54:00,stop
RØ,4561,NI,14:57:00,14:58:00,stop
RØ,4561,OK,15:02:00,15:03:00,stop
RØ,4561,RU,15:05:00,15:06:00,stop
RØ,4561,VB,15:09:00,15:10:00,stop
RØ,4561,SÅ,15:13:00,15:14:00,stop
RØ,4561,KL,15:18:00,15:19:00,stop
RØ,4561,HL,15:24:00,15:25:00,stop
RØ,4561,HGL,15:27:00,15:27:00,stop
RØ,4561,KK,15:30:00,15:32:00,stop
RØ,4561,KN,15:34:00,15:35:00,stop
RØ,4561,KH,15:38:00,15:42:00,stop
RØ,4561,VAL,15:45:00,15:46:00,stop
RØ,4561,HIF,15:49:00,15:49:00,stop
RØ,4561,GL,15:50:00,15:50:00,pass
RØ,4561,HTÅ,15:55:00,15:56:00,stop
RØ,4561,HH,16:00:00,16:01:00,stop
RØ,4561,TRK,16:04:00,16:05:00,stop
RØ,4561,RO,16:08:00,16:09:00,stop
RØ,4561,LJ,16:15:00,16:16:00,stop
RØ,4561,HV,16:21:00,16:22:00,stop
RØ,4561,TØ,16:26:00,16:27:00,stop
RØ,4561,PE,16:31:00,16:32:00,stop
RØ,4561,HK,16:37:00,00:00:00,stop
RØ,4565,HG,00:00:00,15:43:00,stop
RØ,4565,SQ,15:46:00,15:47:00,stop
RØ,4565,GÆ,15:49:00,15:50:00,stop
RØ,4565,HUM,15:53:00,15:54:00,stop
RØ,4565,NI,15:57:00,15:58:00,stop
RØ,4565,OK,16:02:00,16:03:00,stop
RØ,4565,RU,16:05:00,16:06:00,stop
RØ,4565,VB,16:09:00,16:10:00,stop
RØ,4565,SÅ,16:13:00,16:14:00,stop
RØ,4565,KL,16:18:00,16:19:00,stop
RØ,4565,HL,16:24:00,16:25:00,stop
RØ,4565,HGL,16:27:00,16:27:00,stop
RØ,4565,KK,16:30:00,16:32:00,stop
RØ,4565,KN,16:34:00,16:35:00,stop
RØ,4565,KH,16:38:00,16:42:00,stop
RØ,4565,VAL,16:45:00,16:46:00,stop
RØ,4565,HIF,16:49:00,16:49:00,stop
RØ,4565,GL,16:50:00,16:50:00,pass
RØ,4565,HTÅ,16:55:00,16:56:00,stop
RØ,4565,HH,17:00:00,17:01:00,stop
RØ,4565,TRK,17:04:00,17:05:00,stop
RØ,4565,RO,17:08:00,17:09:00,stop
RØ,4565,LJ,17:15:00,17:16:00,stop
RØ,4565,HV,17:21:00,17:22:00,stop
RØ,4565,TØ,17:26:00,17:27:00,stop
RØ,4565,PE,17:31:00,17:32:00,stop
RØ,4565,HK,17:37:00,00:00:00,stop
RØ,1232,NF,00:00:00,12:38:00,stop
RØ,1232,TN,12:41:00,12:41:00,stop
RØ,1232,EK,12:42:00,12:42:00,pass
RØ,1232,NV,12:44:00,12:44:00,pass
RØ,1232,OH,12:46:00,12:46:00,pass
RØ,1232,MN,12:50:00,12:50:00,pass
RØ,1232,VO,12:53:00,12:55:00,stop
RØ,1232,LU,13:00:00,13:00:00,stop
RØ,1232,MOG,13:04:00,13:04:00,pass
RØ,1232,NÆ,13:07:00,13:10:00,stop
RØ,1232,GZ,13:16:00,13:16:00,stop
RØ,1232,RG,13:22:00,13:23:00,stop
RØ,1232,ADA,13:27:00,13:27:00,stop
RØ,1232,BJS,13:31:00,13:31:00,pass
RØ,1232,LEL,13:33:00,13:33:00,pass
RØ,1232,KJN,13:35:00,13:35:00,pass
RØ,1232,JSF,13:35:20,13:35:20,pass
RØ,1232,KIB,13:40:00,13:40:00,pass
RØ,1232,AVH,13:44:00,13:44:00,pass
RØ,1232,IG,13:46:00,13:46:00,pass
RØ,1232,NEL,13:47:00,13:49:00,stop
RØ,1232,GB,13:50:00,13:50:00,stop
RØ,1232,KH,13:55:00,00:00:00,stop
RØ,2270,NÆ,00:00:00,22:45:00,stop
RØ,2270,GZ,22:53:00,22:54:00,stop
RØ,2270,RG,23:00:00,23:01:00,stop
RØ,2270,KY,23:05:00,23:05:00,stop
RØ,2270,BO,23:09:00,23:10:00,stop
RØ,2270,VY,23:14:00,23:15:00,stop
RØ,2270,RO,23:22:00,23:23:00,stop
RØ,2270,TRK,23:26:00,23:27:00,stop
RØ,2270,HH,23:30:00,23:31:00,stop
RØ,2270,HTÅ,23:34:00,23:36:00,stop
RØ,2270,GL,23:40:00,23:40:00,stop
RØ,2270,HIF,23:42:00,23:42:00,pass
RØ,2270,VAL,23:44:00,23:45:00,stop
RØ,2270,KH,23:50:00,00:00:00,stop
RØ,2538,HK,00:00:00,14:53:00,stop
RØ,2538,PE,14:57:00,14:58:00,stop
RØ,2538,TØ,15:03:00,15:04:00,stop
RØ,2538,HV,15:08:00,15:09:00,stop
RØ,2538,LJ,15:13:00,15:14:00,stop
RØ,2538,RO,15:20:00,15:22:00,stop
RØ,2538,TRK,15:24:00,15:25:00,stop
RØ,2538,HH,15:28:00,15:29:00,stop
RØ,2538,HTÅ,15:33:00,15:34:00,stop
RØ,2538,GL,15:39:00,15:39:00,stop
RØ,2538,HIF,15:40:00,15:40:00,pass
RØ,2538,VAL,15:43:00,15:44:00,stop
RØ,2538,KH,15:49:00,15:52:00,stop
RØ,2538,KN,15:54:00,15:55:00,stop
RØ,2538,KK,15:58:00,15:59:00,stop
RØ,2538,HGL,16:01:00,16:01:00,stop
RØ,2538,HL,16:04:00,16:05:00,stop
RØ,2538,KL,16:09:00,16:10:00,stop
RØ,2538,SÅ,16:14:00,16:15:00,stop
RØ,2538,VB,16:18:00,16:19:00,stop
RØ,2538,RU,16:22:00,16:23:00,stop
RØ,2538,OK,16:26:00,16:27:00,stop
RØ,2538,NI,16:30:00,16:31:00,stop
RØ,2538,HUM,16:34:00,16:35:00,stop
RØ,2538,GÆ,16:38:00,16:39:00,stop
RØ,2538,SQ,16:42:00,16:43:00,stop
RØ,2538,HG,16:47:00,00:00:00,stop
RØ,2542,HK,00:00:00,15:53:00,stop
RØ,2542,PE,15:57:00,15:58:00,stop
RØ,2542,TØ,16:03:00,16:04:00,stop
RØ,2542,HV,16:08:00,16:09:00,stop
RØ,2542,LJ,16:13:00,16:14:00,stop
RØ,2542,RO,16:20:00,16:22:00,stop
RØ,2542,TRK,16:24:00,16:25:00,stop
RØ,2542,HH,16:28:00,16:29:00,stop
RØ,2542,HTÅ,16:33:00,16:34:00,stop
RØ,2542,GL,16:39:00,16:39:00,stop
RØ,2542,HIF,16:40:00,16:40:00,pass
RØ,2542,VAL,16:43:00,16:44:00,stop
RØ,2542,KH,16:49:00,16:52:00,stop
RØ,2542,KN,16:54:00,16:55:00,stop
RØ,2542,KK,16:58:00,16:59:00,stop
RØ,2542,HGL,17:01:00,17:01:00,stop
RØ,2542,HL,17:04:00,17:05:00,stop
RØ,2542,KL,17:09:00,17:10:00,stop
RØ,2542,SÅ,17:14:00,17:15:00,stop
