TrainCategory,TrainId,DayType,PassengerNum,FromStation,ToStation
IC,437,2,135,HS,SD
IC,437,2,131,SD,AR
IC,437,3,120,FA,VJ
IC,437,3,133,VJ,HS
IC,437,3,135,HS,SD
IC,437,3,131,SD,AR
IC,440,2,111,AR,SD
IC,440,2,113,SD,HS
IC,440,2,112,HS,VJ
IC,440,2,109,VJ,FA
IC,440,3,111,AR,SD
IC,440,3,113,SD,HS
IC,440,3,112,HS,VJ
IC,440,3,109,VJ,FA
IC,444,2,182,AR,SD
IC,444,2,192,SD,HS
IC,444,2,213,HS,VJ
IC,444,2,230,VJ,FA
IC,444,3,182,AR,SD
IC,444,3,192,SD,HS
IC,444,3,213,HS,VJ
IC,444,3,230,VJ,FA
IC,445,2,134,FA,VJ
IC,445,2,192,VJ,HS
IC,445,2,206,HS,SD
IC,445,2,217,SD,AR
IC,445,3,134,FA,VJ
IC,445,3,192,VJ,HS
IC,445,3,206,HS,SD
IC,445,3,217,SD,AR
IC,448,2,125,AR,SD
IC,448,2,122,SD,HS
IC,448,2,116,HS,VJ
IC,448,2,127,VJ,FA
IC,448,3,125,AR,SD
IC,448,3,122,SD,HS
IC,448,3,116,HS,VJ
IC,448,3,127,VJ,FA
IC,449,2,174,FA,VJ
IC,449,2,265,VJ,HS
IC,449,2,273,HS,SD
IC,449,2,286,SD,AR
IC,449,3,174,FA,VJ
IC,449,3,265,VJ,HS
IC,449,3,273,HS,SD
IC,449,3,286,SD,AR
IC,453,2,199,FA,VJ
IC,453,2,231,VJ,HS
IC,453,2,219,HS,SD
IC,453,2,196,SD,AR
IC,453,3,199,FA,VJ
IC,453,3,231,VJ,HS
IC,453,3,219,HS,SD
IC,453,3,196,SD,AR
IC,456,2,151,AR,SD
IC,456,2,142,SD,HS
IC,456,2,124,HS,VJ
IC,456,2,118,VJ,FA
IC,456,3,151,AR,SD
IC,456,3,142,SD,HS
IC,456,3,124,HS,VJ
IC,456,3,118,VJ,FA
IC,460,2,87,AR,SD
IC,460,2,83,SD,HS
IC,460,2,80,HS,VJ
IC,460,2,66,VJ,FA
IC,460,3,87,AR,SD
IC,460,3,83,SD,HS
IC,460,3,80,HS,VJ
IC,460,3,66,VJ,FA
IC,461,2,128,FA,VJ
IC,461,2,124,VJ,HS
IC,461,2,121,HS,SD
IC,461,2,107,SD,AR
IC,461,3,128,FA,VJ
IC,461,3,124,VJ,HS
IC,461,3,121,HS,SD
IC,461,3,107,SD,AR
IC,464,2,100,AR,SD
IC,464,2,96,SD,HS
IC,464,2,91,HS,VJ
IC,464,2,88,VJ,FA
IC,464,3,100,AR,SD
IC,464,3,96,SD,HS
IC,464,3,91,HS,VJ
IC,464,3,88,VJ,FA
IC,465,2,102,FA,VJ
IC,465,2,106,VJ,HS
IC,465,2,93,HS,SD
IC,465,2,80,SD,AR
IC,465,3,102,FA,VJ
IC,465,3,106,VJ,HS
IC,465,3,93,HS,SD
IC,465,3,80,SD,AR
IC,468,2,39,AR,SD
IC,468,2,39,SD,HS
IC,468,2,51,HS,VJ
IC,468,2,52,VJ,FA
IC,468,3,39,AR,SD
IC,468,3,39,SD,HS
IC,468,3,51,HS,VJ
IC,468,3,52,VJ,FA
IC,469,2,77,FA,VJ
IC,469,2,88,VJ,HS
IC,469,2,89,HS,SD
IC,469,2,94,SD,AR
IC,469,3,77,FA,VJ
IC,469,3,88,VJ,HS
IC,469,3,89,HS,SD
IC,469,3,94,SD,AR
IC,471,2,49,FA,VJ
IC,471,2,46,VJ,HS
IC,471,2,41,HS,SD
IC,471,2,39,SD,AR
IC,471,3,49,FA,VJ
IC,471,3,46,VJ,HS
IC,471,3,41,HS,SD
IC,471,3,39,SD,AR
IC,474,2,95,AR,SD
IC,474,2,82,SD,HS
IC,474,2,63,HS,VJ
IC,474,2,53,VJ,FA
IC,474,3,95,AR,SD
IC,474,3,82,SD,HS
IC,474,3,63,HS,VJ
IC,474,3,53,VJ,FA
IC,477,2,48,FA,VJ
IC,477,2,44,VJ,HS
IC,477,2,35,HS,SD
IC,477,2,29,SD,AR
IC,477,3,48,FA,VJ
IC,477,3,44,VJ,HS
IC,477,3,35,HS,SD
IC,477,3,29,SD,AR
IC,484,2,27,AR,SD
IC,484,2,25,SD,HS
IC,484,2,16,HS,VJ
IC,484,2,9,VJ,FA
IC,484,2,1,FA,TL
IC,484,2,1,TL,KD
IC,484,3,27,AR,SD
IC,484,3,25,SD,HS
IC,484,3,16,HS,VJ
IC,484,3,9,VJ,FA
IC,484,3,1,FA,TL
IC,484,3,1,TL,KD
IC,485,2,3,FA,VJ
IC,485,2,7,VJ,HS
IC,485,2,5,HS,SD
IC,485,2,5,SD,AR
IC,485,3,3,FA,VJ
IC,485,3,7,VJ,HS
IC,485,3,5,HS,SD
IC,485,3,5,SD,AR
L,608,2,174,OD,NG
L,608,2,247,NG,KØ
L,608,2,247,KØ,SG
L,608,2,368,SG,RG
L,608,2,368,RG,KJN
L,608,2,368,KJN,KH
L,608,3,174,OD,NG
L,608,3,247,NG,KØ
L,608,3,247,KØ,SG
L,608,3,368,SG,RG
L,608,3,368,RG,KJN
L,608,3,368,KJN,KH
L,649,2,50,KH,KJN
L,649,2,50,KJN,RG
L,649,2,50,RG,SG
L,649,2,50,SG,KØ
L,649,2,50,KØ,NG
L,649,2,50,NG,OD
L,649,2,11,OD,MD
L,649,2,11,MD,FA
L,649,3,50,KH,KJN
L,649,3,50,KJN,RG
L,649,3,50,RG,SG
L,649,3,50,SG,KØ
L,649,3,50,KØ,NG
L,649,3,50,NG,OD
L,649,3,11,OD,MD
L,649,3,11,MD,FA
L,659,2,176,KH,KJN
L,659,2,176,KJN,RG
L,659,2,176,RG,SG
L,659,2,176,SG,KØ
L,659,2,176,KØ,NG
L,659,2,176,NG,OD
L,659,2,42,OD,MD
L,659,2,42,MD,FA
L,659,3,176,KH,KJN
L,659,3,176,KJN,RG
L,659,3,176,RG,SG
L,659,3,176,SG,KØ
L,659,3,176,KØ,NG
L,659,3,176,NG,OD
L,659,3,42,OD,MD
L,659,3,42,MD,FA
L,722,2,26,STR,HO
L,722,2,50,HO,HR
L,722,2,75,HR,VJ
L,722,2,71,VJ,FA
L,722,2,314,VJ,
L,722,3,26,STR,HO
L,722,3,50,HO,HR
L,722,3,75,HR,VJ
L,722,3,71,VJ,FA
L,722,3,314,VJ,
L,723,2,67,FA,VJ
L,723,2,67,VJ,HR
L,723,2,22,HR,HO
L,723,2,9,HO,STR
L,723,3,67,FA,VJ
L,723,3,67,VJ,HR
L,723,3,22,HR,HO
L,723,3,9,HO,STR
L,731,2,71,FA,VJ
L,731,2,72,VJ,HR
L,731,2,39,HR,HO
L,731,2,22,HO,STR
L,731,3,71,FA,VJ
L,731,3,72,VJ,HR
L,731,3,39,HR,HO
L,731,3,22,HO,STR
L,738,2,20,STR,HO
L,738,2,42,HO,HR
L,738,2,82,HR,VJ
L,738,2,73,VJ,FA
L,738,2,289,VJ,
L,738,3,20,STR,HO
L,738,3,42,HO,HR
L,738,3,82,HR,VJ
L,738,3,73,VJ,FA
L,738,3,289,VJ,
L,746,2,33,STR,HO
L,746,2,51,HO,HR
L,746,2,124,HR,VJ
L,746,2,91,VJ,FA
L,746,2,349,VJ,KK
L,746,3,33,STR,HO
L,746,3,51,HO,HR
L,746,3,124,HR,VJ
L,746,3,91,VJ,FA
L,746,3,349,VJ,KK
L,747,2,76,VJ,HR
L,747,2,42,HR,HO
L,747,2,15,HO,STR
L,747,3,76,VJ,HR
L,747,3,42,HR,HO
L,747,3,15,HO,STR
L,762,2,11,STR,HO
L,762,2,27,HO,HR
L,762,2,52,HR,VJ
L,762,2,50,VJ,FA
L,762,2,166,VJ,
L,762,3,11,STR,HO
L,762,3,27,HO,HR
L,762,3,52,HR,VJ
L,762,3,50,VJ,FA
L,762,3,166,VJ,
L,763,2,96,FA,VJ
L,763,2,97,VJ,HR
L,763,2,60,HR,HO
L,763,2,44,HO,STR
L,763,3,96,FA,VJ
L,763,3,97,VJ,HR
L,763,3,60,HR,HO
L,763,3,44,HO,STR
IC,802,2,25,OD,NG
IC,802,2,53,NG,KØ
IC,802,2,73,KØ,SG
IC,802,2,145,SG,RG
IC,802,2,246,RG,KJN
IC,802,2,244,KJN,KH
IC,802,2,87,KH,KK
IC,802,3,25,OD,NG
IC,802,3,53,NG,KØ
IC,802,3,73,KØ,SG
IC,802,3,145,SG,RG
IC,802,3,246,RG,KJN
IC,802,3,244,KJN,KH
IC,802,3,87,KH,KK
IC,806,2,11,ES,BM
IC,806,2,11,BM,LK
IC,806,2,11,LK,KD
IC,806,2,29,KD,TL
IC,806,2,29,TL,MD
IC,806,2,35,MD,OD
IC,806,2,62,OD,NG
IC,806,2,90,NG,KØ
IC,806,2,125,KØ,SG
IC,806,2,350,SG,RG
IC,806,2,515,RG,KJN
IC,806,2,529,KJN,KH
IC,806,2,214,KH,KK
IC,806,3,11,ES,BM
IC,806,3,11,BM,LK
IC,806,3,11,LK,KD
IC,806,3,29,KD,TL
IC,806,3,29,TL,MD
IC,806,3,35,MD,OD
IC,806,3,62,OD,NG
IC,806,3,90,NG,KØ
IC,806,3,125,KØ,SG
IC,806,3,350,SG,RG
IC,806,3,515,RG,KJN
IC,806,3,529,KJN,KH
IC,806,3,214,KH,KK
IC,810,2,33,ES,BM
IC,810,2,49,BM,LK
IC,810,2,49,LK,KD
IC,810,2,114,KD,TL
IC,810,2,114,TL,MD
IC,810,2,141,MD,OD
IC,810,2,210,OD,NG
IC,810,2,291,NG,KØ
IC,810,2,300,KØ,SG
IC,810,2,483,SG,RG
IC,810,2,558,RG,KJN
IC,810,2,543,KJN,KH
IC,810,2,239,KH,KK
IC,810,3,33,ES,BM
IC,810,3,49,BM,LK
IC,810,3,49,LK,KD
IC,810,3,114,KD,TL
IC,810,3,114,TL,MD
IC,810,3,141,MD,OD
IC,810,3,210,OD,NG
IC,810,3,291,NG,KØ
IC,810,3,300,KØ,SG
IC,810,3,483,SG,RG
IC,810,3,558,RG,KJN
IC,810,3,543,KJN,KH
IC,810,3,239,KH,KK
IC,814,2,55,ES,BM
IC,814,2,85,BM,LK
IC,814,2,85,LK,KD
IC,814,2,166,KD,TL
IC,814,2,166,TL,MD
IC,814,2,191,MD,OD
IC,814,2,173,OD,NG
IC,814,2,208,NG,KØ
IC,814,2,226,KØ,SG
IC,814,2,281,SG,RG
IC,814,2,305,RG,KJN
IC,814,2,298,KJN,KH
IC,814,2,135,KH,KK
IC,814,3,55,ES,BM
IC,814,3,85,BM,LK
IC,814,3,85,LK,KD
IC,814,3,166,KD,TL
IC,814,3,166,TL,MD
IC,814,3,191,MD,OD
IC,814,3,173,OD,NG
IC,814,3,208,NG,KØ
IC,814,3,226,KØ,SG
IC,814,3,281,SG,RG
IC,814,3,305,RG,KJN
IC,814,3,298,KJN,KH
IC,814,3,135,KH,KK
IC,815,2,77,OD,MD
IC,815,2,78,MD,TL
IC,815,2,78,TL,KD
IC,815,2,70,KD,LK
IC,815,2,88,LK,BM
IC,815,2,74,BM,ES
IC,815,3,77,OD,MD
IC,815,3,78,MD,TL
IC,815,3,78,TL,KD
IC,815,3,70,KD,LK
IC,815,3,88,LK,BM
IC,815,3,74,BM,ES
IC,818,2,46,ES,BM
IC,818,2,62,BM,LK
IC,818,2,62,LK,KD
IC,818,2,112,KD,TL
IC,818,2,112,TL,MD
IC,818,2,110,MD,OD
IC,818,2,104,OD,NG
IC,818,2,115,NG,KØ
IC,818,2,124,KØ,SG
IC,818,2,135,SG,RG
IC,818,2,143,RG,KJN
IC,818,2,124,KJN,KH
IC,818,2,53,KH,KK
IC,818,3,46,ES,BM
IC,818,3,62,BM,LK
IC,818,3,62,LK,KD
IC,818,3,112,KD,TL
IC,818,3,112,TL,MD
IC,818,3,110,MD,OD
IC,818,3,104,OD,NG
IC,818,3,115,NG,KØ
IC,818,3,124,KØ,SG
IC,818,3,135,SG,RG
IC,818,3,143,RG,KJN
IC,818,3,124,KJN,KH
IC,818,3,53,KH,KK
IC,819,2,20,KK,KH
IC,819,2,50,KH,KJN
IC,819,2,59,KJN,RG
IC,819,2,80,RG,SG
IC,819,2,83,SG,KØ
IC,819,2,86,KØ,NG
IC,819,2,109,NG,OD
IC,819,2,145,OD,MD
IC,819,2,135,MD,TL
IC,819,2,135,TL,KD
IC,819,2,52,KD,LK
IC,819,2,52,LK,BM
IC,819,2,42,BM,ES
IC,819,3,20,KK,KH
IC,819,3,50,KH,KJN
IC,819,3,59,KJN,RG
IC,819,3,80,RG,SG
IC,819,3,83,SG,KØ
IC,819,3,86,KØ,NG
IC,819,3,109,NG,OD
IC,819,3,145,OD,MD
IC,819,3,135,MD,TL
IC,819,3,135,TL,KD
IC,819,3,52,KD,LK
IC,819,3,52,LK,BM
IC,819,3,42,BM,ES
IC,822,2,31,ES,BM
IC,822,2,44,BM,LK
IC,822,2,44,LK,KD
IC,822,2,68,KD,TL
IC,822,2,68,TL,MD
IC,822,2,74,MD,OD
IC,822,2,109,OD,NG
IC,822,2,133,NG,KØ
IC,822,2,144,KØ,SG
IC,822,2,155,SG,RG
IC,822,2,158,RG,KJN
IC,822,2,140,KJN,KH
IC,822,2,57,KH,KK
IC,822,3,31,ES,BM
IC,822,3,44,BM,LK
IC,822,3,44,LK,KD
IC,822,3,68,KD,TL
IC,822,3,68,TL,MD
IC,822,3,74,MD,OD
IC,822,3,109,OD,NG
IC,822,3,133,NG,KØ
IC,822,3,144,KØ,SG
IC,822,3,155,SG,RG
IC,822,3,158,RG,KJN
IC,822,3,140,KJN,KH
IC,822,3,57,KH,KK
IC,823,2,38,KK,KH
IC,823,2,132,KH,KJN
IC,823,2,157,KJN,RG
IC,823,2,186,RG,SG
IC,823,2,168,SG,KØ
IC,823,2,164,KØ,NG
IC,823,2,183,NG,OD
IC,823,2,137,OD,MD
IC,823,2,110,MD,TL
IC,823,2,110,TL,KD
IC,823,2,61,KD,LK
IC,823,2,61,LK,BM
IC,823,2,49,BM,ES
IC,823,3,38,KK,KH
IC,823,3,132,KH,KJN
IC,823,3,157,KJN,RG
IC,823,3,186,RG,SG
IC,823,3,168,SG,KØ
IC,823,3,164,KØ,NG
IC,823,3,183,NG,OD
IC,823,3,137,OD,MD
IC,823,3,110,MD,TL
IC,823,3,110,TL,KD
IC,823,3,61,KD,LK
IC,823,3,61,LK,BM
IC,823,3,49,BM,ES
IC,826,2,28,ES,BM
IC,826,2,38,BM,LK
IC,826,2,38,LK,KD
IC,826,2,48,KD,TL
IC,826,2,48,TL,MD
IC,826,2,54,MD,OD
IC,826,2,90,OD,NG
IC,826,2,114,NG,KØ
IC,826,2,124,KØ,SG
IC,826,2,128,SG,RG
IC,826,2,140,RG,KJN
IC,826,2,118,KJN,KH
IC,826,2,41,KH,KK
IC,826,3,28,ES,BM
IC,826,3,38,BM,LK
IC,826,3,38,LK,KD
IC,826,3,48,KD,TL
IC,826,3,48,TL,MD
IC,826,3,54,MD,OD
IC,826,3,90,OD,NG
IC,826,3,114,NG,KØ
IC,826,3,124,KØ,SG
IC,826,3,128,SG,RG
IC,826,3,140,RG,KJN
IC,826,3,118,KJN,KH
IC,826,3,41,KH,KK
IC,827,2,55,KK,KH
IC,827,2,223,KH,KJN
IC,827,2,259,KJN,RG
IC,827,2,243,RG,SG
IC,827,2,214,SG,KØ
IC,827,2,202,KØ,NG
IC,827,2,183,NG,OD
IC,827,2,107,OD,MD
IC,827,2,75,MD,TL
IC,827,2,75,TL,KD
IC,827,2,35,KD,LK
IC,827,2,35,LK,BM
IC,827,2,25,BM,ES
IC,827,3,55,KK,KH
IC,827,3,223,KH,KJN
IC,827,3,259,KJN,RG
IC,827,3,243,RG,SG
IC,827,3,214,SG,KØ
IC,827,3,202,KØ,NG
IC,827,3,183,NG,OD
IC,827,3,107,OD,MD
IC,827,3,75,MD,TL
IC,827,3,75,TL,KD
IC,827,3,35,KD,LK
IC,827,3,35,LK,BM
IC,827,3,25,BM,ES
IC,830,2,41,ES,BM
IC,830,2,61,BM,LK
IC,830,2,61,LK,KD
IC,830,2,93,KD,TL
IC,830,2,93,TL,MD
IC,830,2,98,MD,OD
IC,830,2,121,OD,NG
IC,830,2,132,NG,KØ
IC,830,2,138,KØ,SG
IC,830,2,154,SG,RG
IC,830,2,155,RG,KJN
IC,830,2,126,KJN,KH
IC,830,2,42,KH,KK
IC,830,3,41,ES,BM
IC,830,3,61,BM,LK
IC,830,3,61,LK,KD
IC,830,3,93,KD,TL
IC,830,3,93,TL,MD
IC,830,3,98,MD,OD
IC,830,3,121,OD,NG
IC,830,3,132,NG,KØ
IC,830,3,138,KØ,SG
IC,830,3,154,SG,RG
IC,830,3,155,RG,KJN
IC,830,3,126,KJN,KH
IC,830,3,42,KH,KK
IC,831,2,53,KK,KH
IC,831,2,135,KH,KJN
IC,831,2,155,KJN,RG
IC,831,2,150,RG,SG
IC,831,2,145,SG,KØ
IC,831,2,140,KØ,NG
IC,831,2,114,NG,OD
IC,831,2,84,OD,MD
IC,831,2,71,MD,TL
IC,831,2,71,TL,KD
IC,831,2,48,KD,LK
IC,831,2,48,LK,BM
IC,831,2,33,BM,ES
IC,831,3,53,KK,KH
IC,831,3,135,KH,KJN
IC,831,3,155,KJN,RG
IC,831,3,150,RG,SG
IC,831,3,145,SG,KØ
IC,831,3,140,KØ,NG
IC,831,3,114,NG,OD
IC,831,3,84,OD,MD
IC,831,3,71,MD,TL
IC,831,3,71,TL,KD
IC,831,3,48,KD,LK
IC,831,3,48,LK,BM
IC,831,3,33,BM,ES
IC,834,2,44,ES,BM
IC,834,2,64,BM,LK
IC,834,2,64,LK,KD
IC,834,2,98,KD,TL
IC,834,2,98,TL,MD
IC,834,2,102,MD,OD
IC,834,2,164,OD,NG
IC,834,2,188,NG,KØ
IC,834,2,193,KØ,SG
IC,834,2,205,SG,RG
IC,834,2,199,RG,KJN
IC,834,2,155,KJN,KH
IC,834,2,41,KH,KK
IC,834,3,44,ES,BM
IC,834,3,64,BM,LK
IC,834,3,64,LK,KD
IC,834,3,98,KD,TL
IC,834,3,98,TL,MD
IC,834,3,102,MD,OD
IC,834,3,164,OD,NG
IC,834,3,188,NG,KØ
IC,834,3,193,KØ,SG
IC,834,3,205,SG,RG
IC,834,3,199,RG,KJN
IC,834,3,155,KJN,KH
IC,834,3,41,KH,KK
IC,835,2,32,KK,KH
IC,835,2,87,KH,KJN
IC,835,2,99,KJN,RG
IC,835,2,100,RG,SG
IC,835,2,114,SG,KØ
IC,835,2,106,KØ,NG
IC,835,2,102,NG,OD
IC,835,2,74,OD,MD
IC,835,2,63,MD,TL
IC,835,2,63,TL,KD
IC,835,2,46,KD,LK
IC,835,2,46,LK,BM
IC,835,2,32,BM,ES
IC,835,3,32,KK,KH
IC,835,3,87,KH,KJN
IC,835,3,99,KJN,RG
IC,835,3,100,RG,SG
IC,835,3,114,SG,KØ
IC,835,3,106,KØ,NG
IC,835,3,102,NG,OD
IC,835,3,74,OD,MD
IC,835,3,63,MD,TL
IC,835,3,63,TL,KD
IC,835,3,46,KD,LK
IC,835,3,46,LK,BM
IC,835,3,32,BM,ES
IC,838,2,52,ES,BM
IC,838,2,71,BM,LK
IC,838,2,71,LK,KD
IC,838,2,102,KD,TL
IC,838,2,102,TL,MD
IC,838,2,106,MD,OD
IC,838,2,126,OD,NG
IC,838,2,136,NG,KØ
IC,838,2,145,KØ,SG
IC,838,2,175,SG,RG
IC,838,2,174,RG,KJN
IC,838,2,140,KJN,KH
IC,838,2,51,KH,KK
IC,838,3,52,ES,BM
IC,838,3,71,BM,LK
IC,838,3,71,LK,KD
IC,838,3,102,KD,TL
IC,838,3,102,TL,MD
IC,838,3,106,MD,OD
IC,838,3,126,OD,NG
IC,838,3,136,NG,KØ
IC,838,3,145,KØ,SG
IC,838,3,175,SG,RG
IC,838,3,174,RG,KJN
IC,838,3,140,KJN,KH
IC,838,3,51,KH,KK
IC,839,2,54,KK,KH
IC,839,2,122,KH,KJN
IC,839,2,152,KJN,RG
IC,839,2,155,RG,SG
IC,839,2,157,SG,KØ
IC,839,2,151,KØ,NG
IC,839,2,134,NG,OD
IC,839,2,104,OD,MD
IC,839,2,91,MD,TL
IC,839,2,91,TL,KD
IC,839,2,81,KD,LK
IC,839,2,81,LK,BM
IC,839,2,54,BM,ES
IC,839,3,54,KK,KH
IC,839,3,122,KH,KJN
IC,839,3,152,KJN,RG
IC,839,3,155,RG,SG
IC,839,3,157,SG,KØ
IC,839,3,151,KØ,NG
IC,839,3,134,NG,OD
IC,839,3,104,OD,MD
IC,839,3,91,MD,TL
IC,839,3,91,TL,KD
IC,839,3,81,KD,LK
IC,839,3,81,LK,BM
IC,839,3,54,BM,ES
IC,842,2,52,ES,BM
IC,842,2,75,BM,LK
IC,842,2,75,LK,KD
IC,842,2,140,KD,TL
IC,842,2,140,TL,MD
IC,842,2,152,MD,OD
IC,842,2,202,OD,NG
IC,842,2,198,NG,KØ
IC,842,2,200,KØ,SG
IC,842,2,242,SG,RG
IC,842,2,239,RG,KJN
IC,842,2,199,KJN,KH
IC,842,2,71,KH,KK
IC,842,3,52,ES,BM
IC,842,3,75,BM,LK
IC,842,3,75,LK,KD
IC,842,3,140,KD,TL
IC,842,3,140,TL,MD
IC,842,3,152,MD,OD
IC,842,3,202,OD,NG
IC,842,3,198,NG,KØ
IC,842,3,200,KØ,SG
IC,842,3,242,SG,RG
IC,842,3,239,RG,KJN
IC,842,3,199,KJN,KH
IC,842,3,71,KH,KK
IC,843,2,61,KK,KH
IC,843,2,128,KH,KJN
IC,843,2,151,KJN,RG
IC,843,2,154,RG,SG
IC,843,2,157,SG,KØ
IC,843,2,151,KØ,NG
IC,843,2,138,NG,OD
IC,843,2,116,OD,MD
IC,843,2,110,MD,TL
IC,843,2,110,TL,KD
IC,843,2,87,KD,LK
IC,843,2,87,LK,BM
IC,843,2,57,BM,ES
IC,843,3,61,KK,KH
IC,843,3,128,KH,KJN
IC,843,3,151,KJN,RG
IC,843,3,154,RG,SG
IC,843,3,157,SG,KØ
IC,843,3,151,KØ,NG
IC,843,3,138,NG,OD
IC,843,3,116,OD,MD
IC,843,3,110,MD,TL
IC,843,3,110,TL,KD
IC,843,3,87,KD,LK
IC,843,3,87,LK,BM
IC,843,3,57,BM,ES
IC,846,2,47,ES,BM
IC,846,2,73,BM,LK
IC,846,2,73,LK,KD
IC,846,2,146,KD,TL
IC,846,2,146,TL,MD
IC,846,2,177,MD,OD
IC,846,2,223,OD,NG
IC,846,2,222,NG,KØ
IC,846,2,228,KØ,SG
IC,846,2,232,SG,RG
IC,846,2,224,RG,KJN
IC,846,2,169,KJN,KH
IC,846,2,53,KH,KK
IC,846,3,47,ES,BM
IC,846,3,73,BM,LK
IC,846,3,73,LK,KD
IC,846,3,146,KD,TL
IC,846,3,146,TL,MD
IC,846,3,177,MD,OD
IC,846,3,223,OD,NG
IC,846,3,222,NG,KØ
IC,846,3,228,KØ,SG
IC,846,3,232,SG,RG
IC,846,3,224,RG,KJN
IC,846,3,169,KJN,KH
IC,846,3,53,KH,KK
IC,847,2,51,KK,KH
IC,847,2,121,KH,KJN
IC,847,2,139,KJN,RG
IC,847,2,139,RG,SG
IC,847,2,134,SG,KØ
IC,847,2,128,KØ,NG
IC,847,2,116,NG,OD
IC,847,2,91,OD,MD
IC,847,2,80,MD,TL
IC,847,2,80,TL,KD
IC,847,2,67,KD,LK
IC,847,2,67,LK,BM
IC,847,2,43,BM,ES
IC,847,3,51,KK,KH
IC,847,3,121,KH,KJN
IC,847,3,139,KJN,RG
IC,847,3,139,RG,SG
IC,847,3,134,SG,KØ
IC,847,3,128,KØ,NG
IC,847,3,116,NG,OD
IC,847,3,91,OD,MD
IC,847,3,80,MD,TL
IC,847,3,80,TL,KD
IC,847,3,67,KD,LK
IC,847,3,67,LK,BM
IC,847,3,43,BM,ES
IC,850,2,79,ES,BM
IC,850,2,105,BM,LK
IC,850,2,105,LK,KD
IC,850,2,148,KD,TL
IC,850,2,148,TL,MD
IC,850,2,174,MD,OD
IC,850,2,165,OD,NG
IC,850,2,163,NG,KØ
IC,850,2,162,KØ,SG
IC,850,2,157,SG,RG
IC,850,2,140,RG,KJN
IC,850,2,109,KJN,KH
IC,850,2,33,KH,KK
IC,850,3,79,ES,BM
IC,850,3,105,BM,LK
IC,850,3,105,LK,KD
IC,850,3,148,KD,TL
IC,850,3,148,TL,MD
IC,850,3,174,MD,OD
IC,850,3,165,OD,NG
IC,850,3,163,NG,KØ
IC,850,3,162,KØ,SG
IC,850,3,157,SG,RG
IC,850,3,140,RG,KJN
IC,850,3,109,KJN,KH
IC,850,3,33,KH,KK
IC,851,2,70,KK,KH
IC,851,2,173,KH,KJN
IC,851,2,189,KJN,RG
IC,851,2,180,RG,SG
IC,851,2,166,SG,KØ
IC,851,2,163,KØ,NG
IC,851,2,147,NG,OD
IC,851,2,148,OD,MD
IC,851,2,137,MD,TL
IC,851,2,137,TL,KD
IC,851,2,90,KD,LK
IC,851,2,90,LK,BM
IC,851,2,57,BM,ES
IC,851,3,70,KK,KH
IC,851,3,173,KH,KJN
IC,851,3,189,KJN,RG
IC,851,3,180,RG,SG
IC,851,3,166,SG,KØ
IC,851,3,163,KØ,NG
IC,851,3,147,NG,OD
IC,851,3,148,OD,MD
IC,851,3,137,MD,TL
IC,851,3,137,TL,KD
IC,851,3,90,KD,LK
IC,851,3,90,LK,BM
IC,851,3,57,BM,ES
IC,854,2,52,ES,BM
IC,854,2,71,BM,LK
IC,854,2,71,LK,KD
IC,854,2,94,KD,TL
IC,854,2,94,TL,MD
IC,854,2,105,MD,OD
IC,854,2,117,OD,NG
IC,854,2,119,NG,KØ
IC,854,2,113,KØ,SG
IC,854,2,100,SG,RG
IC,854,2,88,RG,KJN
IC,854,2,68,KJN,KH
IC,854,2,27,KH,KK
IC,854,3,52,ES,BM
IC,854,3,71,BM,LK
IC,854,3,71,LK,KD
IC,854,3,94,KD,TL
IC,854,3,94,TL,MD
IC,854,3,105,MD,OD
IC,854,3,117,OD,NG
IC,854,3,119,NG,KØ
IC,854,3,113,KØ,SG
IC,854,3,100,SG,RG
IC,854,3,88,RG,KJN
IC,854,3,68,KJN,KH
IC,854,3,27,KH,KK
IC,855,2,124,KK,KH
IC,855,2,295,KH,KJN
IC,855,2,314,KJN,RG
IC,855,2,299,RG,SG
IC,855,2,224,SG,KØ
IC,855,2,221,KØ,NG
IC,855,2,193,NG,OD
IC,855,2,171,OD,MD
IC,855,2,157,MD,TL
IC,855,2,157,TL,KD
IC,855,2,147,KD,LK
IC,855,2,147,LK,BM
IC,855,2,96,BM,ES
IC,855,3,124,KK,KH
IC,855,3,295,KH,KJN
IC,855,3,314,KJN,RG
IC,855,3,299,RG,SG
IC,855,3,224,SG,KØ
IC,855,3,221,KØ,NG
IC,855,3,193,NG,OD
IC,855,3,171,OD,MD
IC,855,3,157,MD,TL
IC,855,3,157,TL,KD
IC,855,3,147,KD,LK
IC,855,3,147,LK,BM
IC,855,3,96,BM,ES
IC,858,2,45,ES,BM
IC,858,2,53,BM,LK
IC,858,2,53,LK,KD
IC,858,2,66,KD,TL
IC,858,2,66,TL,MD
IC,858,2,70,MD,OD
IC,858,2,99,OD,NG
IC,858,2,99,NG,KØ
IC,858,2,95,KØ,SG
IC,858,2,78,SG,RG
IC,858,2,76,RG,KJN
IC,858,2,68,KJN,KH
IC,858,2,30,KH,KK
IC,858,3,45,ES,BM
IC,858,3,53,BM,LK
IC,858,3,53,LK,KD
IC,858,3,66,KD,TL
IC,858,3,66,TL,MD
IC,858,3,70,MD,OD
IC,858,3,99,OD,NG
IC,858,3,99,NG,KØ
IC,858,3,95,KØ,SG
IC,858,3,78,SG,RG
IC,858,3,76,RG,KJN
IC,858,3,68,KJN,KH
