TripId,TrainCategory,TrainId,FromStation,ToStation,Departure,Arrival,Demand,Electrified,GGVId,Composition,UnitSpecificId
2147,L,659,KH/86,FA/86,922,1027,176,true,-1,1xERF,ERF_19
2088,IC,5765,FA/86,FLB/80,1110,1193,38,true,-1,1xERF,ERF_19
2085,IC,5764,FLB/80,FA/86,1205,1290,34,true,-1,1xERF,ERF_19
1174,RV,2974,FA/86,KD/86,1348,1359,3,true,-1,1xERF,ERF_19
1183,RV,2981,KD/86,FA/86,1369,1381,2,true,-1,1xERF,ERF_19
990,RØ,2599,HG/86,KH/86,28,83,16,true,-1,2xERF,ERF_2
2404,M,9303,KH/86,CPH/86,85,97,0,true,-1,1xERF,ERF_2
2480,M,9782,CPH/86,HGL/86,152,179,0,true,-1,"1xICA, 2xERF",ERF_2
2232,IC,819,HGL/86,OD/86,316,420,109,true,-1,4xERF,ERF_2
2218,IC,810,OD/86,HGL/86,420,523,558,true,208_810,3xERF,ERF_2
2288,IC,847,HGL/86,OD/86,736,840,139,true,-1,1xERF,ERF_2
2289,IC,847,OD/86,ES/86,849,926,91,true,-1,1xERF,ERF_2
2300,IC,854,ES/86,OD/86,992,1072,105,true,-1,1xERF,ERF_2
2301,IC,854,OD/86,HGL/86,1080,1183,119,true,-1,1xERF,ERF_2
2341,IC,879,HGL/86,OD/86,1216,1320,191,true,-1,1xERF,ERF_2
870,RØ,2502,HK/86,HG/86,353,467,206,true,-1,1xERF,ERF_20
1231,RØ,3433_4433,HG/86,KH/86,474,524,332,true,-1,"1xERF, 1xICA",ERF_20
1746,RØ,4434_3434,KH/86,HG/86,856,906,194,true,2232_4434_3434_4832,"1xERF, 1xICA",ERF_20
1665,RØ,4263,HG/86,NÆ/86,928,1052,484,true,3463_2463_3863_4263,"1xICA, 2xERF",ERF_20
574,RØ,2264,NÆ/86,HG/86,1258,1382,125,true,-1,1xERF,ERF_20
2214,IC,806,OD/86,HGL/86,360,463,529,true,206_806,"1xICA, 2xERF",ERF_21
101,M,12393,HGL/86,KH/86,471,485,0,true,-1,4xERF,ERF_21
2470,M,9730,KH/86,HGL/86,820,830,0,true,-1,1xERF,ERF_21
408,IC,161,HGL/86,FA/86,934,1082,519,true,161_2361_461_4161,"1xICA, 2xERF",ERF_21
1959,RV,4764,FA/86,OD/86,1170,1216,14,true,-1,1xERF,ERF_21
1057,RV,2777,OD/86,FA/86,1296,1350,37,true,-1,1xERF,ERF_21
2501,RR,983,FA/86,SDB/86,1436,1527,8,true,-1,1xERF,ERF_21
2214,IC,806,OD/86,HGL/86,360,463,529,true,206_806,"1xICA, 2xERF",ERF_22
101,M,12393,HGL/86,KH/86,471,485,0,true,-1,4xERF,ERF_22
2353,M,9024,KH/86,HG/86,748,801,0,true,-1,1xERF,ERF_22
570,RØ,2261_4861,HG/86,NÆ/86,898,1022,437,true,-1,"1xICA, 2xERF",ERF_22
816,RØ,2452,NÆ/86,KH/86,1056,1123,44,true,-1,4xERF,ERF_22
104,M,12394,KH/86,HGL/86,1183,1193,0,true,-1,3xERF,ERF_22
450,IC,206,OD/86,CPH/86,369,474,249,true,206_806,"1xERF, 1xICA",ERF_23
1186,L,31_4031,CPH/86,FA/86,506,634,350,true,31_4031_731,"1xERF, 2xICA",ERF_23
1408,L,4034_34,FA/86,CPH/86,747,872,348,true,4034_34_934,"1xERF, 2xICA",ERF_23
2097,L,59_4059,CPH/86,FA/86,926,1054,653,true,59_4059_959,"1xERF, 3xICA",ERF_23
2446,L,959,FA/86,SDB/86,1061,1152,109,true,59_4059_959,"1xERF, 1xICA",ERF_23
2473,RR,974_2776,SDB/86,FA/86,1244,1337,17,true,-1,1xERF,ERF_23
2474,RR,974_2776,FA/86,OD/86,1347,1401,15,true,-1,1xERF,ERF_23
2225,IC,815,OD/86,ES/86,369,456,88,true,-1,1xERF,ERF_24
2236,IC,822,ES/86,OD/86,511,592,74,true,-1,1xERF,ERF_24
2237,IC,822,OD/86,KK/86,600,697,158,true,-1,1xERF,ERF_24
1774,RØ,4453,KK/86,NÆ/86,818,892,93,true,-1,1xERF,ERF_24
535,RØ,2240,NÆ/86,HG/86,898,1022,415,true,2240_4442_3442_4840,"1xICA, 2xERF",ERF_24
1888,RØ,4577,HG/86,HK/86,1123,1237,122,true,-1,1xERF,ERF_24
963,RØ,2566,HK/86,HGL/86,1313,1384,40,true,-1,1xERF,ERF_24
1011,RV,2710,FA/86,OD/86,371,436,29,true,-1,1xERF,ERF_25
466,IC,214,OD/86,CPH/86,490,594,143,true,214_814,1xERF,ERF_25
1708,L,43_4043,CPH/86,FA/86,686,814,324,true,43_4043_943,"1xERF, 2xICA",ERF_25
239,IC,144,FA/86,HGL/86,896,1049,262,true,144_2344_4144_444,"1xERF, 1xICA",ERF_25
2332,IC,871,HGL/86,OD/86,1096,1200,158,true,-1,1xERF,ERF_25
2333,IC,871,OD/86,ES/86,1209,1286,75,true,-1,1xERF,ERF_25
773,RØ,2423,KH/86,NÆ/86,377,442,43,true,-1,"1xICA, 2xERF",ERF_26
1586,RØ,4210,NÆ/86,HG/86,448,572,520,true,1533_2412_3810_4210,"1xICA, 2xERF",ERF_26
563,RØ,2257_4857,HG/86,NÆ/86,838,962,305,true,-1,"1xERF, 1xICA",ERF_26
1763,RØ,4446_3446,NÆ/86,KH/86,966,1033,79,true,2244_4446_3446_4844,"1xERF, 1xICA",ERF_26
1764,RØ,4446_3446,KH/86,HG/86,1036,1086,153,true,2244_4446_3446_4844,"1xERF, 1xICA",ERF_26
2108,L,608,OD/86,KH/86,379,458,368,true,-1,"1xERF, 1xICA",ERF_27
2123,M,6348,KH/86,HGL/86,580,590,0,true,-1,1xERF,ERF_27
2141,M,6459,HGL/86,KK/86,754,757,0,true,-1,3xERF,ERF_27
309,IC,153,KK/86,FA/86,821,962,241,true,153_2353_453_4153,"1xERF, 1xICA",ERF_27
1432,L,4050_50,FA/86,CPH/86,987,1112,494,true,4050_50_950,"1xERF, 3xICA",ERF_27
2419,M,9362,CPH/86,KH/86,1239,1252,0,true,-1,1xERF,ERF_27
2240,IC,823,KK/86,OD/86,383,480,186,true,-1,1xERF,ERF_28
2241,IC,823,OD/86,ES/86,489,566,137,true,-1,1xERF,ERF_28
2252,IC,830,ES/86,OD/86,632,712,98,true,-1,1xERF,ERF_28
2253,IC,830,OD/86,HGL/86,720,823,155,true,-1,1xERF,ERF_28
2312,IC,859,HGL/86,OD/86,916,1020,561,true,259_859,"1xICA, 2xERF",ERF_28
2313,IC,859,OD/86,ES/86,1029,1106,205,true,259_859,1xERF,ERF_28
2324,IC,866,ES/86,OD/86,1172,1252,46,true,-1,1xERF,ERF_28
2325,IC,866,OD/86,KK/86,1260,1360,61,true,-1,1xERF,ERF_28
1219,RØ,3427_2427,HG/86,KH/86,384,434,140,true,-1,1xERF,ERF_29
1220,RØ,3427_2427,KH/86,NÆ/86,437,502,85,true,-1,"1xERF, 1xICA",ERF_29
484,RØ,2216,NÆ/86,HG/86,538,662,199,true,2216_4418_4816,"1xERF, 1xICA",ERF_29
570,RØ,2261_4861,HG/86,NÆ/86,898,1022,437,true,-1,"1xICA, 2xERF",ERF_29
816,RØ,2452,NÆ/86,KH/86,1056,1123,44,true,-1,4xERF,ERF_29
104,M,12394,KH/86,HGL/86,1183,1193,0,true,-1,3xERF,ERF_29
2344,IC,883,HGL/86,OD/86,1276,1380,123,true,-1,1xERF,ERF_29
990,RØ,2599,HG/86,KH/86,28,83,16,true,-1,2xERF,ERF_3
254,IC,1482,KH/86,CPH/86,163,177,38,true,-1,1xERF,ERF_3
230,IC,1417_117,CPH/86,KH/86,266,279,263,true,1417_117_2317_417_4117,"1xICA, 2xERF",ERF_3
1730,RØ,4421,KH/86,NÆ/86,347,412,28,true,-1,1xERF,ERF_3
1981,RØ,4808_2208,NÆ/86,HG/86,418,542,481,true,-1,"1xICA, 2xERF",ERF_3
559,RØ,2253_4853,HG/86,NÆ/86,778,902,197,true,-1,"1xERF, 1xICA",ERF_3
1756,RØ,4442_3442,NÆ/86,KH/86,906,973,90,true,2240_4442_3442_4840,"1xERF, 1xICA",ERF_3
1757,RØ,4442_3442,KH/86,HG/86,976,1026,214,true,2240_4442_3442_4840,"1xERF, 1xICA",ERF_3
1891,RØ,4581,HG/86,HK/86,1183,1297,184,true,-1,1xERF,ERF_3
2052,IC,5753,FA/86,FLB/80,390,473,17,true,-1,1xERF,ERF_30
2049,IC,5752,FLB/80,FA/86,485,570,30,true,-1,1xERF,ERF_30
1402,L,4030_30,FA/86,CPH/86,687,812,333,true,-1,"1xERF, 2xICA",ERF_30
984,IC,259,CPH/86,OD/86,905,1010,347,true,259_859,"1xERF, 1xICA",ERF_30
864,IC,250,OD/86,CPH/86,1029,1134,70,true,250_850,1xERF,ERF_30
257,IC,1485_185,CPH/86,KH/86,1286,1300,46,true,-1,1xERF,ERF_30
258,IC,1485_185,KH/86,OD/86,1310,1408,163,true,-1,1xERF,ERF_30
2221,IC,814,ES/86,OD/86,392,472,191,true,214_814,1xERF,ERF_31
2222,IC,814,OD/86,HGL/86,480,583,305,true,214_814,"1xERF, 1xICA",ERF_31
2141,M,6459,HGL/86,KK/86,754,757,0,true,-1,3xERF,ERF_31
1780,RØ,4457,KK/86,NÆ/86,878,952,169,true,-1,1xERF,ERF_31
542,RØ,2244,NÆ/86,HG/86,958,1082,319,true,2244_4446_3446_4844,"1xERF, 1xICA",ERF_31
987,RØ,2595,HG/86,HK/86,1408,1525,33,true,-1,1xERF,ERF_31
1736,RØ,4425,KK/86,NÆ/86,398,472,74,true,3502_4425,"1xERF, 1xICA",ERF_32
481,RØ,2212,NÆ/86,HG/86,478,602,203,true,2212_4414_4812,"1xERF, 1xICA",ERF_32
1659,RØ,4259,HG/86,NÆ/86,868,992,435,true,1536_2459_3859_4259,"1xICA, 2xERF",ERF_32
809,RØ,2448_3448,NÆ/86,KH/86,996,1063,56,true,-1,1xERF,ERF_32
810,RØ,2448_3448,KH/86,HG/86,1066,1116,100,true,-1,1xERF,ERF_32
155,IC,125_4125,KK/86,FA/86,401,542,305,true,-1,"1xERF, 1xICA",ERF_33
1396,L,4026_26,FA/86,CPH/86,627,752,373,true,4026_26_926,"1xERF, 2xICA",ERF_33
2114,M,6320,CPH/86,HGL/86,768,799,0,true,-1,1xERF,ERF_33
2312,IC,859,HGL/86,OD/86,916,1020,561,true,259_859,"1xICA, 2xERF",ERF_33
1956,RV,4761,OD/86,FA/86,1063,1109,24,true,-1,1xERF,ERF_33
1456,L,4066_66,FA/86,CPH/86,1227,1352,182,true,4066_66_966,"1xERF, 1xICA",ERF_33
2233,IC,819,OD/86,ES/86,429,506,145,true,-1,1xERF,ERF_34
2244,IC,826,ES/86,OD/86,572,652,54,true,-1,1xERF,ERF_34
2245,IC,826,OD/86,HGL/86,660,763,140,true,-1,1xERF,ERF_34
385,IC,157_4157,HGL/86,FA/86,874,1022,465,true,-1,"1xERF, 2xICA",ERF_34
1444,L,4058_58,FA/86,CPH/86,1107,1232,309,true,4058_58_958,"1xERF, 2xICA",ERF_34
269,IC,1493_193,CPH/86,KH/86,1406,1420,59,true,-1,1xERF,ERF_34
270,IC,1493_193,KH/86,OD/86,1430,1528,213,true,-1,1xERF,ERF_34
199,IC,129,KK/86,FA/86,461,602,252,true,129_2329_429_4129,"1xERF, 1xICA",ERF_35
202,IC,132,FA/86,HGL/86,716,869,165,true,132_2332_4132_432,"1xERF, 1xICA",ERF_35
408,IC,161,HGL/86,FA/86,934,1082,519,true,161_2361_461_4161,"1xICA, 2xERF",ERF_35
1450,L,4062_62,FA/86,CPH/86,1167,1292,205,true,4062_62_762,"1xERF, 1xICA",ERF_35
524,RØ,2233_4833,HG/86,NÆ/86,478,602,377,true,-1,"1xERF, 1xICA",ERF_36
1620,RØ,4234,NÆ/86,HG/86,808,932,192,true,-1,1xERF,ERF_36
577,RØ,2265_4865,HG/86,NÆ/86,958,1082,340,true,-1,"1xERF, 1xICA",ERF_36
843,RØ,2474,NÆ/86,KK/86,1356,1440,25,true,-1,1xERF,ERF_36
903,RØ,2530,HK/86,HG/86,773,887,161,true,-1,2xERF,ERF_37
1665,RØ,4263,HG/86,NÆ/86,928,1052,484,true,3463_2463_3863_4263,"1xICA, 2xERF",ERF_37
581,RØ,2268,NÆ/86,HG/86,1318,1442,94,true,-1,1xERF,ERF_37
2495,M,9797,HGL/86,CPH/86,39,64,0,true,-1,1xERF,ERF_4
2480,M,9782,CPH/86,HGL/86,152,179,0,true,-1,"1xICA, 2xERF",ERF_4
2232,IC,819,HGL/86,OD/86,316,420,109,true,-1,4xERF,ERF_4
2218,IC,810,OD/86,HGL/86,420,523,558,true,208_810,3xERF,ERF_4
2135,M,6431,HGL/86,CPH/86,669,695,0,true,-1,2xERF,ERF_4
2111,M,6314,CPH/86,KH/86,695,709,0,true,-1,"1xICA, 3xERF",ERF_4
110,M,12396,KH/86,HGL/86,943,953,0,true,-1,1xERF,ERF_4
2320,IC,863,HGL/86,OD/86,976,1080,583,true,263_863,"1xICA, 2xERF",ERF_4
1962,RV,4769,OD/86,FA/86,1180,1226,40,true,-1,1xERF,ERF_4
1968,RV,4772,FA/86,OD/86,1290,1336,9,true,-1,3xERF,ERF_4
616,RØ,2299,KH/86,NÆ/86,70,134,28,true,-1,1xERF,ERF_5
478,RØ,2204,NÆ/86,HG/86,358,482,229,true,2204_4406_3406_4804,"1xERF, 1xICA",ERF_5
1235,RØ,3435_2435,HG/86,KH/86,504,554,198,true,-1,1xERF,ERF_5
1236,RØ,3435_2435,KH/86,NÆ/86,557,622,45,true,-1,1xERF,ERF_5
528,RØ,2236,NÆ/86,HG/86,838,962,323,true,2236_4438_3438_4836,"1xERF, 1xICA",ERF_5
966,RØ,2567,HG/86,HK/86,973,1087,354,true,-1,2xERF,ERF_5
957,RØ,2562,HK/86,HGL/86,1253,1324,52,true,-1,1xERF,ERF_5
2461,M,9701,HGL/86,CPH/86,76,101,0,true,-1,1xERF,ERF_6
230,IC,1417_117,CPH/86,KH/86,266,279,263,true,1417_117_2317_417_4117,"1xICA, 2xERF",ERF_6
764,RØ,2419,KH/86,NÆ/86,317,382,19,true,-1,1xERF,ERF_6
1981,RØ,4808_2208,NÆ/86,HG/86,418,542,481,true,-1,"1xICA, 2xERF",ERF_6
1852,RØ,4545,HG/86,HK/86,643,757,137,true,-1,1xERF,ERF_6
903,RØ,2530,HK/86,HG/86,773,887,161,true,-1,2xERF,ERF_6
1243,RØ,3463_2463,HG/86,KH/86,924,974,191,true,3463_2463_3863_4263,"1xERF, 1xICA",ERF_6
1244,RØ,3463_2463,KH/86,NÆ/86,977,1042,386,true,3463_2463_3863_4263,"1xERF, 2xICA",ERF_6
816,RØ,2452,NÆ/86,KH/86,1056,1123,44,true,-1,4xERF,ERF_6
104,M,12394,KH/86,HGL/86,1183,1193,0,true,-1,3xERF,ERF_6
1595,RØ,4219,HG/86,KH/86,268,323,60,true,-1,1xERF,ERF_7
47,IC,121,KH/86,FA/86,350,482,212,true,121_2321_421_4121,"1xERF, 1xICA",ERF_7
2058,IC,5755,FA/86,FLB/80,510,593,65,true,-1,1xERF,ERF_7
2055,IC,5754,FLB/80,FA/86,605,690,16,true,-1,1xERF,ERF_7
1414,L,4038_38,FA/86,CPH/86,807,932,388,true,4038_38_738,"1xERF, 2xICA",ERF_7
2129,L,63_4063,CPH/86,FA/86,986,1114,589,true,63_4063_763,"1xERF, 3xICA",ERF_7
1054,RV,2768,FA/86,OD/86,1230,1284,58,true,-1,1xERF,ERF_7
2046,IC,5751,FA/86,FLB/80,270,353,9,true,-1,1xERF,ERF_8
2043,IC,5750,FLB/80,FA/86,365,450,31,true,-1,1xERF,ERF_8
1924,RV,4716,FA/86,OD/86,450,496,45,true,-1,1xERF,ERF_8
1024,RV,2733,OD/86,FA/86,639,689,8,true,-1,1xERF,ERF_8
1499,IC,4136_136,FA/86,HGL/86,776,929,250,true,-1,"1xERF, 1xICA",ERF_8
2320,IC,863,HGL/86,OD/86,976,1080,583,true,263_863,"1xICA, 2xERF",ERF_8
2321,IC,863,OD/86,ES/86,1089,1166,155,true,263_863,1xERF,ERF_8
2359,L,910,SDB/86,FA/86,284,377,67,true,10_910,"1xERF, 1xICA",ERF_9
4,L,10,FA/86,CPH/86,387,512,614,true,10_910,"1xERF, 3xICA",ERF_9
690,RØ,235,CPH/86,SG/86,545,615,72,true,-1,1xERF,ERF_9
494,RØ,222,SG/86,CPH/86,644,714,74,true,-1,1xERF,ERF_9
840,RØ,247,CPH/86,SG/86,725,795,42,true,-1,1xERF,ERF_9
668,RØ,234,SG/86,CPH/86,824,894,134,true,-1,1xERF,ERF_9
996,IC,263,CPH/86,OD/86,965,1070,248,true,263_863,"1xERF, 1xICA",ERF_9
1051,RV,2765,OD/86,FA/86,1116,1170,19,true,-1,1xERF,ERF_9
2094,IC,5767,FA/86,FLB/80,1230,1313,46,true,-1,1xERF,ERF_9
2091,IC,5766,FLB/80,FA/86,1325,1410,5,true,-1,1xERF,ERF_9
1137,RØ,295,CPH/86,RO/86,5,39,9,true,-1,"1xERF, 4xICA",ICA_1
444,RØ,200,RO/86,CPH/86,320,354,60,true,-1,"1xERF, 2xICA",ICA_1
742,L,23_4023,CPH/86,FA/86,386,514,414,true,23_4023_723,"1xERF, 2xICA",ICA_1
743,L,23_4023,FA/86,VJ/86,518,531,253,false,23_4023_723,2xICA,ICA_1
744,L,23_4023,VJ/86,AR/86,533,578,226,false,23_4023_723,2xICA,ICA_1
745,L,23_4023,AR/86,ABL/86,585,668,49,false,23_4023_723,1xICA,ICA_1
1506,IC,4140_440,ABL/86,AR/86,668,763,103,false,140_2340_4140_440,1xICA,ICA_1
1507,IC,4140_440,AR/86,FA/86,770,829,113,false,140_2340_4140_440,1xICA,ICA_1
671,IC,2340,FA/86,ES/86,831,894,108,true,140_2340_4140_440,1xICA,ICA_1
693,IC,2353,ES/86,FA/86,903,967,147,true,153_2353_453_4153,1xICA,ICA_1
1839,IC,453_4153,FA/86,AR/86,969,1028,231,false,153_2353_453_4153,2xICA,ICA_1
1840,IC,453_4153,AR/86,ABL/86,1035,1124,161,false,153_2353_453_4153,2xICA,ICA_1
1557,IC,4178_4180_182,ABL/86,AB/86,1268,1280,10,false,-1,3xICA,ICA_1
1558,IC,4178_4180_182,AB/86,AR/86,1285,1363,30,false,-1,1xICA,ICA_1
1559,IC,4178_4180_182,AR/86,FA/86,1370,1431,53,false,-1,1xICA,ICA_1
1560,IC,4178_4180_182,FA/86,KH/86,1436,1585,84,true,-1,1xICA,ICA_1
433,IC,190_1490,AR/86,FA/86,40,111,35,false,-1,1xICA,ICA_10
434,IC,190_1490,FA/86,KH/86,116,265,151,true,-1,1xICA,ICA_10
435,IC,190_1490,KH/86,CPH/86,279,292,132,true,-1,1xICA,ICA_10
438,L,19_4019,CPH/86,FA/86,326,454,332,true,19_4019_919,"1xERF, 2xICA",ICA_10
439,L,19_4019,FA/86,VJ/86,458,471,300,false,19_4019_919,2xICA,ICA_10
440,L,19_4019,VJ/86,AR/86,473,518,232,false,19_4019_919,2xICA,ICA_10
1103,RV,2928,AR/86,FA/86,578,646,101,false,-1,1xICA,ICA_10
2413,L,935,FA/86,SDB/86,701,792,63,true,35_4035_935,1xICA,ICA_10
2437,L,950,SDB/86,FA/86,884,977,78,true,4050_50_950,1xICA,ICA_10
700,RV,2357_2957,FA/86,AR/86,1034,1103,243,false,-1,2xICA,ICA_10
1177,RV,2976,AR/86,FA/86,1298,1366,45,false,-1,1xICA,ICA_10
2159,M,7087,KD/86,FA/86,83,102,0,true,-1,1xICA,ICA_11
10,IC,104,FA/86,KK/86,296,439,319,true,-1,"1xERF, 1xICA",ICA_11
199,IC,129,KK/86,FA/86,461,602,252,true,129_2329_429_4129,"1xERF, 1xICA",ICA_11
190,IC,128,FA/86,KK/86,656,799,125,true,128_2328_4128_428,1xICA,ICA_11
1289,RØ,3555,KK/86,KB/86,866,960,206,false,-1,2xICA,ICA_11
336,RØ,1548,KB/86,KK/86,997,1087,144,false,-1,1xICA,ICA_11
423,IC,173,KK/86,FA/86,1121,1262,130,true,173_2371_471,1xICA,ICA_11
1914,IC,471,FA/86,AR/86,1269,1328,49,false,173_2371_471,1xICA,ICA_11
220,IC,1407_107_4107,CPH/86,KH/86,132,145,15,true,1407_107_4107_2304,1xICA,ICA_12
221,IC,1407_107_4107,KH/86,FA/86,155,295,53,true,1407_107_4107_2304,1xICA,ICA_12
222,IC,1407_107_4107,FA/86,AR/86,305,365,96,false,1407_107_4107_2304,1xICA,ICA_12
223,IC,1407_107_4107,AR/86,ABL/86,372,464,143,false,1407_107_4107_2304,1xICA,ICA_12
1393,L,4026_26,ABL/86,AR/86,466,553,141,false,4026_26_926,1xICA,ICA_12
1394,L,4026_26,AR/86,VJ/86,560,604,226,false,4026_26_926,2xICA,ICA_12
1395,L,4026_26,VJ/86,FA/86,606,621,257,false,4026_26_926,2xICA,ICA_12
1396,L,4026_26,FA/86,CPH/86,627,752,373,true,4026_26_926,"1xERF, 2xICA",ICA_12
2037,L,55_4055,CPH/86,FA/86,866,994,441,true,-1,3xICA,ICA_12
2038,L,55_4055,FA/86,VJ/86,998,1011,379,false,-1,3xICA,ICA_12
2039,L,55_4055,VJ/86,AR/86,1013,1058,330,false,-1,3xICA,ICA_12
1156,RV,2964,AR/86,FA/86,1118,1186,112,false,-1,1xICA,ICA_12
1171,RV,2973,FA/86,AR/86,1274,1343,14,false,-1,1xICA,ICA_12
2480,M,9782,CPH/86,HGL/86,152,179,0,true,-1,"1xICA, 2xERF",ICA_13
2350,M,9017,HGL/86,RO/86,264,299,0,true,-1,1xICA,ICA_13
444,RØ,200,RO/86,CPH/86,320,354,60,true,-1,"1xERF, 2xICA",ICA_13
742,L,23_4023,CPH/86,FA/86,386,514,414,true,23_4023_723,"1xERF, 2xICA",ICA_13
743,L,23_4023,FA/86,VJ/86,518,531,253,false,23_4023_723,2xICA,ICA_13
744,L,23_4023,VJ/86,AR/86,533,578,226,false,23_4023_723,2xICA,ICA_13
1406,L,4034_34,AR/86,VJ/86,680,724,226,false,4034_34_934,2xICA,ICA_13
1407,L,4034_34,VJ/86,FA/86,726,741,248,false,4034_34_934,2xICA,ICA_13
1408,L,4034_34,FA/86,CPH/86,747,872,348,true,4034_34_934,"1xERF, 2xICA",ICA_13
996,IC,263,CPH/86,OD/86,965,1070,248,true,263_863,"1xERF, 1xICA",ICA_13
226,IC,1413_113,CPH/86,KH/86,206,219,4,true,1413_113_2308_2313_413_4113,1xICA,ICA_14
227,IC,1413_113,KH/86,FA/86,230,362,49,true,1413_113_2308_2313_413_4113,1xICA,ICA_14
625,IC,2308,FA/86,ES/86,367,430,44,true,1413_113_2308_2313_413_4113,1xICA,ICA_14
2228,IC,818,ES/86,OD/86,451,532,112,true,-1,1xICA,ICA_14
2229,IC,818,OD/86,HGL/86,540,643,143,true,-1,1xICA,ICA_14
2312,IC,859,HGL/86,OD/86,916,1020,561,true,259_859,"1xICA, 2xERF",ICA_14
7,IC,100,OD/86,KK/86,249,361,141,true,-1,1xICA,ICA_15
300,RØ,1525,KK/86,KB/86,413,505,219,false,-1,2xICA,ICA_15
291,RØ,1520,KB/86,KK/86,577,667,99,false,1520_2443,1xICA,ICA_15
799,RØ,2443,KK/86,NÆ/86,668,742,42,true,1520_2443,1xICA,ICA_15
1745,RØ,4434_3434,NÆ/86,KH/86,786,853,58,true,2232_4434_3434_4832,1xICA,ICA_15
1746,RØ,4434_3434,KH/86,HG/86,856,906,194,true,2232_4434_3434_4832,"1xERF, 1xICA",ICA_15
577,RØ,2265_4865,HG/86,NÆ/86,958,1082,340,true,-1,"1xERF, 1xICA",ICA_15
578,RØ,2265_4865,NÆ/86,NF/86,1093,1132,20,false,-1,1xICA,ICA_15
230,IC,1417_117,CPH/86,KH/86,266,279,263,true,1417_117_2317_417_4117,"1xICA, 2xERF",ICA_16
231,IC,1417_117,KH/86,FA/86,290,422,107,true,1417_117_2317_417_4117,1xICA,ICA_16
1566,IC,417_4117,FA/86,AR/86,429,488,213,false,1417_117_2317_417_4117,2xICA,ICA_16
1567,IC,417_4117,AR/86,ABL/86,495,584,88,false,1417_117_2317_417_4117,1xICA,ICA_16
1405,L,4034_34,ABL/86,AR/86,586,673,125,false,4034_34_934,1xICA,ICA_16
1406,L,4034_34,AR/86,VJ/86,680,724,226,false,4034_34_934,2xICA,ICA_16
1407,L,4034_34,VJ/86,FA/86,726,741,248,false,4034_34_934,2xICA,ICA_16
1408,L,4034_34,FA/86,CPH/86,747,872,348,true,4034_34_934,"1xERF, 2xICA",ICA_16
2129,L,63_4063,CPH/86,FA/86,986,1114,589,true,63_4063_763,"1xERF, 3xICA",ICA_16
2130,L,63_4063,FA/86,VJ/86,1118,1131,364,false,63_4063_763,3xICA,ICA_16
2131,L,63_4063,VJ/86,AR/86,1133,1178,337,false,63_4063_763,3xICA,ICA_16
273,RØ,1500,KB/86,KK/86,270,376,115,false,-1,1xICA,ICA_17
300,RØ,1525,KK/86,KB/86,413,505,219,false,-1,2xICA,ICA_17
297,RØ,1524,KB/86,KK/86,637,727,129,false,1524_2447,1xICA,ICA_17
806,RØ,2447,KK/86,NÆ/86,728,802,55,true,1524_2447,1xICA,ICA_17
1749,RØ,4438_3438,NÆ/86,KH/86,846,913,63,true,2236_4438_3438_4836,1xICA,ICA_17
1750,RØ,4438_3438,KH/86,HG/86,916,966,187,true,2236_4438_3438_4836,"1xERF, 1xICA",ICA_17
584,RØ,2269_4869,HG/86,NÆ/86,1018,1142,155,true,-1,2xICA,ICA_17
585,RØ,2269_4869,NÆ/86,NF/86,1153,1192,24,false,-1,2xICA,ICA_17
2213,IC,806,ES/86,OD/86,272,352,35,true,206_806,1xICA,ICA_18
2214,IC,806,OD/86,HGL/86,360,463,529,true,206_806,"1xICA, 2xERF",ICA_18
205,IC,133,HGL/86,FA/86,515,662,151,true,133_2333_433_4133,1xICA,ICA_18
202,IC,132,FA/86,HGL/86,716,869,165,true,132_2332_4132_432,"1xERF, 1xICA",ICA_18
2320,IC,863,HGL/86,OD/86,976,1080,583,true,263_863,"1xICA, 2xERF",ICA_18
1304,RØ,3802_4204,NF/86,VO/86,283,304,8,false,-1,2xICA,ICA_19
1305,RØ,3802_4204,VO/86,HG/86,310,452,222,true,-1,2xICA,ICA_19
1231,RØ,3433_4433,HG/86,KH/86,474,524,332,true,-1,"1xERF, 1xICA",ICA_19
1232,RØ,3433_4433,KH/86,NÆ/86,527,592,39,true,-1,1xICA,ICA_19
1739,RØ,4426,NÆ/86,KK/86,666,742,54,true,2224_4426_4824,1xICA,ICA_19
309,IC,153,KK/86,FA/86,821,962,241,true,153_2353_453_4153,"1xERF, 1xICA",ICA_19
1839,IC,453_4153,FA/86,AR/86,969,1028,231,false,153_2353_453_4153,2xICA,ICA_19
1840,IC,453_4153,AR/86,ABL/86,1035,1124,161,false,153_2353_453_4153,2xICA,ICA_19
1557,IC,4178_4180_182,ABL/86,AB/86,1268,1280,10,false,-1,3xICA,ICA_19
1137,RØ,295,CPH/86,RO/86,5,39,9,true,-1,"1xERF, 4xICA",ICA_2
2377,M,9176,RO/86,KK/86,60,92,0,true,-1,3xICA,ICA_2
288,RØ,1517,KK/86,KB/86,293,385,51,false,-1,2xICA,ICA_2
282,RØ,1512,KB/86,KK/86,457,547,242,false,-1,2xICA,ICA_2
1753,RØ,4441,KK/86,NÆ/86,638,712,35,true,-1,1xICA,ICA_2
1742,RØ,4430,NÆ/86,KK/86,726,802,44,true,2228_4430_4828,1xICA,ICA_2
1289,RØ,3555,KK/86,KB/86,866,960,206,false,-1,2xICA,ICA_2
1286,RØ,3546,KB/86,KK/86,967,1054,142,false,-1,1xICA,ICA_2
